num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
245,5eed6de0f785fd1e0f04c538,01:04.7,426,Veterinary Assistant,PetVet Care Centers,"Wilkes-Barre, PA, US",Posted 2 weeks ago,25,overview we are hiring northeast veterinary referral hospital is an exciting and fast paced 24 7 emergency hospital offering many services to our community including cardiology internal medicine and surgery our aaha accredited team is passionate about their work and are looking for more motivated members to come aboard if you love challenges growth and opportunity then northeast is the job for you  position overview the veterinary assistant provides support to the veterinarians and technicians in their daily tasks by cleaning and maintaining equipment feeding exercising and grooming patients preparing and sanitizing surgery suites restraining and handling patients and clerical and administrative work they deliver quality care for all patients and provide exceptional service    minimum qualifications requirements  how to apply as a 24 hour emergency facility the pace varies there are opportunities to learn by teaching as well as learn by observation looking for applicants who love their work show initiative show self motivation and are looking to grow personally and professionally please apply online through petvetcareers com,Associate,vetinary,"['Medical Practice', 'Hospital & Health Care', 'Pharmaceuticals']",,[''],https://www.linkedin.com/jobs/view/1889414998/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=e21f2878-9a43-422c-b805-53e72f327866&trk=flagship3_search_srp_jobs
246,5eed6de7f785fd1e0f04c539,01:11.5,427,Veterinary Assistant - 005099,Banfield Pet Hospital,"Costa Mesa, CA, US",Posted 1 month ago,25,veterinary assistant careers at banfield pet hospital  for those who want to put their love of pets into action there are few jobs more rewarding than that of vet assistant while working closely with other pet health care professionals at banfield you’ll have the chance to advocate for pets and educate clients on all aspects of pet health in addition if your goal is to advance in your career you’ll have access to a variety of learning and development opportunities along the way  job description summary the veterinary assistant is a key member of the hospital team who supports and assists the veterinarians and veterinary technicians ensuring the safety of pets clients and other associates and the continuity of quality veterinary care  preferred education licenses certificate of completion from a navta approved veterinary assistant program or the equivalent combination of education training and experience that provides the required knowledge skills and abilities high school diploma or equivalent preferred  preferred experience must be able to perform all required skills of navta approved veterinary assistant programs at a level that aids in the efficiency of the practice   desired skills and experience a day in the life of a banfield veterinary assistant the vet assistant provides professional efficient and exceptional service at all times making sure that clients and pets are comfortable in the hospital you will use your technical skills on a daily basis within state practice acts and as outlined in the navta guidelines for veterinary assistant skills and duties other responsibilities include  helping maintain the flow of patients   communicating with the veterinarian and vet techs   carrying out or setting up procedures that do not require veterinarian or vet tech assistance   adhering to hospital standards that keep pets safe and the treatment areas exam rooms and labs clean and organized   educating clients about our optimum wellness plans® and the importance of preventive care   mentoring other members of the hospital team commitment beyond qualifications every associate including the vet assistant has an important contribution to make to the veterinary team we’re looking for vet assistants who are dedicated to their work have a positive attitude and use our five principles  quality responsibility mutuality efficiency and freedom – as their guide in addition our vet assistants are  action oriented   customer focused   good listeners   effective communicators caring for those who care benefits for a banfield veterinary assistant when it comes to benefits we support your personal wellness and professional development we offer a wide range of perks and programs that help you take care of yourself and your family—including your pets   personal health savings and wellness benefits every team member needs to be appreciated all vet assistants receive a generous benefits package including 401 k participation paid time off and optimum wellness plans for your pets in addition medical vision dental life and disability insurance is offered to associates based on eligibility   potential as big as your passion whether you’re a new vet assistant have been working for years or are changing careers we’ll support your professional growth with  performance development plans designed to help you reach your established careers goals  relevant learning opportunities   networking events   ways to offer your skills to your community a support structure that helps you thrive we’ve created a one of a kind leadership structure throughout our practice that includes support from our corporate headquarters the field and hospital level together we are a team making a real impact on pet health care in hospitals communities and the field of veterinary medicine   start your banfield career as a veterinary assistant learn more about the impact you can make as part of a banfield hospital team and see how we support the wellness of our people and profession  view the full job description or if you’re ready to make your move apply today  banfield pet hospital® strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced banfield pet hospital is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race religion color national origin sex sexual orientation gender identity age genetic information status as a protected veteran or status as a qualified individual with disability banfield pet hospital complies with all applicable federal state and local laws governing nondiscrimination in employment in every banfield location ,Entry level,vetinary,['Veterinary'],Full-time,['Other'],https://www.linkedin.com/jobs/view/1839324680/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=e21f2878-9a43-422c-b805-53e72f327866&trk=flagship3_search_srp_jobs
247,5eed6dedf785fd1e0f04c53a,01:17.9,428,Veterinary Assistant,VCA Animal Hospitals,"Houston, TX, US",Posted 6 months ago,25,job description we are seeking an experienced veterinary assistant to join our team the successful candidate will be a believer in the possibilities of high quality veterinary medicine and patient care—with the expertise and technical know how to make them happen  duties will include in this position you will be supporting our doctors and technician team by creating a positive low stress atmosphere for our clients and patients  at vca your passion for medicine and compassion for pets and people is matched with a commitment to your professional growth ,Entry level,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1671579152/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=e21f2878-9a43-422c-b805-53e72f327866&trk=flagship3_search_srp_jobs
248,5eed6df4f785fd1e0f04c53b,01:24.4,429,Veterinary Technician,Veterinary Staff Unlimited,"Los Angeles, CA, US",Posted 6 months ago,25,animal hospital in los angeles county is currently seeking a veterinary technician for a full time position with great benefits and great working environment must have experience in an animal hospital ,Entry level,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1692504485/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=e21f2878-9a43-422c-b805-53e72f327866&trk=flagship3_search_srp_jobs
249,5eed6dfaf785fd1e0f04c53c,01:30.9,430,Veterinary Technician,Pathway Vet Alliance,"San Diego, CA, US",Posted 4 weeks ago,25,description position at bodhi animal hospital bodhi animal hospital is now hiring a veterinary technician to join our incredible team the right candidate has a strong veterinary skill set  this veterinary technician position provides all aspects of patient care diagnostics treatments and dvm support in the surgical suite dental suite and treatment area they are responsible for appropriate medical notes on their patients as well as varied client communications   at bodhi we strive to maintain a positive work life balance we promote an emotionally intelligent work environment we also invest heavily in our team members education and future our benefits package is amazing we want to be the best and work with the best come learn and grow with us if you are passionate about providing outstanding compassionate veterinary care and exemplary customer service then we want you to join our team apply today we look forward to hearing from you,Entry level,vetinary,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1862627722/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=e21f2878-9a43-422c-b805-53e72f327866&trk=flagship3_search_srp_jobs
250,5eed6e01f785fd1e0f04c53d,01:37.4,431,Vetco Veterinary Assistant,Petco,"Duluth, GA, US",Posted 2 weeks ago,25,because we’re obsessed with the health of pets we offer a variety of vet services to meet the needs of our customers which means a wealth of career opportunities whether you’re a licensed veterinarian or a veterinarian support professional located inside petco stores our vetco wellness centers offer professional expertise for common pet health problems  our vetco vaccination clinics offer a variety of preventive care services for healthy dogs and cats inside petco and unleashed by petco retail stores across the us rather than having a permanent presence these clinics function like pop ups inside petco stores our crew and veterinarian arrive at the store with the equipment vaccines medications and everything else they need to take care of the pets they see   as a vetco veterinary assistant you will meet your veterinary team at our local dispatch office then travel to your assigned petco clinic locations for the day at the clinics your team of veterinary assistants will greet the pet parents and recommend the veterinary services that will best protect their pets the veterinary assistant will assist the veterinarian so the services can be administered and thank the pet parent for protecting their pet    no minimum,Entry level,vetinary,"['Retail', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1757127498/?eBP=CwEAAAFyz0VzABic4MjwPgDHSTu3AdeulUENbWhDZBu9-RVUL_SQZkT2ITPdti8OFK2c3_8zBaocbuFL0gZEw1MV4S8YZh354WMFWTc3faZ5s3bY5vwUAehutgAOs-Nnk2nLUwRCkXPOi7nT_Yemm95NWi4-DWe2dWwKsz_b4JqFbezHL6vBuoaI5ylr_aQ56FLgyQjFGAmCMVh7G_R85D89QnakkG-8w8dCplFCJGuRABN-4f38ma4tq9FUhGiCOAkWvjLT9tDEAQlBsvbG-R_KiSi0-lbNoHRj-DRXVCTbBK53bO1UMSTITuWNgcABI69R-2cth2Tnogqf0ej4ijfIInoha7ssE7iu4S14qRCclnJGrZoco1JMGRig_rfAoWkaW6JH6IGc6PWZMg&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
251,5eed6e07f785fd1e0f04c53e,01:43.9,432,Vetco Veterinary Assistant,Petco,"Mesquite, TX, US",Posted 2 weeks ago,25,because we’re obsessed with the health of pets we offer a variety of vet services to meet the needs of our customers which means a wealth of career opportunities whether you’re a licensed veterinarian or a veterinarian support professional located inside petco stores our vetco wellness centers offer professional expertise for common pet health problems  our vetco vaccination clinics offer a variety of preventive care services for healthy dogs and cats inside petco and unleashed by petco retail stores across the us rather than having a permanent presence these clinics function like pop ups inside petco stores our crew and veterinarian arrive at the store with the equipment vaccines medications and everything else they need to take care of the pets they see   as a vetco veterinary assistant you will meet your veterinary team at our local dispatch office then travel to your assigned petco clinic locations for the day at the clinics your team of veterinary assistants will greet the pet parents and recommend the veterinary services that will best protect their pets the veterinary assistant will assist the veterinarian so the services can be administered and thank the pet parent for protecting their pet w   no minimum,Entry level,vetinary,"['Retail', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1757127881/?eBP=CwEAAAFyz0VzAKVp9qm3nqwJCQuk971gva4Sj5tN3_uvh5jZn45GqAl11WG2o-hzMtLHx73KsxKeoSZZ8TvxOFaOY0PHFJ4V3YrXH-ERnOydA-_6un36NWmsDl49Rd43JOA2jWiwYqBImkjp1J0m7BC0T-SoZrra2-Dm8j-VXdAInhJ-UK5bBfrMVCpketoEzuTSuxX5T_8y-H-m6SxiVB4T1_jAYPdS1CeFTdsu55KNtfNdTtNjHzo1SjrwKySVKpTwVfazEhHolNqkHS6AjD3H1DL0n77yX4Wtfv7ky6B85cZjDUkJue9rMvRIGJ_398gNG2VS6GS_TGkS5_MfLSEGHtmHgaBoLasNhJOYV9Oo9RKaK6GcomN9UhFwxwsthv_yL8j0qy5XUqSjUg&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
252,5eed6e0ef785fd1e0f04c53f,01:50.5,433,Vetco Veterinary Assistant,Petco,"Greensboro, NC, US",Posted 4 days ago,25,because we’re obsessed with the health of pets we offer a variety of vet services to meet the needs of our customers which means a wealth of career opportunities whether you’re a licensed veterinarian or a veterinarian support professional located inside petco stores our vetco wellness centers offer professional expertise for common pet health problems  our vetco vaccination clinics offer a variety of preventive care services for healthy dogs and cats inside petco and unleashed by petco retail stores across the us rather than having a permanent presence these clinics function like pop ups inside petco stores our crew and veterinarian arrive at the store with the equipment vaccines medications and everything else they need to take care of the pets they see   as a vetco veterinary assistant you will meet your veterinary team at our local dispatch office then travel to your assigned petco clinic locations for the day at the clinics your team of veterinary assistants will greet the pet parents and recommend the veterinary services that will best protect their pets the veterinary assistant will assist the veterinarian so the services can be administered and thank the pet parent for protecting their pet    no minimum,Entry level,vetinary,"['Retail', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1865485014/?eBP=CwEAAAFyz0VzAGnMy7AiIPxqksbAHaS-kVd30jjnltjgJElGuIuGksGNlC0by6ieaximgKvwyWTjmYnF0aKI0GX-RrPrzpr3tdhbQNN70HWSB1p7MSDF4tHNiVhknhtQ_gMzhkmAdAN1oWv6ABr-p_wEaFhrXG8zvBxRBccOk2q7wantqwxTXJ_CzJEn99W4UWMF8TvbWiwgb-HYhjoXMzLcEGJmrDqTU8TQBjhWTM6vWa4XwpOwuGE4edvku6b2CLSnoidxsu0WPU08DBJgbydGifWNq9ejWWAEpG6uPbzJJSgQ4fj-n7XKc5rLpS6nfzdSW-iNGxE5G2WXjSyiKCG2BlmcLQdlRiJ4eWJiGksowbUhWwYUQUAQBJ9leDx_b0eX6gngTqS4LiqnKg&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
253,5eed6e14f785fd1e0f04c540,01:56.9,434,Veterinary Assistant,PetVet Care Centers,"Albany, GA, US",Posted 2 weeks ago,25,overview veterinary assistant needed at dockery mobley  associates animal hospital we are a growing fast paced veterinary practice and you will get to work with a variety of animals the ideal candidate is energetic motivated positive and a team player who loves people and pets  responsibilities position overview the veterinary assistant provides support to the veterinarians and technicians in their daily tasks by cleaning and maintaining equipment feeding exercising and grooming patients preparing and sanitizing surgery suites restraining and handling patients and clerical and administrative work they deliver quality care for all patients and provide exceptional service    minimum qualifications requirements  how to apply join our dedicated team for this exciting opportunity apply online today through petvetcareers com,Associate,vetinary,"['Medical Practice', 'Hospital & Health Care', 'Pharmaceuticals']",,[''],https://www.linkedin.com/jobs/view/1895936975/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
254,5eed6e1bf785fd1e0f04c541,02:03.4,435,Veterinary Receptionist,BluePearl Veterinary Partners,"Lawrenceville, GA, US",Posted 1 week ago,25,bluepearls lawrenceville location is hiring an extraordinary client service coordinator are you an excellent customer service professional? do your peers turn to you for advice guidance comfort and support? are you looking for an opportunity to work with some of the greatest veterinary medicine professionals? if you are seeking an opportunity with a team that inspires growth working in a collaborative environment we want to hear from you    bluepearl veterinary partners grew from the dreams of numerous veterinarians who believed pets should have access to high quality groundbreaking healthcare  we are seeking hospital support with the same philosophy who are looking to grow their career in an exciting environment with a family atmosphere  interested in becoming a vet tech? at bluepearl the continued education of our techs is paramount not only do our techs get to work in state of the art facilities with the best veterinary teams in the nation but they also have access 90 paid scholarships with penn foster and ce allowances we also go even further to hold monthly ce meetings associate feedback sessions and opportunities for mentorship and cross training we offer health dental vision life and pet insurance packages competitive compensation 401k with match referral bonuses flexible work hours pto annual scrub allowance opportunity to bring your dog to work additional training and unlimited growth potential  like us on facebook to learn more about bluepearl events and career opportunities   www bluepearljobs com  hospital support  regular  georgia lawrenceville 150015 lawrenceville ga  150015 lawrenceville ga,Associate,vetinary,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1902111910/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
255,5eed6e21f785fd1e0f04c542,02:09.9,436,Veterinary Technician - 005098,Banfield Pet Hospital,"Lakewood, CA, US",Posted 3 weeks ago,25,veterinary technician banfield aspires to be a practice where as a team we make a positive impact on pet health care in hospitals communities and the field of veterinary medicine and we believe hiring people with diverse perspectives ideas and cultures permits us to deliver to the highest quality of preventive care  as a banfield veterinary technician you will work alongside pet health care industry experts to make a difference in the lives of the pets and clients we serve with the chance to utilize your veterinary knowledge communication skills and love for pets this role will afford you the opportunity to define a clear career path for continued growth and learning    veterinary technician certification or licensure cvt rvt lvt or lvmt   being a veterinary technician requires much more than avma certified credentials it means bringing your talents skills dedication and a desire for developing alongside your peers but most importantly it means showing up each day with a passion for pets and working with others who believe preventive care is the key to helping pets achieve long and healthy lives  as we do with all our associates we look to our vet techs to adopt our five principles — quality responsibility mutuality efficiency and freedom and while your on paper qualifications are of course important we actively seek out vet techs who thrive on delivering outstanding client and pet experiences   we know that your real passion for pet well being is why you chose this profession at banfield we believe it is just as important to support the well being of those who devote their lives to this cause through our extensive network and support structure banfield offers a wide array of benefits and programs empowering you to focus on yourself and your family as you care for pets and clients as a banfield vet tech we want you to take full advantage of work and play through   whether you are a newly certified or an experienced vet tech a job at banfield opens the door to exploring the next best move in your career   we’ve created a structure that includes leadership and support at the hospital level in the field and at our headquarters all with one goal in mind helping you deliver quality care for all pets   through volunteering efforts and our programs designed to benefit local shelters and rescues we strengthen the pet human connections in our communities discover how we support the wellbeing of our people and profession through the mars volunteer program mvp   make your move and apply today banfield pet hospital® strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced banfield pet hospital is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race religion color national origin sex sexual orientation gender identity age genetic information or protected veteran status if you have a disability or special need that requires accommodation please let us know banfield pet hospital follows all applicable federal state and local laws governing nondiscrimination in employment in every banfield location ,Entry level,vetinary,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1862270639/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
256,5eed6e28f785fd1e0f04c543,02:16.5,437,Veterinary Assistant,VCA Animal Hospitals,"Chamblee, GA, US",Posted 1 month ago,25,job description the successful candidate will be a believer in the possibilities of high quality veterinary medicine and patient care—with the expertise and technical know how to make them happen in this position you will be supporting our doctors and technician team by creating a positive low stress atmosphere for our clients and patients duties will include maintaining medical records preparing surgical suite and surgical patients filling prescriptions performing laboratory work and diagnostic imaging providing compassionate care and a home away from home for boarded and hospitalized pets at vca your passion for medicine and compassion for pets and people is matched with a commitment to your professional growth you will enjoy exposure to a diverse and stimulating caseload employ the most advanced imaging and monitoring tools and tap into the expertise of more than 4 500 doctors including 600 boarded specialists you will sharpen your skills—and even learn some new techniques—and explore career options that only vca can offer such as continuing education transfer specialization and leadership opportunities we offer competitive compensation along with a comprehensive benefits package including medical dental vision and paid vacation for f t employees only  401 k  generous personal pet care discounts and more,Entry level,vetinary,"['Staffing & Recruiting', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,['Other'],https://www.linkedin.com/jobs/view/1860700199/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
257,5eed6e2ff785fd1e0f04c544,02:23.1,438,Veterinary Assistant - 005051,Banfield Pet Hospital,"Solana Beach, CA, US",Posted 1 week ago,25,veterinary assistant careers at banfield pet hospital  for those who want to put their love of pets into action there are few jobs more rewarding than that of vet assistant while working closely with other pet health care professionals at banfield you’ll have the chance to advocate for pets and educate clients on all aspects of pet health in addition if your goal is to advance in your career you’ll have access to a variety of learning and development opportunities along the way  job description summary the veterinary assistant is a key member of the hospital team who supports and assists the veterinarians and veterinary technicians ensuring the safety of pets clients and other associates and the continuity of quality veterinary care  preferred education licenses certificate of completion from a navta approved veterinary assistant program or the equivalent combination of education training and experience that provides the required knowledge skills and abilities high school diploma or equivalent preferred  preferred experience must be able to perform all required skills of navta approved veterinary assistant programs at a level that aids in the efficiency of the practice   a day in the life of a banfield veterinary assistant the vet assistant provides professional efficient and exceptional service at all times making sure that clients and pets are comfortable in the hospital you will use your technical skills on a daily basis within state practice acts and as outlined in the navta guidelines for veterinary assistant skills and duties other responsibilities include  helping maintain the flow of patients   communicating with the veterinarian and vet techs   carrying out or setting up procedures that do not require veterinarian or vet tech assistance   adhering to hospital standards that keep pets safe and the treatment areas exam rooms and labs clean and organized   educating clients about our optimum wellness plans® and the importance of preventive care   mentoring other members of the hospital team commitment beyond qualifications every associate including the vet assistant has an important contribution to make to the veterinary team we’re looking for vet assistants who are dedicated to their work have a positive attitude and use our five principles  quality responsibility mutuality efficiency and freedom – as their guide in addition our vet assistants are  action oriented   customer focused   good listeners   effective communicators caring for those who care benefits for a banfield veterinary assistant when it comes to benefits we support your personal wellness and professional development we offer a wide range of perks and programs that help you take care of yourself and your family—including your pets   personal health savings and wellness benefits every team member needs to be appreciated all vet assistants receive a generous benefits package including 401 k participation paid time off and optimum wellness plans for your pets in addition medical vision dental life and disability insurance is offered to associates based on eligibility   potential as big as your passion whether you’re a new vet assistant have been working for years or are changing careers we’ll support your professional growth with  performance development plans designed to help you reach your established careers goals  relevant learning opportunities   networking events   ways to offer your skills to your community a support structure that helps you thrive we’ve created a one of a kind leadership structure throughout our practice that includes support from our corporate headquarters the field and hospital level together we are a team making a real impact on pet health care in hospitals communities and the field of veterinary medicine   start your banfield career as a veterinary assistant learn more about the impact you can make as part of a banfield hospital team and see how we support the wellness of our people and profession  view the full job description or if you’re ready to make your move apply today  banfield pet hospital® strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced banfield pet hospital is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race religion color national origin sex sexual orientation gender identity age genetic information status as a protected veteran or status as a qualified individual with disability banfield pet hospital complies with all applicable federal state and local laws governing nondiscrimination in employment in every banfield location ,Entry level,vetinary,"['Veterinary', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1865607528/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
258,5eed6e35f785fd1e0f04c545,02:29.5,439,Hospital Veterinary Assistant,Petco,"Media, PA, US",Posted 2 days ago,25,healthier pets happier people better world our vision might sound lofty but we believe it’s attainable when we obsess about providing complete care for our amazing pets our approach goes far beyond addressing our animals’ basic needs to support their physical mental social and emotional needs by being sure we take all of these elements into consideration we can help pet parents take the very best care of their pets  our obsession with delivering the very best experiences for pets and their parents guides all we do from our convenient affordable pet salon services to our extensive array of training classes and workshops we always make sure to keep our commitment to healthy happy pets front and center   we are seeking partners for our full service hospitals these brand new general practice hospitals will be located inside our petco stores the purpose of this position inherently involves providing excellent medical care to our full service hospital patients and phenomenal customer care to their owners the veterinary assistant represents the mission and values to all clients  our veterinary assistant sets the tone within the technical and customer support staff in the hospital and is responsible like all team members for fostering cohesion and motivation within the team   all hospital staff are responsible for performing their duties in a way that creates an environment in which the incumbent must be able to consistently perform all of the following duties and responsibilities with or without a reasonable accommodation  this position has no immediate supervisory duties   the majority of job duties are conducted in the veterinary hospital position requires bending kneeling lifting up to 30 pounds as necessary and standing for long periods of time   a large amount of this partner’s time will be spent in direct contact with clients and their pets   no minimum,,vetinary,,,,https://www.linkedin.com/jobs/view/1828430530/?eBP=CwEAAAFyz0VzAI4M7OGZaJZhOz8KnbAB_I2zgo4REQm21FZurpBMTdY1i-cEe8Veeljv_MTzZE5z-MsMGCu0U55wdEY9yao0beTJuy70cL5qb7S3S2YmzUSexzI76kOEcu6l9vhNUYBHh8mjDXpndsbLZVwQvMBLxTe-BnLP1eq_IfyiP79NJ-7K8W-fHGHurMtqW-jeLTsm2AOluNbWllG8C5KYA26jXMLlnzQ_auH35EPG2Uxsav-R1ZCrhzgAribp5KFUSmQ9-P-pgapay1O62xng4CAI6_BWbqqg7lO79XVHw2U3k8hH-LzHkbjz9nP3WtNOJVhSz4enPIUQoD-AYY_aCVR5o-386mCL1bOLgBrvrkyT7XCgC2M1LRQ13FaxPBksQ9nRZz2wxQ&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
259,5eed6e3cf785fd1e0f04c546,02:36.1,440,Vetco Veterinary Assistant,Petco,"Chester, VA, US",Posted 2 weeks ago,25,because we’re obsessed with the health of pets we offer a variety of vet services to meet the needs of our customers which means a wealth of career opportunities whether you’re a licensed veterinarian or a veterinarian support professional located inside petco stores our vetco wellness centers offer professional expertise for common pet health problems  our vetco vaccination clinics offer a variety of preventive care services for healthy dogs and cats inside petco and unleashed by petco retail stores across the us rather than having a permanent presence these clinics function like pop ups inside petco stores our crew and veterinarian arrive at the store with the equipment vaccines medications and everything else they need to take care of the pets they see   as a vetco veterinary assistant you will meet your veterinary team at our local dispatch office then travel to your assigned petco clinic locations for the day at the clinics your team of veterinary assistants will greet the pet parents and recommend the veterinary services that will best protect their pets the veterinary assistant will assist the veterinarian so the services can be administered and thank the pet parent for protecting their pet    no minimum,Entry level,vetinary,"['Retail', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1757128641/?eBP=CwEAAAFyz0VzAHN80AS933WIK_quqDexhod10hcGvG7NZvj58XptcfmR61iLebhwPxxG1Z2wZR2z54aU9npJlkhuHFMIwwVJG3SFPbo-5vdwk9XKAeoZfimex-JE7IWj1wSmV2ZyOj-BFoEMSmQ18d_jRzdti9tnfBwNQ1ievg02F3OB5Yk5JKa95wz-NhxstoFbvLizD9bL_4WeB9VbAR9jVj10B2ULfBzBwsb8I5XC52ac-EZZJuV2M-dnLiZAq0VS7aZdk_9cvhcLqv48v3SruSYez7DFBVpLZeYkO3HP4p4U-wfJDXRa4qrMdskKVfZDLn8HfS-sqLU87_BNOJl7ywMYVWIM2jaLqToyWFReIbf9C3uF7ToCTsR6I3v8zSNyXb0Auzj9zlZEYw&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
260,5eed6e42f785fd1e0f04c547,02:42.7,441,Hospital Veterinary Assistant,Petco,"Patchogue, NY, US",Posted 3 weeks ago,25,healthier pets happier people better world our vision might sound lofty but we believe it’s attainable when we obsess about providing complete care for our amazing pets our approach goes far beyond addressing our animals’ basic needs to support their physical mental social and emotional needs by being sure we take all of these elements into consideration we can help pet parents take the very best care of their pets  our obsession with delivering the very best experiences for pets and their parents guides all we do from our convenient affordable pet salon services to our extensive array of training classes and workshops we always make sure to keep our commitment to healthy happy pets front and center   we are seeking partners for our full service hospitals these brand new general practice hospitals will be located inside our petco stores the purpose of this position inherently involves providing excellent medical care to our full service hospital patients and phenomenal customer care to their owners the veterinary assistant represents the mission and values to all clients  our veterinary assistant sets the tone within the technical and customer support staff in the hospital and is responsible like all team members for fostering cohesion and motivation within the team   all hospital staff are responsible for performing their duties in a way that creates an environment in which  the incumbent must be able to consistently perform all of the following duties and responsibilities with or without a reasonable accommodation   this position has no immediate supervisory duties   the majority of job duties are conducted in the veterinary hospital position requires bending kneeling lifting up to 30 pounds as necessary and standing for long periods of time   a large amount of this partner’s time will be spent in direct contact with clients and their pets   no minimum,Entry level,vetinary,"['Retail', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,[''],https://www.linkedin.com/jobs/view/1875490002/?eBP=CwEAAAFyz0VzABksKkyZuhhqhQauRA7kihTlPkDNbA_WL-mIVmbD8rq1dhJvoifToOymGnRDqWPp2rMS_DDgKBqD6n8TnpZjvUrsMvtSeBmyZI1tEJuhN6y8e_CNzg9Zi7lDS1uipEMIx3tmFBGbpx2cgpl8LkcDIfT2-WBu1z2iIOd1MUTVqnvJUoa3XPqwxpBL8GocLCpnTgaWxQzX-Dd6VxmRrDb1gkmiaQEu6E9a_ivhYGet7p6UpaqtRgIQbYRxQ0nytw4RSwKNHIGGq3NWSbtIPkd_RCMUkKjF7cxLGGeVx9DjqBQ1jd-TB7bOkSCKcRIXcUOmcBEbE6P1Nv_0wXSIrK6vwPaSQIMp0aLvMJukDfs7i35e9C8sCEyAX3bD64JBXZGGQBFFMg&recommendedFlavor=COMPANY_RECRUIT&refId=55a5fa99-a2c1-4802-90a1-75fa8b8a2077&trk=flagship3_search_srp_jobs
