num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
181,5eec3d3361d0cb9d84899029,21:07.5,226,Operations Team Supervisor,Jobs Interviewing Now from HCS,"Brigham City, UT, US",Posted 1 month ago,25,at northrop grumman our employees have incredible opportunities to work on revolutionary systems that impact peoples lives around the world today and for generations to come our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nations history  from the first flight across the atlantic ocean to stealth bombers to landing on the moon we look for people who have bold new ideas courage and a pioneering spirit to join forces to invent the future and have fun along the way our culture thrives on intellectual curiosity cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible our employees are not only part of history theyre making history  northrop grumman innovation systems designs builds and delivers space defense and aviation related systems to customers around the world our main products include launch vehicles and related propulsion systems missile products subsystems and defense electronics precision weapons armament systems and ammunition satellites and associated space components and services and advanced aerospace structures  northrup grumman has an operations team supervisor position at our promontory ut plant to lead a team of touch labor operators in the propulsion systems value stream  as an operations team supervisor ots you will be responsible for safety quality on the job training productivity and delivery schedules within areas of responsibility the preferred candidate communicates expectations clearly and initiates necessary actions to ensure that organizational goals and business objectives are accomplished and ensures company policy directives and operating procedures are being followed an ots maintains a presence at the point of most criticality or difficulty to favorably influence the operations of a high performance manufacturing team and exemplifies adherence to all safety rules regulations and standards  requirements qualifications  high school diploma or ged with 6 years of experience working in a manufacturing environment a minimum of two years manufacturing experience must be with ng two years of successful team leadership skill in interpreting engineering drawings specifications and operating procedures knowledge of safety and quality policies and procedures must be able to obtain an employee possessor designation selection criteria demonstrated experience leading a work team to achieve organizational goals basic computer skills to include word excel and powerpoint demonstrated skill and initiative in resolving functional or process related problems or issues skill in interpreting engineering drawings specifications and operating procedures familiarity with composite procedures and processes manufacturing experience including knowledge of supporting systems including esi epic and maximo engaged in continuous improvement initiatives utilizes employee cooperation and involvement to achieve area objectives effective written and verbal communication skills makes sound business decisions preference will be given to propulsion system employees northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa and pay transparency statement please visit www northropgrumman com eeo  u s citizenship is required for most positions ,Mid-Senior level,aviation & aerospace,"['Information Technology & Services', 'Defense & Space', 'Computer Software']",Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1854771366/?eBP=NotAvailableFromVoyagerAPI&refId=da3d0193-2d60-4497-9d03-058236372d8a&trk=d_flagship3_search_srp_jobs
182,5eec3d3a61d0cb9d8489902a,21:14.1,227,Mechanical/Sub-Systems Engineer,Andromeda Systems Incorporated,"Oklahoma City, OK, US",Posted 2 months ago,25,andromeda systems incorporated asi is seeking full time experienced mechanical systems engineers to support dod aircraft platforms the engineers will assist in the design execution and troubleshooting of mechanical systems and modifications on a variety of dod aircraft platforms these positions are located in jacksonville florida  advantages of working with asi in jacksonville low cost of housing no state income tax great area schools st john’s county great work environment compressed and flexible work schedules ability to work from home diverse projects supporting multiple platforms fantastic co workers and customers  responsibilities develop detailed solutions for technical operational and maintenance problems assist maintenance in troubleshooting the rigging of aircraft control systems aircraft hydraulic repairs and malfunctions aircraft fire detection and suppression system repairs and malfunctions aircraft fuel system repairs and malfunctions aircraft pressurization system repairs and malfunctions present to management or team ensure repairs are compliant with approved naval aviation maintenance policies perform engineering investigations of failed aircraft components and systems provide disposition for obsolete aircraft system components determine criticality of aircraft system components by performing failure mode effects and criticality analysis review technical publication deficiency reports and update publications where necessary ensure aircraft operates properly and safely draw and read blueprints and give material estimates and time required for repairs determine airworthiness of aircraft apply engineering principles to investigate analyze plan develop implement test and evaluate projects within the mechanical engineering discipline review and prepare engineering and technical analyses reports and other technical documentation up to 10 travel may be required  required qualifications bachelor’s degree in aerospace aerodynamics mechanical or electrical engineering from an accredited college or university at least 3 years of mechanical systems engineering work experience within the aviation aerospace or defense industry familiarity with the troubleshooting and integration of test equipment electrical power air conditioning cabin pressure hydraulics and mechanical systems in aircraft experience in reading creating and editing drawings in autocad or similar cad program and work instructions in microsoft office and adobe acrobat products experience in prototyping and validating installations ability to use microsoft office suite excel word outlook powerpoint effective communication and interpersonal skills  preferred qualifications 5 10 years of mechanical systems engineering work experience within the aviation aerospace or defense industry self motivator capable of working through problems on own  work authorization security clearance must be a u s citizen and qualify for secret clearance  for more information about this and other open positions please visit our website at www androsysinc com  about andromeda systems incorporated asi provides tools and services to assist physical asset owners fleet managers and military program managers in gaining critical insights into their equipment’s performance identifying system improvements optimizing operations and support making better business decisions and achieving measurable life cycle cost savings  asi provides unparalleled expertise and capabilities in the reliability maintenance supportability and logistics disciplines our staff of nationally and internationally recognized leaders are shaping the industry and developing revolutionary solutions in the military and commercial sectors clients leverage our experience and cutting edge analytical tools to improve asset performance and reduce lifecycle costs  as a leading provider of professional and high technology services and solutions asi serves the department of defense u s civilian agencies and private industry we have been on the inc 5000 list of fastest growing companies in america for 8 years  aap eeo statement andromeda systems incorporated is an equal employment opportunity employer as such 41 cfr 60 1 4 a  41 cfr 60 300 5 41 cfr 60 741 5 as well as 29 cfr part 471 appendix a to subpart a are herein incorporated by reference to the extent applicable  this contractor and subcontractor shall abide by the requirements of 41 cfr 60 1 4 a  60 300 5 a and 60 741 5 a  these regulations prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities and prohibit discrimination against all individuals based on their race color religion sex sexual orientation gender identity or national origin moreover these regulations require that covered prime contractors and subcontractors take affirmative action to employ and advance in employment individuals without regard to race color religion sex sexual orientation gender identity national origin disability or veteran status ,Associate,aviation & aerospace,"['Information Technology & Services', 'Defense & Space', 'Aviation & Aerospace']",Full-time,['Information Technology'],https://www.linkedin.com/jobs/view/1831826936/?eBP=NotAvailableFromVoyagerAPI&refId=da3d0193-2d60-4497-9d03-058236372d8a&trk=d_flagship3_search_srp_jobs
183,5eec3d4e61d0cb9d8489902d,21:34.1,230,Senior Contracts Manager,Quanta,"Green Bay, WI, US",Posted 2 weeks ago,25,job description job description a bachelor’s degree and post secondary education from an accredited college or university are required an mba is preferred an accomplished contracts management professional with fifteen or greater years of progressive responsibility in the functional roles of contracts or sub contracts management at least 10 years of experience in the shipbuilding industry or a like manufacturing industry with large 100m complex technology rich programs with multi year periods of performance   quanta is an international leader in staffing  executive recruitment services our specialty is locating exceptional employees for our clients within the aviation aerospace engineering technical automation and many other product  service industries from successful international recruiting operations in six countries the united states italy switzerland romania brazil and spain our team continues to produce proven results and earn the respect of our national and international clients and candidates  candidates seeking all types of technical positions clients looking to fill positions within aviation or related fields all realize that quanta is not your ordinary recruitment firm quanta is a group of staffing specialists who are remarkably easy to work with credible trustworthy and loyal partners who will understand and implement your specific requirements rather than simply sell you a staffing solution  at quanta our focus is not only on matching career opportunities with top industry candidates its building and maintaining long term relationships with clients and candidates at the heart of those relationships are some practical policies for instance we believe in offering competitive wages to our internal  external employees and will always derive mutually beneficial agreements with our corporate clients and we go beyond expectations to understand not only your current staffing requirements but also acquire a complete understanding of your core products culture and assess the competitive markets in which you compete  the way we view it you have multiple options to locate employment opportunities or to fill positions with quanta we provide a high level of responsiveness employment consultation recommendations implementation and results a partner you can count on whenever you need us  sdl2019 4352,Mid-Senior level,aviation & aerospace,"['Aviation & Aerospace', 'Staffing & Recruiting', 'Airlines/Aviation']",,[''],https://www.linkedin.com/jobs/view/1902499632/?eBP=NotAvailableFromVoyagerAPI&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
184,5eec3d5461d0cb9d8489902e,21:40.8,231,"Volunteer with the local US Air Force Auxiliary, California Wing, Civil Air Patrol (Group 1-129)",Florida Highway Patrol Auxiliary,"Torrance, CA, US",Posted 10 months ago,25,civil air patrol is a civilian organization however as the auxiliary of the u s air force it comes as no surprise that it is organized along military customs courtesies and ranks  since civil air patrol’s formation during the earliest days of world war ii this vigilant organization of citizen airmen has been committed to service to america founded on dec 1 1941 as a way to protect the nation’s shorelines from invading german u boats cap has evolved into a premier public service organization that still carries out emergency service missions when needed  in the air and on the ground  as a total force partner and auxiliary of the u s air force civil air patrol is there to search for and find the lost provide comfort in times of disaster and work to keep the homeland safe its 56 000 members selflessly devote their time energy and expertise toward the well being of their communities while also promoting aviation and related fields through aerospace stem education and helping shape future leaders through cap’s cadet program  civil air patrol’s missions for america are many and today’s adults and cadets perform their duties with the same vigilance as its founding members  preserving cap’s 75 year legacy of service while maintaining its commitment to nearly 1 500 communities nationwide the squadrons of are looking for enthusiastic to become part of our non profit organization chartered by congress as the us air force auxiliary  do you have a desire to volunteer and serve your community a few evenings per month? do you have an interest in becoming part of a search  rescue organization that saves numerous lives every year throughout southern california and the united states? as a volunteer with the civil air patrol you can participate in search and rescue sar missions search and rescue training exercises sarex’s  and disaster relief efforts as part of the auxiliary to the united states air force the civil air patrol also participates with other disaster relief and governmental organizations such as the department of homeland security dod fema and cal ema office of emergency services  if you’re up for the task cap offers ordinary citizens stimulating training opportunities few experience outside the military our volunteer members train diligently to acquire the life saving and emergency service skills necessary to assist federal and state humanitarian agencies when disaster strikes participate in search and rescue missions help keep community’s safe through homeland security efforts and fight the war on drugs by participating in california wings counter drug program  while the central focal point of our effort is training and preparation of aircrew for the california wing fleet there are many roles available to non flying members such as radio communications logistics planning and mission staff participation  we invite and welcome you to be our guest for an evening at one of our weekly squadron meetings when you arrive one of our members will give you a tour of cap facilities youll also get a chance to meet some of our members who will discuss the organization and provide you with informational pamphlets and accompany you for the evening to answer any questions you might have about the civil air patrol    citizens serving communities **come serve your community and your country ** this is a volunteer opportunity provided by volunteermatch in partnership with linkedin for good this position requires the following skills safety  disaster education search  rescue public relations disaster response operations transportation,Associate,aviation & aerospace,"['Civic & Social Organization', 'Non-profit Organization Management']",,[''],https://www.linkedin.com/jobs/view/1459973145/?eBP=NotAvailableFromVoyagerAPI&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
185,5eec3d6161d0cb9d84899030,21:53.9,233,Senior Director of Talent Acquisition,Cobham Advanced Electronic Solutions,"Plainview, City of, MN, US",Posted 1 week ago,25,senior director of talent acquisitionarlington va us a career with caes is more than just a job it is the pathway to abright future  are you searching for a career with a company that offerschallenging diverse projects and opportunities? are youlooking for a position with a company that is growing and able tooffer long term professional advancement? searching fora company that values a friendly work environment and that valuesyou? then look no further consider cobham peoplefocusedmissiondriven everymissionmatters we are cobham advanced electronic solutions caes  atechnologically advanced electronics company employing more than3 600 talented makers thinkers innovators and doers nationwide we build things that solve challenging problems from deep space tothe depths of the ocean we serve customers in spanning defense aerospace security medical and industrial markets  cobham is seeking a caes is a world leader in the design manufacturing and marketing ofhigh reliability integrated circuits cca and rad test services motion control and motors microwave and rf devices components andsubsystems for the aerospace defense fixed broadband andwireless mobile markets    chief human resource officer svp hr  founded in 1934 by aviation innovator sir alan cobham our values oftrust talent and technology have driven us to become a globalleader in state of the art aerospace and defense systems its theinsights of our innovators today that will secure our collectivefuture innovators like you if you are authorized to work in the united states then weencourage you to apply we are unable to sponsor workvisas u s citizenship required for positions requiring asecurity clearance  cobham is one of the worlds leading companies engaged in thedevelopment delivery and support of leading edge aerospace anddefense systems in the air on land and at sea our clients andpartners trust cobham to deliver the mission critical technologythey need and we trust our employees to draw on their ingenuity andpassion to deliver those solutions this leads to an empoweringculture for our people our leadership team is open sharing plansfor the next five years driving retention by offering demanding exciting work and providing full guidance and mentoring   cobham is an equal opportunity affirmative action employer andembraces diversity in our employee population it is the policy ofcobham to provide equal opportunity to all qualified applicants andemployees without regard to race color religion sex sexualorientation gender identity national origin age disability protected veteran status or genetic information cobham willrefrain from discharging or otherwise discriminating against employees or applicants who inquire about discuss or disclosetheir compensation or the compensation of other employees orapplicants  the eeo is the law poster is available here and the poster supplement is available here the pay transparency policy is available here  cobham advanced electronic solutions is committed to working withand providing reasonable accommodations to individuals withdisabilities if you need a reasonable accommodation due to adisability for any part of the employment process please send ane mail to caescareercobham com or call 703 842 2971 and let usknow the nature of your request and your contact information ,Director,aviation & aerospace,"['Electrical & Electronic Manufacturing', 'Defense & Space', 'Aviation & Aerospace']",,[''],https://www.linkedin.com/jobs/view/1896575123/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
186,5eec3d6861d0cb9d84899031,22:00.2,234,Mgr Project Management 1,ClearedJobs.Net,"Chandler, AZ, US",Posted 3 weeks ago,25,at northrop grumman our employees have incredible opportunities to work on revolutionary systems that impact peoples lives around the world today and for generations to come our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nations history  from the first flight across the atlantic ocean to stealth bombers to landing on the moon we look for people who have bold new ideas courage and a pioneering spirit to join forces to invent the future and have fun along the way our culture thrives on intellectual curiosity cognitive diversity and bringing your whole self to work  and we have an insatiable drive to do what others think is impossible our employees are not only part of history theyre making history  northrop grumman innovation systems designs builds and delivers space defense and aviation related systems to customers around the world our main products include launch vehicles and related propulsion systems missile products subsystems and defense electronics precision weapons armament systems and ammunition satellites and associated space components and services and advanced aerospace structures  the programs operations manager for one of the target programs will provide operational focus cost quality schedule for the program the candidate will be responsible for the overall operational performance for the lifecycle of the program  this includes proposal through delivery launch  the program operations manager will act as the senior operations leader on the program with accountability to the program manager and target programs operations manager  the program operations manager will have responsibility to ensure all operations aspects of the program from material procurement to finished product delivery are properly planned and executed in accordance with the program execution plan  this includes esbasic qualifications minimum of 7 years directly related experience with a bachelor or masters degree preferred qualifications active current secret dod clearance required northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa and pay transparency statement please visit www northropgrumman com eeo u s citizenship is required for most positions ,Mid-Senior level,aviation & aerospace,"['Information Technology & Services', 'Computer Software', 'Financial Services']",,"['', '']",https://www.linkedin.com/jobs/view/1880831261/?eBP=NotAvailableFromVoyagerAPI&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
187,5eec3d6e61d0cb9d84899032,22:06.5,235,Assembler (Temp),Raytheon Technologies,"Corona, CA, US",,No longer accepting applications,job id 471668 date posted 02 13 2020 collins aerospace is a leader in technologically advanced and intelligent solutions for the global aerospace and defense industry created in 2018 by bringing together rockwell collins and utc aerospace systems collins aerospace has the capabilities comprehensive portfolio and expertise to solve customers toughest challenges and to meet the demands of a rapidly evolving global market at collins aerospace our interiors team is focused on innovation safety and cost efficiency but we dont just get people from point a to point b we are committed to making air travel more comfortable connected and secure as a leader in aviation interior products and services we are helping airlines and original equipment manufacturers create a positive experience for their customers with offices and manufacturing facilities in more than 12 states across the u s and more than 10 countries around the globe we are changing the game of aircraft interiors are you ready to join our team? as a leader in the aerospace industry we have a number of exciting positions available right now including a temporary assembler in our interiors business located in corona ca   reporting to the operations supervisor the assembler will be responsible for the manufacturing assembly quality and packaging of panels to meet the delivery schedule     the above description reflects the details considered necessary to describe the principal functions of the job and should not be construed as a detailed descriptions of all the work requirements that may be performed in the job eoe minorities females veterans disabled all qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin disability or protected veteran status ,Entry level,aviation & aerospace,"['Information Technology & Services', 'Defense & Space', 'Computer Software']",,"['', '']",https://www.linkedin.com/jobs/view/1837023319/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
188,5eec3d7561d0cb9d84899033,22:13.7,236,Aircraft Low Observable Mechanic 4 (Part-time Deployable),HiredAllied.com,"Palmdale, CA, US",Posted 2 weeks ago,25,are you interested in expanding your career through experience and exposure all the while supporting a mission that seeks to ensure the security of our nation and its allies? if so then northrop grumman may be the place for you  as a leading global security company we provide innovative systems products and solutions to our customers worldwide we are comprised of diverse professionals that bring different perspectives and ideas understanding that the more experiences we bring to our work the more innovative we can be as we continue to build our workforce we look for people that exemplify our core values leadership characteristics and approach to innovation  job description northrop grumman defense systems is seeking a part time traveling only aircraft low observable mechanic 4 for a rotational oconus program the successful candidate will be executing rotational travel to and from their home of record be responsible for all aircraft low observable outer mold line structures materials and applications prepares composite or metallic surfaces for coating applications by performing various operations such as sanding stripping applying vacuum performing porosity testing masking and other preparation tasks mixes and applies sealants gap fillers and any other required processes prior to paint which may require the use of heating devices mixes and applies paints and other coatings at the proper spraying consistency applies additional surface details to manufacturer specifications performs or coordinates component level testing for specification compliance after applications have been completed may perform similar duties in aircraft build modification or maintenance role  support the mission and the troops when on travel and when you are home you are home however selected candidate may receive additional training and be cross utilized into general aircraft maintenance to fulfill the daily activities and duties required to meet contract requirements this training will be at the palmdale or edwards afb ca program facilities aircraft maintenance tasks include performing minor structural repairs and modifications troubleshoots repairs and services aircraft and engine systems and performs maintenance disassembly rework repair replacement re assembly or adjustment of various aircraft systems in accordance with technical specifications engineering instructions and faa regulations  qualifications basic qualifications high school and 6 years additional education and or related experienced 6 years job related experience to the aviation and aerospace industry may be used in lieu of the additional education requirement must have the ability to obtain and maintain a valid u s passport accept customer furnished quarters for a period up to 120 days and comply with mobility requirements must meet medical requirements for worldwide travel must be willing to work a flexible work schedule that may include extended shifts holidays and weekends and support on call status for 24 hours a day 7 days a week 365 days a year must be a us citizen and hold a minimum active dod top secret security clearance ability to obtain and retain special program access clearance within 365 days from submission is a condition of employment  preferred qualifications aviation and aerospace industry operational experience is preferred over manufacturing or production but all candidates will be considered  northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa statement please visit www northropgrumman com eeo  u s citizenship is required for this position ,Entry level,aviation & aerospace,"['Financial Services', 'Hospital & Health Care', 'Pharmaceuticals']",Part-time,"['Engineering', 'Information Technology']",https://www.linkedin.com/jobs/view/1889527698/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
189,5eec3d7c61d0cb9d84899034,22:20.9,237,Program Cost Schedule Control Analyst,Jobs Interviewing Now from HCS,"Brigham City, UT, US",Posted 4 weeks ago,25,at northrop grumman our employees have incredible opportunities to work on revolutionary systems that impact peoples lives around the world today and for generations to come our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nations history  from the first flight across the atlantic ocean to stealth bombers to landing on the moon we look for people who have bold new ideas courage and a pioneering spirit to join forces to invent the future and have fun along the way our culture thrives on intellectual curiosity cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible our employees are not only part of history theyre making history  northrop grumman space systems designs builds and delivers space defense and aviation related systems to customers around the world our main products include launch vehicles and related propulsion systems missile products subsystems and defense electronics precision weapons armament systems and ammunition satellites and associated space components and services and advanced aerospace structures  northrop grumman is currently seeking a program cost schedule control analyst on our strategic program office finance team in our brigham city utah offices  role description  responsibilities the program cost schedule control analyst is responsible to provide finance support to the program and finance groups  job duties participate in the preparation of budgets and schedules for contract work participate in the control of costs and schedules prepares internal and external customer reports assist managers in achieving objectives by compiling and reviewing budgets for programs and organizations using actual performance previous budget figures and related workload forecasts affordability  indirect expense analysis and other data sources for proper financial administration perform quarterly estimate at completion with program cost control managers and functional managers responsible to ensure use of approved burden labor rates validate estimate to complete data and ensure the accuracy of the estimates update and maintain csr system monthly used for recognition of profit and orders update and maintain program staffing plans and program direct base worksheets for accounting support proposals efforts for both customer rfp and internal activities works to prepare estimates that are complete and accurate with necessary justification on tasks ensures methodologies and prepared assumptions used to derive the estimates are adequate price and assist with compilation of proposals the ideal candidate will possess the following qualities strong interpersonal skills excellent written and verbal communication skills ability to work well in team environment strong computer skills especially microsoft excel excellent time management and organizational skills detail oriented qualifications basic qualifications strong computer skills especially microsoft excel candidate must have a minimum of 3 years of experience in business management with an undergraduate degree in finance accounting or economics or 1 year of experience with a graduate level degree preferred qualifications masters degree northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa and pay transparency statement please visit www northropgrumman com eeo  u s citizenship is required for most positions ,Entry level,aviation & aerospace,"['Information Technology & Services', 'Defense & Space', 'Computer Software']",Full-time,"['Finance', 'Sales']",https://www.linkedin.com/jobs/view/1873897878/?eBP=NotAvailableFromVoyagerAPI&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
190,5eec3d8461d0cb9d84899035,22:28.4,238,Publications Specialist,ClearedJobs.Net,"Plymouth, MN, US",Posted 1 month ago,25,northrop grumman defense systems ngds is seeking a desktop publishing graphics support specialist for the company’s technical publishing department at its plymouth mn location at northrop grumman our employees have incredible opportunities to work on revolutionary systems that impact people’s lives around the world today and for generations to come our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation’s history  from the first flight across the atlantic ocean to stealth bombers to landing on the moon we look for people who have bold new ideas courage and a pioneering spirit to join forces to invent the future and have fun along the way our culture thrives on intellectual curiosity cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible our employees are not only part of history they’re making history northrop grumman defense systems designs builds and delivers space defense and aviation related systems to customers around the world our main products include launch vehicles and related propulsion systems missile products subsystems and defense electronics precision weapons armament systems and ammunition satellites and associated space components and services and advanced aerospace structures this position is accountable for supporting the design formatting and production of a variety of products e g  proposals reports presentations newsletters in a customer oriented environment position requires expertise in document formatting and print production of professional level materials to ensure consistency in design and layout position includes creating and formatting graphics figures images tables and charts in powerpoint or adobe suite creating or formatting styles automatic tables of contents sections headers footers and page numbers in microsoft word position rebasic qualifications associate’s degree or equivalent combination of experience training certifications minimum of 2 years of experience demonstrated ability and skill in ms office and adobe creative suite proficiency using microsoft office word powerpoint excel  adobe acrobat xi pro and adobe creative suite illustrator photoshop indesign  strong attention to detail strong grammar and proofreading skills and proficient typing skills ability to query authors for clarity and compliance purposes and to negotiate and integrate different viewpoints relay and receive information and collaborate in a team environment ability to absorb and apply feedback from peers and clients excellent time management skills to ensure all deadlines are met while maintaining high quality excellent communication skills interpretation and application of solicitation instructions for producing proposals candidate must possess or havethe ability to acquire and maintain an active dod secret security clearance must be a us citizen preferred qualifications bachelors degree or equivalent experience 3 or more years of experience in a proposal development business graphics print production environment experienced photographer and photo editor general knowledge of ms sharepoint visio publisher and project proposal editor experience northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa and pay transparency statement please visit www northropgrumman com eeo u s citizenship is required for most positions ,Entry level,aviation & aerospace,"['Information Technology & Services', 'Computer Software', 'Financial Services']",Full-time,"['Marketing', 'Public Relations', 'Writing/Editing']",https://www.linkedin.com/jobs/view/1880835814/?eBP=NotAvailableFromVoyagerAPI&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
191,5eec3d8a61d0cb9d84899036,22:34.9,239,Sr. Benefits Analyst,HiredAllied.com,"Reston, VA, US",,No longer accepting applications,sr benefits analyst us va reston job id2020 1155 typefull time  of openings1 categoryhuman resources reston virginia  general dynamics corporate headquarters is currently looking for an independent self starter who is a strong multitasker and a resourceful results oriented thinker as a senior benefits analyst in our corporate headquarters you will gain unique insight to an array of benefit design plans in this role your daily activities will include independent project management research and investigation in search of unique solutions to isolated benefits issues and serving as subject matter expert to general dynamics business units working with a small experienced team you will provide critical analytical and technical support in the implementation administration and delivery of general dynamics’ benefit programs  general dynamics is a market leader in business aviation land and expeditionary combat systems armaments and munitions shipbuilding and marine systems and information systems and technologies with over 100 000 employees in 47 countries we operate globally through five business groups aerospace combat systems marine systems mission systems and information technology  we are committed to helping our employees and their families lead healthy productive lives we offer a wide array of plans within our flexible benefits program with options to help our employees succeed at work and at home  we proudly support a culture of inclusion that encourages a work environment that honors diverse opinions  general dynamics is an equal opportunity affirmative action employer that is committed to hiring a diverse and talented workforce eoe disability veteran      bs ba degree in business administration or related discipline or equivalent combination of education and experience to successfully perform the function of the job,Associate,aviation & aerospace,"['Financial Services', 'Hospital & Health Care', 'Pharmaceuticals']",,[''],https://www.linkedin.com/jobs/view/1904887880/?eBP=NotAvailableFromVoyagerAPI&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
192,5eec3d9161d0cb9d84899037,22:41.2,240,Associate Engineer Mechanical,HiredAllied.com,"Independence, MO, US",,No longer accepting applications,at northrop grumman our employees have incredible opportunities to work on revolutionary systems that impact peoples lives around the world today and for generations to come our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nations history  from the first flight across the atlantic ocean to stealth bombers to landing on the moon we look for people who have bold new ideas courage and a pioneering spirit to join forces to invent the future and have fun along the way our culture thrives on intellectual curiosity cognitive diversity and bringing your whole self to work  and we have an insatiable drive to do what others think is impossible our employees are not only part of history theyre making history northrop grumman innovation systems designs builds and delivers space defense and aviation related systems to customers around the world our main products include launch vehicles and related propulsion systems missile products subsystems and defense electronics precision weapons armament systems and ammunition satellites and associated space components and services and advanced aerospace structures   perform analysis design or test of one or more moderately complex or portions of complex materials structural components and functional systems of company products generally work from preliminary studies developed by higher graded engineers analyze requirements for materials structural component or functional systems select applicable analytical data from previous products determine the technical principles involved mathematically define the problem and compute the engineering characteristics consistent with the specifications design needs and requirements of other portions of the product release results as design data after review by higher graded engineer develop original ideas and elaborate on preliminary design concepts evaluate completed design with supervisor and other technical groups and make modification necessary to achieve the most ideal design develop and coordinate the conduct of test programs requires to evaluate design work  job responsibilities   bachelor degree in mechanical engineering   northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa and pay transparency statement please visit www northropgrumman com eeo  u s citizenship is required for most positions ,Entry level,aviation & aerospace,"['Financial Services', 'Hospital & Health Care', 'Pharmaceuticals']",,"['', '']",https://www.linkedin.com/jobs/view/1902142496/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=e9ee0e8a-0ce6-4085-813b-6714f7347d2a&trk=d_flagship3_search_srp_jobs
