num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
170,5eec6058f785fd1e0f04a4bb,51:04.9,220,Construction Administrative Assistant,Cannon Mechanical Inc.,"Glendale, AZ, US",Posted 1 day ago,25,mechanical contractor located glendale queens is looking for a construction administrative assistant the ideal candidate will be a self starter have strong interpersonal skills and excellent organizational skills construction experience is a must the new employee will work directly with the owners and projects teams to coordinate and expedite construction projects responsibilities will include general administrative duties insurance requirements and secretarial requirements microsoft office suite skills is a requirement experience with viewpoint spectrum is a plus  requirements proficiency with ms word ms excel and ms powerpoint viewpoint spectrum experience is a plus minimum 2 years in a construction office excellent writing and communication skills must be self motivated and can work independently pleasant professional and personable manner notary a plus benefits medical  dental 401 k paid time off salary commensurate with experience,Entry level,construction,"['Construction', 'Architecture & Planning', 'Insurance']",Full-time,['Administrative'],https://www.linkedin.com/jobs/view/1910460109/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
171,5eec605ff785fd1e0f04a4bc,51:11.3,221,Construction Project Manager,Your Local Contractor Inc,"Fresno, CA, US",Posted 6 days ago,25,we are seeking a construction superintendents for multi family commercial and retail markets the project manager will be responsible for the overall success of a large project or multiple smaller projects through all phases preconstruction through closeout  requirements and responsibilities 5 years experience in construction management possess strong negotiation and problem solving skills experience in the completion of high quality fast tracked construction projects  general contractor focused in commercial construction industrial healthcare and multi family throughout central california ,Associate,construction,"['Construction', 'Architecture & Planning', 'Civil Engineering']",,"['', '']",https://www.linkedin.com/jobs/view/1904485215/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
172,5eec606cf785fd1e0f04a4be,51:24.2,223,Construction Associate,Staffmark,"Winchester, KY, US",Posted 1 month ago,25,do you love working outside? enjoy the sunshine and warm weather? staffmark is seeking motivated individuals to work for a construction company in winchester ky the position will perform the basic physical work tasks at construction site which include preparing forms and pouring concrete clean forms finish concrete working in yard and steel shop plenty of overtime and possible weekends career opportunity to learn valuable skilled trade skills  for immediate consideration please complete an online application at www staffmark com or text apply to 320 335 9543   staffmark makes all employment decisions without regard to race color religion sex sexual orientation gender identity gender expression ancestry medical condition age marital status national origin citizen status political affiliation union membership genetic information physical or mental disability veteran status denial of medical or family leave pregnancy or pregnancy disability leave or any other protected group status as defined by federal state or local law we will provide reasonable accommodations throughout the application or interviewing process if you require a reasonable accommodation contact us staffmark is an e verify employer ,Entry level,construction,['Staffing & Recruiting'],Full-time,[''],https://www.linkedin.com/jobs/view/1846516591/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
173,5eec6072f785fd1e0f04a4bf,51:30.6,224,Construction Superintendent,Ingrain Inc.,"Bryn Mawr, PA, US",Posted Date,25,summary to provide on site coordination for all phases of residential and commercial construction projects including coordinating subcontractors material and equipment ensuring that specifications are being strictly followed and work is proceeding on schedule and within budget superintendent shall be responsible for scheduling inspections quality control and job site safety    schedule subcontractors consultants and vendors in critical path to ensure timely completion   perform quality control duties and responsibilities regarding the work being performed   communicate with project team regarding asi’s rfi’s and material submittals   ensure that subcontractor is fully executing and complying with his contracted scope of work   coordinate required inspections with local jurisdictions   identify subcontractor non compliance with safety health and environmental quality standards   identify conflicts in construction progress and communicate them to project team for resolution   maintain daily log written of activities on the jobsite   perform superintendent duties at multiple job sites simultaneously   ensure subcontractor has corrected all deficiencies identified by project team   walk all units on project daily to monitor activities and assist in future planning   preside over weekly subcontractor meetings designed to coordinate the work   issue notices of non compliance to subcontractors in regards to quality of work or scheduling   ensure that the job site is always kept in a clean and organized manner   perform job progress and completion punch list identification and completion secondary functions  assist in budgeting bidding and award of subcontracts   assist in obtaining permits or approval of revisions   gather project material submittals and maintain records of approvals at the job site   coordinate homeowner unit specifications with marketing staff  identify areas of work that are outside of subcontracted scope   preside at pre construction meeting with each subcontractor   opening the jobsite at beginning of the day and securing the jobsite at the end of the day   assist in hiring sub tier employees  job scope the project superintendent is solely responsible for and will be held accountable for the timely completion of the project and ensuring that the project is constructed in strict accordance with plans specifications and local codes project superintendent shall schedule all subcontractors consultants and vendors as well as ensure their completion of work within time allowed the project superintendent shall be responsible for the coordination of work directed in the field provide work is performed in accordance with plans and specifications conflicts or revisions to the plan shall be communicated with the project team i e superiors architect engineer consultant owner for mutual resolution prior to execution of work that deviates from the approved plans the project superintendent shall establish and enforce job site quality control programs to ensure quality completion of construction the project superintendent does not have authorization to engage in monetary agreements subcontracts change orders work authorizations  all request for monetary agreements must be communicated to the director of operations for consideration prior to work performed failure to perform these duties will result in reprimand or termination  supervisory responsibility superintendent shall supervise all subcontractors consultants and vendors on a daily basis this supervision shall ensure adequate manpower is available for each task and compliant work performed this position shall be responsible for monitoring project security personnel superintendent shall supervise all assistant superintendents    provide direction to and resolve problems amongst 30 subcontractors and vendors   ability to identify deficient work and provide resolution  communicate using the following tools telephone fax machine written logs email computer blackberry devices digital camera   blueprint reading  physically lift up to 75 lbs   endurance and ability to visit entire job site including stairs or other elevated structures   monitoring jobsite general health and safety   customer service  manages difficult or emotional customer situations responds promptly to customer needs solicits customer feedback to improve service  responds to requests for service and assistance meets commitments   interpersonal skills  focuses on solving conflict not blaming maintains confidentiality listens to others without interrupting keeps emotions under control remains open to others ideas and tries new things   oral communication  speaks clearly and persuasively in positive or negative situations listens and gets clarification responds well to questions demonstrates group presentation skills participates in meetings   written communication  writes clearly and informatively edits work for spelling and grammar varies writing style to meet needs presents numerical data effectively able to read and interpret written information   teamwork  balances team and individual responsibilities exhibits objectivity and openness to others views gives and welcomes feedback contributes to building a positive team spirit puts success of team above own interests able to build morale and group commitments to goals and objectives supports everyones efforts to succeed   planning organizing  prioritizes and plans work activities uses time efficiently plans for additional resources organizes or schedules other people and their tasks develops realistic action plans   professionalism  approaches others in a tactful manner reacts well under pressure treats others with respect and consideration regardless of their status or position accepts responsibility for own actions follows through on commitments   quality  demonstrates accuracy and thoroughness looks for ways to improve and promote quality applies feedback to improve performance monitors own work to ensure quality   quantity  meets productivity standards completes work in timely manner strives to increase productivity works quickly   safety and security  observes safety and security procedures determines appropriate action beyond guidelines reports potentially unsafe conditions  uses equipment and materials properly   adaptability  adapts to changes in the work environment manages competing demands able to deal with frequent change delays or unexpected events   attendance punctuality  is consistently at work and on time ensures work responsibilities are covered when absent arrives at meetings and appointments on time   dependability  follows instructions responds to management direction takes responsibility for own actions keeps commitments commits to long hours of work when necessary to reach goals  completes tasks on time or notifies appropriate person with an alternate plan    initiative  volunteers readily undertakes self development activities seeks increased responsibilities takes independent actions and calculated risks looks for and takes advantage of opportunities asks for and offers help when needed   must be able to travel to the jobsite s as assigned education and or experience minimum of three years of verifiable experience thorough knowledge of trades and be computer literate  office experience of master builder microsoft office excel word project  outlook is also preferred ability to read and interpret documents such as safety rules operating and maintenance instructions and procedure manuals ability to write routine reports and correspondence ability to speak effectively before groups of customers or employees of organization language skills ability to read and interpret documents such as safety rules operating and maintenance instructions and procedure manuals ability to write routine reports and correspondence ability to speak effectively before groups of customers or employees of organization mathematical skills ability to calculate figures and amounts such as discounts interest commissions proportions percentages area circumference and volume ability to apply concepts of basic algebra and geometry reasoning ability ability to solve practical problems and deal with a variety of concrete variables in situations where only limited standardization exists ability to interpret a variety of instructions furnished in written oral diagram or schedule form  qualifications to perform this job successfully an individual must be able to perform each essential duty satisfactorily the requirements listed below are representative of the knowledge skill and or ability required reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions  physical demands the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions   this position involves work at a construction site where duties will be performed both indoors and outdoors   overtime may be required to meet project deadlines  dexterity of hands and fingers to operate a computer keyboard mouse and other business machines while performing the duties of this job the employee is regularly required to stand and walk use hands to finger handle or feel reach with hands and arms climb or balance stoop kneel crouch or crawl and talk or hear the employee is occasionally required to sit the employee must occasionally lift and or move up to 50 pounds  work environment the work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions while performing the duties of this job the employee is regularly exposed to wet and or humid conditions moving mechanical parts high precarious places fumes or airborne particles outside weather conditions extreme cold and extreme heat the employee is occasionally exposed to toxic or caustic chemicals risk of electrical shock and risk of vibration the noise level in the work environment is usually loud  if you are looking for a career that is fun focused and will provide you with the opportunity to reach your goals then ingrain is looking for you we are a veteran owned company that focuses on team and integrity and will not settle for less if this sounds like a team you would like to be on then please apply we are always looking for talented individuals so please forward your resume even if there are no job postings we have offices in lancaster pa and bryn mawr pa and are looking for team members!,Mid-Senior level,construction,"['Construction', 'Building Materials', 'Real Estate']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1912155327/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
174,5eec6078f785fd1e0f04a4c0,51:36.8,225,Construction Inspector,"TRC Companies, Inc.","New York City, NY, US",Posted 6 days ago,"Posted Date
Posted 6 days ago
Number of applicants
52 applicants",trc is a national engineering consulting and construction management firm that provides integrated services to the environmental energy and infrastructure markets trc serves a broad range of clients in government and industry implementing complex projects from initial concept to delivery and operation  we are currently seeking construction inspectors for various projects throughout long island ny on a temporary basis  eoe minorities females protected,,construction,,,,https://www.linkedin.com/jobs/view/1904232787/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
175,5eec607ff785fd1e0f04a4c1,51:43.3,226,Small Cell Construction Manager,TelForce Group LLP,"Oklahoma City, Oklahoma, United States",Posted 2 days ago,25,telforce group is looking for a small cell construction manager in the oklahoma city ok area this is a direct hire full time position  the small cell construction manager is responsible for all aspects of fiber based small cell site builds including new poles or attachments this role oversees the building of such systems including oversight of subcontractors   small cell construction manager qualifications,,construction,,,,https://www.linkedin.com/jobs/view/1882093779/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
176,5eec6085f785fd1e0f04a4c2,51:49.6,227,Construction Project Manager,Ryan Contractors,"Rancho Cucamonga, CA, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
30 applicants",busy and growing gc has immediate opening for dynamic and experienced project manager we build luxury retail ti and ground up commercial projects this position may require some travel we are looking for this project manager to have a high success and completion rate of retail projects if you are inspired by a fast pace are challenged by complex design have keen organizational skills and are looking for stable employment this might be the perfect position for you  duties and responsibilities,Associate,construction,"['Construction', 'Architecture & Planning', 'Civil Engineering']",,"['', '']",https://www.linkedin.com/jobs/view/1901674979/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
177,5eec608cf785fd1e0f04a4c3,51:56.1,228,Construction Project Manager,Matos Builders LLC,"Baltimore, Maryland",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
68 applicants",construction project manager the construction project manager is responsible for managing all aspects of a construction project including invoicing vendor billing schedule and budget management and communicating with customers this individual must display a high degree of professionalism organization and cooperation with customers and coworkers duties responsibilities core knowledge construction project manager manage all contract documentation including subcontract agreements change orders  material purchase orders,,construction,,,,https://www.linkedin.com/jobs/view/1866203013/?eBP=CwEAAAFyyzi8LSX2-v11vZTDvBAVfE5daAkHpMnjQLmpHdgYsIciMaqpr3OXNfqzHnBNDyORdrUnKFrtiu1clFSbik3mqDL1mJaV40ibBz2KyMbcp0HmtDrRYPESSVh8SAx1ODeHNTIjq-h8d4tKef7KwH2a2BXXjujwkeNQPSYfuHFFMFbu4NlqSoVFRzDgJru7ghWJ24H4tZEg3f6G1cCQrIxOrDX9UC2WS-DLT1Wy_XvX-8-Ume1jlbKob_vs2Pcgo3nfK14Auijcu6SWnuFytQ66_J9bhGtvqp_xNfdECuHCUgwlffRu5QhwRP-gVa0_itoeD2hW41JbxlGm5ijBgZpkq2DcD43izKI61ti_mnU&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
178,5eec6092f785fd1e0f04a4c4,52:02.6,229,Construction Program Manager,"Enhanced Staffing, Inc.","Sunnyvale, California, United States",Posted Date,"NEW
Posted Date
Posted 28 minutes ago
Number of applicants
49 applicants",work on exciting building  data center construction projects for clients such as facebook google etc  200k 225k role summary the construction program manager will assist project and program management efforts with the development maintenance and analysis of project schedules the scheduler will take the lead in planning tracking and reporting on the project schedule and will be assigned to projects programs or tasks as needed qualified candidates will have experience scheduling in primavera p6 ,,construction,"['', '', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1877056799/?eBP=CwEAAAFyyzi8LbJ8hA_j_e_P2-VdUpCKTaOj5L7GKrBVyzCWEAT_G8Coqv-fA8QXOqYsYz3ZATO0fQisXu6OjOWS7tOReAEUUXDjoThJrHLAZrcecYr03TRmwnxjpq4a9RD8_fFf2gwb97u_GMePHeH3so7EFqgAL4X-dIH06Kua_TaWfk27-YLV1HKD4mxznavvov6Nl-w3mXlpHB3OdlpyVKgf5zWr2DDDh3L2clCEmBFus8BZgHCfmdgMiYWrBFaeVVRAzoOUOZ3M1O_BAm-NbAPtlLv3fnYF1xAp8M3rRkHmENRH6Qcvm0wutuPFDTTaRGi5h-3leQDVhTPs_aJZUOqqG8CW8c67AZca2WgD4L_wBy08qxWMLtFzlrXItYCDCHQYYEEwy8yOZRw4&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
179,5eec6099f785fd1e0f04a4c5,52:09.1,230,Construction Manager,Energy Systems Group (ESG),"Lisle, IL, US",Posted 1 week ago,25,the construction manager assists with managing the installation and completion efforts associated with major energy improvements in institutional and governmental facilities the construction manager performs a number of tasks including but not limited to assembling subcontract agreements and exhibits for subcontractors ensuring payment to vendors scheduling various pre construction subcontractor and owner’s meetings monitoring the quality and safety of subcontractors at various sites completing substantial documentation for completion and final completion of projects overseeing equipment installation and keeping projects running on schedule the construction manager must have the ability to work and communicate effectively with a diverse workforce and customer base as well as be able to occasionally travel         the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions of the job  while performing the duties of this job the employee must occasionally lift and or move up to 50 pounds the employee must be able to walk climb stairs climb ladders and occasionally work in confined spaces specific vision abilities required by this job include color vision and depth perception  the employee is required to practice recognize and interpret safety precautions and follow safety rules and osha requirements as they relate to the job the employee is required to travel to various sites and as such the employee is required to have a registered drivers license the employee may be required to respond to after hours calls and must be willing and able to be available  energy systems group reserves the right to modify interpret or apply this job description in any way the company desires this job description in no way implies that these are the only duties including main accountabilities to be performed by the employee occupying this position this job description is not an employment contract implied or otherwise the employment relationship remains at will  energy systems group prides itself on being an equal opportunity employer it is the policy of energy systems group to implement opportunities for all qualified applicants without regard to race color religion sex age national origin sexual orientation or physical or mental disability veteran or any other legally protected status as embodied in federal state and local legislation equal employment is a part of all of our personnel policies and practices including but not limited to all hiring placement promotions transfers advertising training and termination policies ,Associate,construction,"['Construction', 'Oil & Energy', 'Financial Services']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1879469962/?eBP=CwEAAAFyyzi8LW8AEu1YXezvwGVnFTMJQezJaOMl9zhyA3B1FNO_PtINma3ftcNjmCoSNu5opxBSmThDwH8EZ25aD1Q0y7ZxuE-g2HSVtZ-KZirYLv6Xb_LnRLyI2jWjsZahvjrQbS9ZvfQHPoWxHKw4NLO5dmk9UkrX1hFLjvQ5EJuaQgkrl1LhL3d4sCZ8jcT7LBI97VmT4aJUBXwlbBCWrAMENXIcxlR3Cteei08Gn5RvN5HVjT0c8nlOo16vKhNNq8WqdNKC_R-_6Uq3QSgX_QOPdBi9dZPlDBGqZs25G0LksPxnnPuChxnHgqe1rIZVQh_7Dt4KF8WxtW27QUmNhL5BllE0VFDHZrNJtQuWBZcA8-EshOzV1ZDDVT0zLRkvjV4MxCAS7EtuS8T2&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
180,5eec609ff785fd1e0f04a4c6,52:15.5,231,Construction Inspector,T.Y. Lin International,"Falmouth, ME, US",Posted 1 week ago,25,the construction inspector is assigned on a single or multiple construction operation s on construction project s and it may require night work  responsibilities general construction inspection measurement and documentation of construction activities to insure compliance with specifications computation of quantities and test values   t y lin international is an equal opportunity employer and we prohibit discrimination and harassment of any type as protected by federal state or local laws we celebrate diversity and are committed to creating an inclusive environment for all employees ,Associate,construction,"['Construction', 'Architecture & Planning', 'Civil Engineering']",,"['', '']",https://www.linkedin.com/jobs/view/1901488576/?eBP=CwEAAAFyyzi8Lc9wL2IxFgAxur-UmaxGdWgYfBkBoKgFSldBvWNs6NlFqclFJ6NbAboCbiVNS6z8EeXaLS6If5Kj5p9iVQZ-3vGpxjL4SQ05PRbSoKdtWJ4PMRS2NZHuSr6ePQDjXnud8SlnUNeIfi0QTz55fSWqtGhn2NUM3i8sRbj2dKfnpLeTymwV_zsWOIXMFktJik1MOAMvhjupC8PTZDqO57CLh5e8ZD69-aJqf_0pU1vYnUUFaNFy9IJMvd5YCrAhwzpzSkhnGUp_CVMTgdjJdYMdEKDPG2EtSLEjNIrpcpLThjln_7hJHcggTpgpJBQvhjGBXGQKEXQPrOpPCNdBbTu2MMF_dNppCPMG04w&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
181,5eec60a5f785fd1e0f04a4c7,52:22.0,232,Construction Builder,Symbia Logistics,"Pico Rivera, CA, US",Posted 6 days ago,25,symbia logistics is a fast pace fast growing company that is searching for extremely driven pallet repairman to join our team are you the type of person that likes to be in control of how much you earn? are you looking for a company that provides great opportunities for upward mobility and at the same time provides you competitive wages and salary? become a pallet repairman for endless possibilities pallet repairman summary the repairing of damaged pallets that weighs 75 to 85 lbs using speed accuracy and detail that meet safety security productivity and quality standards     construction pallets pallet repair framing carpentry power tools powered by jazzhr,Mid-Senior level,construction,"['Construction', 'Logistics & Supply Chain', 'Machinery']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1904446539/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
182,5eec60acf785fd1e0f04a4c8,52:28.4,233,Construction Manager,HiredAllied.com,"Los Angeles, CA, US",Posted 3 days ago,25,requisition vacancy no  233196br job category construction management job summary aecom is seeking a construction manager with a strong understanding of construction of sewer conveyance system projects new sewer pipelines sewer rehabilitation large and small diameter construction manager may be assigned and work on multiple projects in different phases of construction    water  construction manager  full time  when you join aecom you become part of a company that is pioneering the future  our teams around the world are involved in some of the most cutting edge and innovative projects and programs of our time addressing the big challenges of today and shaping the built environment for generations to come we ensure a workplace that encourages growth flexibility and creativity as well as a company culture that champions inclusion diversity and overall employee well being through programs supported by company leadership our core values define who we are how we act and what we aspire to which comes down to not only delivering a better world  but working to “make amazing happen” in each neighborhood community and city we touch as an equal opportunity employer we believe in each person’s potential and we’ll help you reach yours      design and consulting services group dcs   los angeles  united states of america  usa  california  no  us  orange ca  999 town  country rd,Associate,construction,"['Financial Services', 'Hospital & Health Care', 'Pharmaceuticals']",,"['', '']",https://www.linkedin.com/jobs/view/1908155784/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
183,5eec60b2f785fd1e0f04a4c9,52:34.8,234,Construction Coordinator,"J3 Engineering Consultants, Inc.","Fairfax, VA, US",Posted 2 days ago,25,job description  dewberry is a leading market facing professional services firm with more than 50 locations and 2 000 professionals nationwide what sets us apart from our competitors are our people at dewberry we seek out exceptional talent and strive to deliver the highest quality of services to our clients whether you’re an experienced professional or a new graduate you’ll have the chance to collaborate with the best and brightest and work on innovative and complex projects at the forefront of the industry our commitment to excellence stems from our personal integrity and from other defining attributes which we call “dewberry at work ” that have inspired our employees to be successful for more than a half century  dewberry is currently seeking a for our office the successful candidate will manage the assigned elements of a construction project to assure quality of the contractor’s compliance with the plans and contract documents manage project inspection and serve as owner’s representative assigned project elements will largely involve single family residential developments multifamily commercial and municipal developments as well as roadways and other transportation facilities     apply for this job onlineapplysharerefer this job to a friendrefer sorry the share function is not working properly at this moment please refresh the page and try again later share on your newsfeed  we can recommend jobs specifically for you click here to get started application faqs software powered by icims,Entry level,construction,"['Construction', 'Architecture & Planning', 'Civil Engineering']",,"['', '']",https://www.linkedin.com/jobs/view/1908594046/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
184,5eec60b9f785fd1e0f04a4ca,52:41.6,235,Construction Materials Lab Technician,NV5,"Irvine, CA, US",Posted 1 week ago,25,nv5 nasdaq nvee provides engineering and consulting services to public and private sectors delivering solutions through five business verticals construction quality assurance infrastructure utility services program management and environmental with offices nationwide and abroad nv5 helps clients plan design build test certify and operate projects that improve the communities where we live and work  as engineers architects construction program managers environmental professionals and beyond we play a significant role in shaping our communities through the services we provide we are looking for passionate driven individuals to join our team focused on  new and growing lab in search of a motivated self reliant testing technician to support the construction quality assurance group candidate will be expected to consistently perform test procedures according to accepted standards candidate may be expected to perform some field sampling and testing experience and certifications in testing or construction inspection are a plus   high school diploma or equivalent functional knowledge of windows office products including excel word outlook confident math skills   desired certifications aci strength testing caltrans nv5 offers a competitive compensation and benefits package including medical dental life insurance pto 401 k and professional development advancement opportunities ,Entry level,construction,"['Construction', 'Civil Engineering', 'Environmental Services']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1893559633/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
185,5eec60c0f785fd1e0f04a4cb,52:48.1,236,VP of Construction,Christopher Homes,"Las Vegas, NV, US",Posted 4 days ago,"Posted Date
Posted 4 days ago
Number of applicants
44 applicants",christopher homes las vegas’ premier luxury home builder has an immediate opening for a vp of construction this is a new position having the skills and experience is only part of the equation we are also looking for someone that lives our values  our values committed to innovation what does it mean? at christopher homes we pride ourselves on staying agile while simultaneously inspiring creativity  what does it mean? doing the right thing isn’t always the easy thing at christopher homes our decisions are not predicated on cost they are based on providing the best product and experience to our clients and doing the right thing  each and every time what does it mean? going above and beyond for our clients from introduction through warranty we welcome you to ask us about our colleague stan he is the pillar of this core value and we’re proud of his story  what does it mean? we find the necessary time to listen and take necessary next steps to ensure our colleagues and clients feel heard and cared for  what does it mean? “the whole is greater than the sum of its parts” each team member is expected to contribute to the team and follow through on their commitments to peers clients and our vendors ,Executive,construction,"['Construction', 'Building Materials', 'Real Estate']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1905726348/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
186,5eec60c6f785fd1e0f04a4cc,52:54.5,237,Energy Construction Project Manager,Southland Industries,San Francisco Bay Area,Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
181 applicants",as a division of southland industries www southlandind com  southland energy is a comprehensive energy services firm with roots in one of the nation’s leading mep building systems groups with the ability to self perform energy services work through our distinctive design build operate maintain expertise we work with our customers to increase efficiency reduce utility consumption and lower overall energy costs using various creative financing options our certified energy professionals deliver guaranteed performance based solutions that sustainably improve your facility’s bottom line www southlandindenergy com ,,construction,,,,https://www.linkedin.com/jobs/view/1878189870/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
187,5eec60ccf785fd1e0f04a4cd,53:00.9,238,Construction Manager,"Deploy HR, Inc.","Redlands, CA, US",Posted Date,25,job title traveling nationwide construction manager reports to general manager of compliance flsa status exempt salary 65k  75k with 20 possible bonus location redlands job purpose nationwide construction and installations responsible for the management of new construction projects construction improvements and new installations nationwide interact with contractors and construction teams to ensure project milestones  goals are met completed on time and adhering to approved budgets assist in outlining project plans setting project goals deadlines and evaluating performance capable of resolving escalated issues arising from gc vendors and trades requiring coordination with other departments provide project specific updates regarding budget schedule information and opportunities for each project using applicable software will travel regularly for site visits vendor meetings and localized follow up develop and maintain both project and task specific schedules oversee multiple projects at one time performs other duties as assigned,Associate,construction,"['Construction', 'Logistics & Supply Chain', 'Staffing & Recruiting']",,"['', '']",https://www.linkedin.com/jobs/view/1912217905/?eBP=NotAvailableFromVoyagerAPI&refId=a439cd89-6804-4e6a-b445-7814434e1c74&trk=flagship3_search_srp_jobs
