num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
268,5eed82a2f785fd1e0f04ca6c,29:38.3,377,Unarmed Security Officer - ACTIVE GUARD CARD REQUIRED! Immediate Hire!,United Security Services,"Los Angeles, CA, US",Posted 1 week ago,25,guard card must be active not in process  united security services is now accepting applications for unarmed security guard positions in laguna beach ca for immediate hire  we go above and beyond for our officers and clients with teamwork and unity we can achieve anything join us today if growth and stability are what you’re looking for join the team we are one of the fastest growing companies in southern california and have been authorized to continue providing safety and security to those in need during this time of uncertainty  come grow with the united team shifts available schedules may vary starting wage 16 50 hour los angeles ca requirements active guard card available weekends reliable transportation you must own a car reliable communication cell phone excellent communication skills fluent in english ability to communicate effectively both orally and in writing for the purpose of public interaction and report writing for clients neat handwriting positive honest and loyal work ethic willing to participate in the united security pre employment process that may include drug testing and full background investigation including mvr check  motor vehicle driving record neat and professional appearance friendly and professional demeanor must be reliable apply now we are a well established company with over 20 years in the security industry our officers and management love to work for the united brand we go above and beyond for our employees and clients with teamwork and unity we can achieve anything join us today if growth and stability are what you’re looking for then we can help we are one of the fastest growing companies in northern  southern california come grow with the united team,Entry level,security and investigations,"['Construction', 'Security & Investigations', 'Consumer Services']",Full-time,"['Other', 'Information Technology', 'Management']",https://www.linkedin.com/jobs/view/1901890862/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
269,5eed82a8f785fd1e0f04ca6d,29:44.8,378,Unarmed Security Officer,GSG Protective Services,"Los Angeles, CA, US",Posted 5 days ago,25,unarmed security officer gsg protective services is seeking unarmed security officers to work in the northridge ca area security officers may be assigned to different posts as needed qualified candidates will have a professional appearance and demeanor this is an ideal security position with the opportunity for advancement  unarmed candidates must possess the following applicants can apply online at https gsgprotective com ppo 16545 zr gsg protective services is a regional security firm that provides high quality full service security in the southwest central and northeast united states  gsgps specializes in 6 divisions physical security protective services consulting investigations technology and training our expert leadership team has decades in experience and our company values are professionalism respect open communication training  education empowerment customer service and teamwork  gsg protective services is an equal opportunity employer and strives to provide the best workplace to attract and retain the best people we recognize that a positive work environment competitive salary stable benefits and career development are all key components to the well being of our gsg team  growth  current benefits at gsgps health insurance dental insurance vision insurance group term life insurance gtl  401k plan vacation sick paid time off sto  employee recognition programs and training opportunities  additional benefits  resources life skills courses career  work courses support  resource classes child care and work transportation assistance programs  gsg protective services is a regional security firm that provides high quality full service security in the southwest central and northeast united states gsgps specializes in 6 divisions physical security protective services consulting investigations technology and training our expert leadership team has decades in experience and our company values are professionalism respect open communication training  education empowerment customer service and teamwork  vision to reduce risks with knowledge innovation and cutting edge technology for people businesses government and communities  mission gsg protective services’ mission is to ensure the safety and well being of our clients and team members  we take our responsibility seriously to provide the best customer service and address all client and team member matters quickly and efficiently by providing an open and positive work environment  values professionalism we maintain professionalism in all aspects of our work and in every action we take our professionalism is rooted in the quality of our service and in our pride for our work  respect everyone is treated with respect and we value different backgrounds viewpoints and cultures  open communication we maintain consistent and open communication with each other and our clients effective communication is key for providing the best service and applying informed strategies  training and education training is a critical element in efficiently and effectively reducing risk all our team members receive extensive training and educational courses that exceed industry standards  empowerment all our team members are empowered to provide a safe environment while also providing excellent customer service  customer service the well being of our business relies on the well being and safety of our clients everything we do focuses on exceeding client expectations and satisfying all client needs  teamwork we believe in working closely with our team members and clients as one team we devote ourselves to creating an atmosphere of support and communication for everyone to collectively thrive ,Entry level,security and investigations,"['Non-profit Organization Management', 'Security & Investigations', 'Insurance']",,"['', '', '']",https://www.linkedin.com/jobs/view/1905722461/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
270,5eed82aff785fd1e0f04ca6e,29:51.2,379,Security Assistant,"Parra Consulting Group, Inc.","Charlottesville, VA, US",Posted 1 month ago,25,parra consulting group inc is currently seeking a security assistant located in charlottesville va the security assistant shall perform a wide range of tasks in support of security requirements  this successful candidate will be responsible for the following review and coordinate dd254 industrial security requirements for cors assist in preparation and uploading of security clearance packages in titan and ps3 databases   powered by jazzhr,Entry level,security and investigations,"['Information Technology & Services', 'Defense & Space', 'Government Administration']",,"['', '', '']",https://www.linkedin.com/jobs/view/1879255614/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
271,5eed82b5f785fd1e0f04ca6f,29:57.8,380,Activity Security Representative (ASR) III,"Watermark Risk Management International, LLC","Los Angeles, CA, US",Posted 3 weeks ago,25,the activity security representative iii’s primary function is to provide multi disciplined security support to a customer’s facility and organization the position will provide “day to day” support for collateral sensitive compartmented information sci and special access program sap activities for afspc operational units organizations  performance shall include classification reviews of inbound and outbound correspondence assist in the maintenance of a document accountability database and associated correspondence         keywords access control visitor access site security manager fso facility security scif security persec personnel security physec physical security  powered by jazzhr,Entry level,security and investigations,"['Information Technology & Services', 'Defense & Space', 'Computer & Network Security']",,"['', '', '']",https://www.linkedin.com/jobs/view/1877720683/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
272,5eed82bcf785fd1e0f04ca70,30:04.3,381,Information Systems Security Officer,Bering Straits Native Corporation (BSNC),"Macon, GA, US",Posted 1 month ago,25,visit our website at www beringstraits com to apply summary bering global solutions llc a subsidiary of bering straits native corporation is currently seeking a qualified information systems security officer for a government client in macon ga  the selected individual will guide system owners designated it security personnel in the program offices and other staff in fulfilling federal information security management act fisma requirements the isso works to analyze plan and execute the work necessary to ensure the confidentiality integrity and availability of the federal clients it systems network and data through the planning analysis development implementation maintenance and enhancement of information systems security programs policies procedures and tools essential duties  responsibilities the essential duties and responsibilities are intended to present a descriptive list of the range of duties performed for this position and are not intended to reflect all duties performed within the job  plan develop review and maintain baselines for clients information system to such as system security plans software  hardware boundaries documents and diagrams control implementation matrix inheritance and overlay memos security assessment and authorization artifacts and ato packages  lead and facilitate meetings with system owners executive management staff and contract partners and technical personnel to provide it security guidance define system boundaries and establish and maintain information security standards and procedures in compliance with information security and risk management policies standards and guidelines  plan develop and conduct vulnerability and compliance scans contingency plan testing and risk assessment on clients information systems analyze results to identify and mitigate risk to it systems identify training opportunities and update and improve information systems documentation in accordance with clients it security policies and system security plan ssp   participate in internal and external reviews inspections security assessments and authorizations and audits to ensure compliance with federal laws clients security policy as well as fisma and nist requirements  provide expert security advice to system development organizations to ensure adequate security controls are included in each system lifecycle phase  lead remediation efforts when security controls are insufficient weaknesses are identified in network security configurations and vulnerabilities deviate from clients security policy or federal guidelines by recommending corrective actions to mitigate identified deficiencies and developing poams  review and analyze information system audit records for unusual or potentially unauthorized activity conduct investigations into activities which are in violation of system and organization security policies  incorporate organizational continuous monitoring solutions into information system operations ensure compliance with clients continuous monitoring policies and procedures qualificationsexperience education and certification required minimum qualifications  candidate can live in the atlanta area but must be available to visit the client in macon ga  the ideal candidate will have experience with cloud computing offerings cloud systems saas iaas paas  essential and marginal functions may require maintaining physical condition necessary for bending stooping sitting walking or standing for prolonged periods of time most of time is spent sitting in a comfortable position with frequent opportunity to move about work environment work environment characteristics described here are representative of those that must be borne by an employee to successfully perform the essential functions of this job  job is performed in an office setting with exposure to computer screens and requires extensive use of a computer keyboard mouse and multi line telephone system the work described herein is primarily a modern office setting occasional travel may be required supervisory responsibilities public trust or the ability to obtain and maintain a public trust clearance  applicants selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information  accordingly u s citizenship is required  shareholder preference  bsnc gives hiring promotion training and retention preference to bsnc shareholders shareholder descendants and shareholder spouses who meet the minimum qualifications for the job bering straits native corporation is an equal opportunity aa male female disability vets employer we participate in the e verify employment verification program we are a drug free workplace visit our website at www beringstraits com for more details and to apply **requisition id** 3168,Associate,security and investigations,['Information Technology & Services'],Contract,[''],https://www.linkedin.com/jobs/view/1905386766/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
273,5eed82c2f785fd1e0f04ca71,30:10.8,382,Special Security Officer,"People, Technology & Processes, LLC","Coronado, CA, US",Posted 2 months ago,25,job title special security officer job location coronado ca  salary competitive depends on qualifications clearance ts sci clearance with poly travel yes,Entry level,security and investigations,"['Information Technology & Services', 'Defense & Space', 'Computer Software']",,"['', '', '']",https://www.linkedin.com/jobs/view/1820885173/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
274,5eed82c9f785fd1e0f04ca72,30:17.6,383,Security Assistant,"Clear Resolution Consulting, LLC","Charlottesville, VA, US",Posted 1 month ago,25,**this position is contingent upon government funding and award of contract to clear resolution consulting** job summary crc has a need for a security assistant in charlottesville va  description the security assistant shall perform a wide range of tasks in support of security requirements    clear resolution consulting llc provides intelligence analysis business management cyber operations special operations and information technology consulting services to the department of defense dod  intelligence community ic and other federal agencies  this is a full time position with employee and family medical dental and vision plans life and add insurance generous holidays and personal leave 401 k with company matching short term long term disability insurance and tuition assistance  clear resolution consulting llc is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race color religion sex including pregnancy and gender identity  national origin political affiliation sexual orientation marital status disability genetic information age membership in an employee organization retaliation parental status military service any other non merit factor or any other characteristic protected by law ,Entry level,security and investigations,"['Information Technology & Services', 'Defense & Space', 'Financial Services']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1833213914/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
275,5eed82d0f785fd1e0f04ca73,30:24.1,384,Security Escorts / Security Coordinator 1,Ramsoft Systems Inc,"Redondo Beach, CA, US",Posted 2 months ago,25,job description the selected candidates must perform the following tasks identify the non cleared personnel requiring escort into approved work areas interact effectively with various security professionals remain physically present and alert at all times in the approved work area with the non cleared personnel deny access to work areas that has not been approved,Entry level,security and investigations,['Defense & Space'],Full-time,[''],https://www.linkedin.com/jobs/view/1852331556/?eBP=NotAvailableFromVoyagerAPI&refId=0d0cb8a7-8f1a-49cc-ac92-7fc4fca4e834&trk=flagship3_search_srp_jobs
276,5eed82eaf785fd1e0f04ca77,30:50.6,388,Security Officer,Dignity Health,"Long Beach, CA, US",Posted 3 weeks ago,25,overview founded as a faith based hospital in 1923 by the sisters of charity of the incarnate word dignity health  st mary medical center is a 389 bed acute care nonprofit hospital located in long beach california the hospital offers a full complement of services including a level ii trauma center cardiac and vascular center surgical weight loss maternity and the care center which is a recognized prep center of excellence the hospital shares a legacy of humankindness with dignity health one of the nations five largest health care systems visit for more information  responsibilities the security officer is expected to provide a reasonably safe and secure environment for all who enter dignity health properties and to assure the physical security of buildings and grounds it is expected that the security officer will demonstrate behavior consistent with dignity health core value and humankindness the security officer shall support dignity healths strategic plan and the goals and direction of the quality improvement process improvement activities responsibilities include protecting staff patients and visitors by responding to calls for assistance in a timely and prudent manner such as violent or unruly patients visitors crimes committed or in progress opening doors and responding to emergency codes patrol the facility and grounds by foot or vehicle monitor security alarms and dispatch officers promptly to location s where needed and report unsafe acts or conditions knowledge of emergency procedures equipment supplies reports hippa breaches if witnessed investigate security breaches conduct follow up investigations and write incident reports log all activities in a daily log to accurately record events and 2 complete clear concise and legible reports in a timely manner use appropriate emergency and radio codes in dispatching security officers while knowing hospital campus to ensure that those dispatched are to right location  hellosecurityofficer security officer guard safety protection guard card iahss law enforcement military service police  public safety qualifications minimum requirements a minimum of 6 months experience as a security officer involving extensive public contact is required completion of iahss basic training for healthcare security officer within 90 days of hire cpr training within 60 days of hire must be able to communicate clearly both orally and in writing must be able to speak english current drivers license issued by the state wherein the position is posted with satisfactory dmv report on file or the ability to obtain one within 30 days of hire current state issued security officer license if applicable showing no disciplinary actions workplace violence training annually preferred requirements one year experience as a security officer in a hospital or healthcare setting prior law enforcement or military service completion of college level education courses in criminal justice preferred  equal opportunity dignity health is an equal opportunity affirmative action employer committed to a diverse and inclusive workforce all qualified applicants will be considered for employment without regard to race color religion sex sexual orientation gender identity national origin age disability marital status parental status ancestry veteran status genetic information or any other characteristic protected by law for more information about your eeo rights as an applicant please dignity health will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant however employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge  b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractors legal duty to furnish information 41 cfr 60 1 35 c  external hires must pass a post offer pre employment background check drug screen qualified applicants with an arrest and or conviction will be considered for employment in a manner consistent with federal and state laws as well as applicable local ordinances ban the box laws including but not limited to the san francisco and los angeles fair chance ordinances if you need a reasonable accommodation for any part of the employment process please contact us by telephone at 415 438 5575 and let us know the nature of your request we will only respond to messages left that involve a request for a reasonable accommodation in the application process we will accommodate the needs of any qualified candidate who requests a reasonable accommodation under the americans with disabilities act ada  dignity health participates in e verify ,Entry level,security and investigations,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",Full-time,"['Other', 'Information Technology', 'Management']",https://www.linkedin.com/jobs/view/1875842289/?eBP=CwEAAAFyz5shg3gvTrVTOLTjISUiAGFJ8Pb3GD_PerHn3lUj3hVfpnl3vpzR_91J2JYEDXMOYHL-AxQ5GOzZGhI7sUlx6bgVP92OxBIHzrkhoaKTOOH1rDvu9zMVkVxdTNOEBkp5HWOpgi8XP-9tGs4aa4fZnCZvqP96-QXgIdzj3mfof4T8IvzB74YrYgBpTLwIgawweB0DZ2KrGF5KXyFdjqoIRbUtxDNSzL225npCp6EyqAHKlj4JT8GpUsJh9mWIGtSG6f_7GkBC7wuD7TMMwYXAdeNYRWnd2aumeTOYw8cfSqXU3suJec3fKWf-PhBAJ3ptWm9sySQv_6_e1m9_3Af3kvxlMMovmltHanEACDpLgXuQkZHG5qsIAA-8sx3u6xmzZofwzW5kceJc&recommendedFlavor=COMPANY_RECRUIT&refId=975060f9-79ee-40c3-9be8-ccdd34d928be&trk=flagship3_search_srp_jobs
277,5eed82f1f785fd1e0f04ca78,30:57.1,389,Cyber Security Researcher,Pacific Northwest National Laboratory - PNNL,"Richland, WA, US",Posted 2 days ago,25,organization and job id job id 310425 directorate national security directorate division computing  analytics group cyber security  pnnl is looking for a cyber security researcher who is a thought leader and cyber security domain expert with a proven track record in cyber security solution innovation who can lead initiatives and teams key cyber security researcher competencies and activities include a successful candidate is a curious continually learning cyber security professional who will translate their expertise and passion in the cyber security field to research and solutions that are important to our sponsors and cyber security defenders your expertise leadership and creativity will enhance an innovation culture and find solutions to hard problems in cyber security     battelle memorial institute bmi at pacific northwest national laboratory pnnl is an affirmative action equal opportunity employer and supports diversity in the workplace all employment decisions are made without regard to race color religion sex national origin age disability veteran status marital or family status sexual orientation gender identity or genetic information all bmi staff must be able to demonstrate the legal right to work in the united states bmi is an e verify employer learn more at jobs pnnl gov    this position requires the ability to obtain and maintain a federal security clearance   note applicants will be considered ineligible for security clearance processing by the u s department of energy until non use of illegal drugs including marijuana for 12 consecutive months can be demonstrated  directorate national security job category safeguards and security group cyber security  nsd opening date 2020 02 04 closing date 2020 07 13,Associate,security and investigations,"['Information Technology & Services', 'Computer Software', 'Research']",Full-time,[''],https://www.linkedin.com/jobs/view/1884853926/?eBP=CwEAAAFyz5shg1NIXbgiHL-fgSveDVfpqRqIyGAPLjrqG8zxnnQxSaoxdoC5nEiOcbFmIcE0jaGrQugkqGX_PQMiMpzb4BTiq4Ylid7w8guS4C6AMEkpF8NvGoTkpCbb6BfMwzm6w7-nMhgaGbsTnZT-xLqYIcF-C_k86BGBApJVWScZggsyV2EDE2JGuH-e2rEyAoTI8Do1Ud_sqO_gC6dBlVmTcWZ-MXvssxgzhpwfrf8veJNg23Q6H4Oh-DJrtcsNaa88-am3ZJAe_wdUhOCt8tFBN6v9WK-xxnMTlDfTNEGmBZ2PJccU8yI_aj3z-0-AjJmXGvKp39YKPF1dZ_6aTJbB0dEl2A-lS11fFV8qQnH6NaUw17EmkJYocs1IiHsHq8otwvR42mlEbA&recommendedFlavor=COMPANY_RECRUIT&refId=975060f9-79ee-40c3-9be8-ccdd34d928be&trk=flagship3_search_srp_jobs
278,5eed82f7f785fd1e0f04ca79,31:03.5,390,"Supv, Security",LCRA,"Tarrytown, TX, US",Posted 2 weeks ago,25,supervises coordinates directs and manages the daily activities of security officer staff and provides armed security services to lcra property and facilities provides emergency response services responds to dispatch calls and performs special assignments to protect life and property manages deployment and maintenance of district equipment and resources  provides leadership and direction to security staff hires trains assigns work evaluates and manages performance of subordinate staff in compliance with human resource policies and handles all aspects of staff supervision   seven or more years of experience as a security officer two or more years of leadership experience in security or relevant field texas private security board level iii security officer commission texas crime information center national crime information center tcic ncic cjp certification drivers license national incident management system nims certification first aid cardiopulmonary resuscitation cpr automatic external defibrillator aed certification requires successful completion of fitness for duty examination annually ,Mid-Senior level,security and investigations,"['Electrical & Electronic Manufacturing', 'Construction', 'Utilities']",,"['', '', '']",https://www.linkedin.com/jobs/view/1912946808/?eBP=NotAvailableFromVoyagerAPI&refId=975060f9-79ee-40c3-9be8-ccdd34d928be&trk=flagship3_search_srp_jobs
279,5eed8305f785fd1e0f04ca7b,31:17.5,392,Administrative Security Assistant,XLA,"Farmers Branch, TX, US",Posted 1 month ago,25,xla is looking for multiple administrative security assistant to support our government customer in farmers branch tx please note that all applicants must be eligible to obtain a us government security clearance  the administrative security assistant will initiate receive review and determine the accuracy and completeness of personnel security forms  responsibilities include but are not limited to manages the security application process and assist applicants through the process      clearance requirements order of preference  ice public trust 6c  dhs public trust active secret none zr,Entry level,security and investigations,"['Information Technology & Services', 'Government Administration', 'Financial Services']",,"['', '', '']",https://www.linkedin.com/jobs/view/1835259294/?eBP=NotAvailableFromVoyagerAPI&refId=975060f9-79ee-40c3-9be8-ccdd34d928be&trk=flagship3_search_srp_jobs
