num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
238,5eecf37cf785fd1e0f04b14c,18:52.6,294,Human Resources Manager,Carrier,"Bradenton, Florida, United States",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
181 applicants",in carrier’s fire  security products organization we create and maintain comfortable accessible efficient healthy safe secure and sustainable environments join carrier as a manager human resources and start making an impact  by joining our company you will have an opportunity to lead human resources for an industry leader in life safety products drawing on your experience and creativity we are looking for a manager human resources to provide hr partnership for our edwards brand based in bradenton fl with a total employee population 250 edward’s develops and implements products in detection and alarm solutions flame detection gas detection and hazard mitigation ,,human resources,,,,https://www.linkedin.com/jobs/view/1866292378/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
239,5eecf383f785fd1e0f04b14d,18:59.2,295,Human Resources Assistant,Living House Copenhagen A/S,"Tucson, AZ, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
26 applicants",copenhagen is a contemporary retail furniture business that has been family owned and operated for 50 years copenhagen serves the tucson phoenix san antonio and austin areas we are known for providing a modern unique product accompanied by exceptional customer service  we are seeking a highly motivated full time human resources assistant the ideal candidate should be outgoing and friendly with excellent organizational time management and communication skills this position involves a variety of hr related tasks including but not limited to assisting with record keeping recruiting training and many other administrative duties this position requires a high level of detail and organization and we are seeking an individual who can look outside the box to find creative solutions to problems this position has major growth potential in the human resources department at copenhagen therefore experience in an office setting or hr specifically would be ideal we are looking for a team player with an eagerness to learn and be an integral part of human resources as we continue to expand  here at copenhagen we offer competitive wages along with medical dental vision insurances paid vacation 401k voluntary disability company paid life insurance and many other voluntary benefits  high school diploma or higher excellent phone skills communication skills verbal written ,Entry level,human resources,"['Furniture', 'Retail', 'Consumer Services']",Temporary,[''],https://www.linkedin.com/jobs/view/1901653045/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
240,5eecf390f785fd1e0f04b14f,19:12.0,297,Human Resources Generalist,Staples Energy,"Bakersfield, California",Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
54 applicants",we are seeking a professional hr generalist with exceptional interpersonal skills and human resources experience to join our company our ideal candidate will help oversee our employee relationship management system encourage efficient and effective performance processes and enforce compliance with employment law and our hr policies the hr generalist will work closely with other members of the hr team to support the overall mission of the company ,,human resources,,,,https://www.linkedin.com/jobs/view/1878189198/?eBP=NotAvailableFromVoyagerAPI&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
241,5eecf396f785fd1e0f04b150,19:18.6,298,Human Resources Manager,Ajulia Executive Search,"Ventura, California, United States",Posted 4 days ago,"Posted Date
Posted 4 days ago
Number of applicants
41 applicants",human resources safety manager bilingual spanish  knowledge of employment and wage laws manufacturing industry experience adp experience recruiting experience are you looking to make a career change to a stable company? this exciting opportunity offers a competitive salary plus an excellent benefits package including medical insurance dental insurance vision insurance and paid pto does this position match your future career goals? then this opportunity could be the right fit for you ,,human resources,"['', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1872988896/?eBP=CwEAAAFyzXIGNw_1mDd2cxeX_sZVxzRsEXwTyTAj3spkes0dOUix8S3hLss7qiagJbY5I6fMbG1DDXCA92f0JBqqsOz01Sf6EeRaDtfeNwIzG1G5DzknuexOJgFXgGoAO870Eycy8xzvUfcFSB_TOZM8KJMswN7D1eZydcCJlTCeUC-y3zS99wTBevCCqGI1PWESTyOJ1QfoKWTBQalZbDk1M28QsYEW4sEJX2jibHwpnqyGQO8b7guwlV6Z99vSY48wjQvAk_fe3nZgLafzQXOgheHNeeZqil8dR0nJ-lKRS-rVtgpGEi4VVhpz5h987makvyeQB2aDNcGY13L0YvrfyaVtfUx6tQ6NbJtUZQn_SmWQVrxG&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
242,5eecf39df785fd1e0f04b151,19:25.1,299,Human Resources Generalist,Bimbo Bakeries USA,"Sacramento, California, United States",Posted 2 weeks ago,200,the human relations generalist is a champion of people diversity and inclusion for the plant supporting the plant manager and sales bu local leadership and hourly associates on three shifts and sales in multiple locations the hrg is responsible for the hr function providing best in class services that facilitate greater effectiveness throughout the bakery and sales bu hrg’s have strong labor relations proven hrg skills that will engage the business hrg’s have the ability to influence leadership and ability to link business objectives back to organizational effectiveness key essential duties and responsibilities,,human resources,"['', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1862450588/?eBP=CwEAAAFyzXIGN8hQbpzv93RVfOUi1_zzNOmuj9R2gkQ666JsCujDFxeAI-FZxEl1jDgHRhFis1G6h4830fAqyTLD3mNX9fmTbAFe4Oe8xenFEjKkQgRQ0IgNdj18znZwvctK_ZEFDq8HE5SHu46CBvRCVBnngLFM_7PZmEn99J0Zu8ZxGTFPkDdkfIOMk0zfTiW4Cfadwp8KBSPZzcxS3k07R2UinvKx5vrXOOV5daHMRpChLzuMnPxrsPohMQ2TdPCgK4mizh4CHU6Ma2EgwxsXKM7OoNhuuYOZoblc8TQCPkQGkg52Q5fiD2eRCBt-igrNdQQgnUOXe3sm9og3NezfcKmoGgLNpaeZ_W0kZPJUTJ9ZCxuwr1TkcTu3vZqEYJMJjIMuSR12M2apWIM4&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
243,5eecf3a3f785fd1e0f04b152,19:31.6,300,Human Resources Generalist,Olin,"Oxford, MS, US",Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
32 applicants",job brief human resource generalist olin corporation is a leading vertically integrated global manufacturer and distributor of chemical products and a leading u s manufacturer of ammunition the chemical products produced include chlorine and caustic soda vinyls epoxies chlorinated organics bleach and hydrochloric acid winchesters principal manufacturing facilities produce and distribute sporting ammunition law enforcement ammunition reloading components small caliber military ammunition and components and industrial cartridges has aopportunity in  implements plans and or programs to ensure effective utilization of human resources to support business objectives the generalist performs duties at the professional level in some or all the following functional areas among others aap compliance employee relations employee communications and engagement recruitment and staffing retention strategies and training ,Associate,human resources,['Chemicals'],Full-time,[''],https://www.linkedin.com/jobs/view/1862484275/?eBP=CwEAAAFyzXIGNxyH_2vu1EqI6TxHULBZjVuJFTj2t3DbeCqpl5Gepc2Xogc06SGHnjLL-mPpz5lKqgBEgcZPB1Usg7BedaZMELvEjfBuju5VxniwgTqVJEIyCAItKapOFkgPwRcB_xCy4ftqKz0_b8XLrwR7udQZFVLxg_58RDpfD5HSviZf4UfmwkjVYoh-LrbAUuTO3OTksA5EaRSadcytHfFAVBbzKO8ywXjmn1Z6VcVt1ZP7NnQi50fMdFYQ9Vh4Trv80DjXApgmhfbUFUA51QOWFmHKd0-fPeGZa-U56UpIBY0PwuTjd7wmAjAy6v6TieiFfXdS1wfdmapR31YFV2NrYkgxc8w0FfyPzr7MJpD4j-ldPsTTV_uiT9rixbc-P9DVDnDx1lNs-g&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
244,5eecf3aaf785fd1e0f04b153,19:38.0,301,Human Resources Generalist,"HTI - Human Technologies, Inc.","Charleston, South Carolina Metropolitan Area",Posted 4 weeks ago,200,summary the human resources generalist is responsible for assisting the director of human resources with all areas of the hr department the hrg will also work closely with the plant manager for plant level support and execution of hr projects that will affect the plant these activities will include employee relation investigations staffing and project management  ii essential duties and responsibilities • provides professional human resource support in a variety of areas to include employment safety employee relations benefits compensation affirmative action unemployment and worker’s compensation and training • provides staffing support to all departments on successfully recruiting qualified candidates for open positions this position will also coordinate pre employment testing such as background checks physicals and drug test • represent the employer in unemployment and worker’s compensation hearings as necessary • make recommendations on courses of action and changes in policies • investigate confidential issues complaints and counsel personnel on employee relation matters • counsel employees regarding benefit issues eligibility for insurance hospitalization and coverage • keep abreast of existing and new employee relations laws and policies to assure clarity of interpretation and compliance with all laws and regulations governing employment • under the direction of the director h r interface and support key h r initiatives across all locations • administer approved policies and programs to include the employee performance appraisal programs may approve or reject requests for wage increases • conduct staffing activities to include advertising interviewing selection orientation transfer promotion layoff recall termination etc establish and maintain the department’s operating procedures and policies record keeping systems etc • may assist with coordination and administration of wage and salary programs to include job evaluation overviews and the development and recommendation of wage and salary levels • coordinate all training activities necessary to meet manufacturing safety environmental and other requirements • assume a variety of administrative and recordkeeping duties as required to include processing of insurance claims purchasing and maintaining an inventory of office supplies • prepare reports and surveys incidental to the function • additional duties as needed and assigned ,,human resources,[''],,[''],https://www.linkedin.com/jobs/view/1875207142/?eBP=CwEAAAFyzXIGOFciWol7ukE2_d7Ca1e38O0oIsZ2qLzYIOyBPlOuPn91Zh6Rdv1Ppjc4U9CT4u8mgUkGbZAs9DOUM6EiHGkb4byGZJEBWi4ZXirr6vnbCo1LkXl2T_bLbQ52w3weuogSXy9Z5i2rYTsQJ05EiT9y38O_yI136zHsnpBf6WSuUEt-9mXsI40-22lkmL3owxpt5dlpPM35pJWFPZS4-ZxGLWMwhJcS4n76eAkXqKPm_S4vPPFUoHU4UZt_S1Z6W5l6HEb2ka74ee82mvWVcuY5jAKsKGd8X1U-tfcJh1eYvAmYz7TOK9NVf0St1SQsjhaTvze0A1i9_INOfaGOywUqakR81d7kTlQuICgjDpVMzeHzvpLsKDnEPh0uzKjQm10YCkqmAQ&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
245,5eecf3b0f785fd1e0f04b154,19:44.4,302,Human Resources Coordinator,Christ the King Manor,"Du Bois, Pennsylvania, United States",Posted 1 week ago,25,christ the king manor a leader in providing long term care and services has an immediate opening for a dynamic and organized hr benefits coordinator the ideal candidate will have experience in human resources including benefits coordination loa leave of absence processing and hris the successful candidate will have strong communication and organizational skills in addition to being detail oriented we offer excellent benefits and competitive pay as well as a meaningful work environment with the opportunity to develop with new knowledge and skills ,,human resources,,,,https://www.linkedin.com/jobs/view/1902449493/?eBP=JOB_SEARCH_ORGANIC&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
246,5eecf3b6f785fd1e0f04b155,19:50.9,303,"Executive Director, Human Resources",JLL,"San Francisco, CA, US",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
46 applicants",about jll – we’re jll we’re a professional services and investment management firm specializing in real estate as a fortune 500 company we help real estate owners occupiers and investors achieve their business ambitions we also realize that our industry is still relatively untouched by technology – and we want to change that as a global business line jll technologies mission is to leverage technology to increase the value and liquidity of the world’s buildings while enhancing the happiness and productivity of those who occupy them   the executive director human resources will serve as a strategic business partner to jll technologies a business line that is dedicated to delivering technology products and services for the commercial real estate industry  working directly with the senior leadership team and reporting directly to our global hr leader this position will champion the culture and drive talent strategies globally including workforce planning organizational design leadership development executive coaching and linking development and leadership initiatives to drive business strategy and measurable results  the director hr business partner will manage this business division in a highly matrixed and entrepreneurial environment strong vision managerial skills and a willingness to roll up your sleeves to get the job done are a must have     we’re an entrepreneurial inclusive culture which upholds our core values to be direct decisive and humble simplify and edit create a wow and grow yourself we believe the best inspire the best so we invest in supporting each other learning together and celebrating our success we succeed together  our total rewards program reflects our commitment to helping you achieve your ambitions in career recognition well being benefits and pay we’ll offer you a competitive salary and benefits package  with us you’ll develop your strengths and enjoy a career full of varied experiences we can’t wait to see where your ambitions take you at jll  apply today  jones lang lasalle jll  together with its subsidiaries and affiliates is a leading global provider of real estate and investment management services we take our responsibility to protect the personal information provided to us seriously generally the personal information we collect from you are for the purposes of processing in connection with jll’s recruitment process we endeavour to keep your personal information secure with appropriate level of security and keep for as long as we need it for legitimate business or legal reasons we will then delete it safely and securely  for more information about how jll processes your personal data please view our candidate privacy statement   if you are a california resident as defined in the california consumer privacy act ccpa please view our supplemental privacy statement which describes your rights and disclosures about your personal information if you are viewing this on a mobile device you may want to view the ccpa version on a larger device  for additional details please see our career site pages for each country  for employees in the united states please see a full copy of our equal employment opportunity and affirmative action policy here  p ursuant to the san francisco fair chance ordinance we will consider for employment qualified applicants with arrest and conviction records  jones lang lasalle “jll” is an equal opportunity employer and is committed to working with and providing reasonable accommodations to individuals with disabilities if you need a reasonable accommodation because of a disability for any part of the employment process – including the online application and or overall selection process – you may email us at accommodation requesam jll com  this email is only to request an accommodation please direct any other general recruiting inquiries to our contact us page  i want to work for jll ,Executive,human resources,"['Commercial Real Estate', 'Human Resources', 'Staffing & Recruiting']",,[''],https://www.linkedin.com/jobs/view/1884849391/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
247,5eecf3bdf785fd1e0f04b156,19:57.4,304,Human Resources Analyst,Motion Recruitment,San Francisco Bay Area,Posted 4 days ago,"Posted Date
Posted 4 days ago
Number of applicants
142 applicants",our client a national leader in investment banking is seeking a human resources analyst to join their growing talent insights function in san francisco ca  **this role is a 1 year contract to start with the intention to extend or convert** in this role you will define and prioritize data requirements publish regular data reports and provide thorough communication to business owners as the human resources analyst you will work with hr leadership hr centers of excellence leaders and their teams along with other leaders in the organization to make improvements to people initiatives based on conclusions and trends identified in your analysis ,,human resources,,,,https://www.linkedin.com/jobs/view/1875631839/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
248,5eecf3c3f785fd1e0f04b157,20:03.8,305,Director of Human Resources,Boutique Recruiting,"San Diego, CA, US",Posted 1 week ago,25,a stable company in san diego is seeking a solid director of hr to join their team seeking a candidate who can work in a standalone position and has a solid understanding of ca law and able to manage all the day to day functions this candidate must be extremely polished professional and comfortable working along side high level executives on business decisions and operations seeking a candidate who is strategic has a solid business sense and lives and breathes hr the ideal candidate is a detail oriented motivated and results driven individual who will thrive in our ever changing environment this is a unique opportunity for an hr leader to make a direct impact building an innovative department within a fast paced agile and supportive organization ,Director,human resources,"['Financial Services', 'Computer Software', 'Information Technology & Services']",,[''],https://www.linkedin.com/jobs/view/1907374850/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
249,5eecf3caf785fd1e0f04b158,20:10.1,306,Human Resources Coordinator,Basecamp Hospitality,"Ione, CA, US",Posted 1 day ago,25,general functions provide training and leadership to subordinate staff serve as human resources representative to staff ensure internal compliance to proper processes function effectively as part of the management team by demonstrating the ability and willingness to achieve department goals while remaining in compliance with all policies and procedures learn all phases of corporate culture and proper policies and procedures per the tcpc operations manual and corporate hr director  work with leadership to support the hiring processing and training of employees for crc work with corporate hr director as required or requested      zr,Entry level,human resources,"['Construction', 'Government Administration', 'Hospitality']",,[''],https://www.linkedin.com/jobs/view/1910853588/?eBP=NotAvailableFromVoyagerAPI&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
250,5eecf3d1f785fd1e0f04b159,20:17.5,307,Human Resources Assistant (R928),ZOLL Medical Corporation,"Chelmsford, MA, US",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
39 applicants",zoll medical is a growing innovation driven company on the forefront of delivering medical devices to save lives and software solutions to improve efficiency with customers in more than 140 countries we continue to expand our reach as well as our product offerings hospitals emergency medical services ems  and others trust us to provide high quality products and exceptional customer service zoll products are used every day across the globe to save the lives of people who suffer sudden cardiac arrest from real cpr help® technology—an industry first—to the world’s only wearable defibrillator our capabilities and features set us apart but none of this would be possible without the motivation and dedication of zoll employees and we’re invested in their success  we offer competitive salaries and a comprehensive benefits package join our team it’s a great time to be a part of zoll job summary the human resources assistant provides administrative support to the human resources team duties include data entry special projects file maintenance and assisting in the administration of hr processes programs and initiatives  essential functions enters and maintains employee information partners with our recruiting team to coordinating travel arrangements for interview candidates responsible for distributing company wide announcements via email and postings around the building responsible for setting up all purchase orders within oracle and processing department bills responsible for the administration of the tuition reimbursement program administers and supports the service award program helps employees with questions and inquires and is the front facing member of the hr team coordinates various functions lunches and gatherings for the team verify employment when necessary orders supplies coordinates all ups shipments and mail for the hr team acts as hr liaison to employees and assists in special projects and other duties as assigned skills requirements proficiency in ms word excel powerpoint and other office applications oracle and workday experience a plus must have strong organizing and prioritizing skills attention to detail effective interpersonal written and verbal communication skills ability to demonstrate and maintain a high level of confidentiality required preferred education and experience associate bachelor degree a plus but not required hr experience preferred but not required experience working in an office setting for a mid sized company preferred other duties please note this job description is not designed to cover or contain a comprehensive listing of activities duties or responsibilities that are required of the employee for this job duties responsibilities and activities will be reviewed periodically as duties and responsibilities change with business necessity essential and marginal job functions are subject to modification zoll medical corporation appreciates and values diversity we are an equal opportunity employer m f d v ada the employer will make reasonable accommodations in compliance with the americans with disabilities act of 1990 ,Entry level,human resources,"['Information Technology & Services', 'Medical Device', 'Hospital & Health Care']",Full-time,['Human Resources'],https://www.linkedin.com/jobs/view/1884438537/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
251,5eecf3d7f785fd1e0f04b15a,20:23.9,308,Human Resources Generalist,Primex Plastics Corporation,"Cleveland, Tennessee, United States",Posted Date,25,primex color compounding  additives  jasper tn primex plastics corporation began in 1965 and is an international leader in the extruded plastics industry primex operates eight manufacturing facilities in the us providing custom plastic sheet extrusion colorants compounds additives and design and fabrication services for the plastics industry our color compounding and additives division is a leader in the manufacture of custom compounds and color concentrates this division operates manufacturing facilities in jasper tn and garfield nj ,,human resources,,,,https://www.linkedin.com/jobs/view/1888127571/?eBP=JOB_SEARCH_ORGANIC&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
252,5eecf3e5f785fd1e0f04b15c,20:37.1,310,Human Resources Coordinator,Ultimate Staffing,"Sacramento County, California, United States",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
135 applicants",human resources coordinators needed in both sacramento and rocklin  seeking candidates with 1 3 years of human resources coordinator experience ms office proficiency detail orientation and coordination skills with all levels of management great benefits schedule flex time off and generous pto packages both positions are full time direct hire roles  contact us today for more details ,Associate,human resources,['Human Resources'],Full-time,"['General Business', 'Human Resources', 'Administrative']",https://www.linkedin.com/jobs/view/1879482253/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
253,5eecf3ebf785fd1e0f04b15d,20:43.4,311,Senior Human Resources Manager,Fuji Food Products Inc.,,Posted 2 weeks ago,200,fuji food products is a leading manufacturer and nationwide distributor of fresh savory foods we are the largest manufacturer and distributor of packaged sushi in the country under recognized brands such as fujisan and okami among others our products include salads sandwiches wraps platters rice bowls organic edamame spring rolls veggie burgers another appetizing grab and go meals and snacks these fresh healthy products can be found in airports convenience stores major grocery stores club format stores and other retail locations across 45 states the company has three production facilities and 7 major distribution centers all corporate manufacturing facilities are fully usda fda and gfsi certified we recognize that our success depends on the loyalty and commitment of individual employees who work together as a team to accomplish goals we offer employees a safe friendly team oriented environment where employees can learn grow and succeed at meeting challenging yet realistic performance objectives in a supportive environment ,,human resources,,,,https://www.linkedin.com/jobs/view/1878131626/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=9c2c8fd6-abf4-45d3-b478-29c63a4daa7b&trk=flagship3_search_srp_jobs
254,5eecf3f1f785fd1e0f04b15e,20:49.8,312,Human Resources Generalist,SNI Companies,"Greenfield, Massachusetts, United States",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
31 applicants",sni companies is working with a well known consumer products manufacturer in their search for an hr assistant to join their human resources team   this employer has 60 years in operation is locally owned and has over 200 employees they are a very recognizable company in western mass and are known as a great family owned business this is a newly created position as a result of the organizations growth ,,human resources,,,,https://www.linkedin.com/jobs/view/1902255231/?eBP=CwEAAAFyzXI4tPIYmuLlWd7yBq8D9hFRe_CyZcWsahFNAtSSW3Zobqt0UFCy_2WWS9O1H2Hg7FH_WmSu4VTkOvsvrlaHHY8SpGubrSDots4bxvVrSsxkL1UFtw9A4dA8H1xSFXWRADxW-YFRR_ZkHfDBA_WyY5edyTCz9mhCOOlCEsLjJvHOVal0eD1cxrdZFHBv-UfjJ0kzmOkueHW2pOiyLQbe9IC4m9JQ-oGvR7GK0QcSu_PY4u4qFdksFgqTfCTuf2zy7ikmiJXzP3Ja6QllBHhLVrgmdWbaainjs6pb918bcJ5UqwHkiBMw-BYF8WMmy_ke1ykThaxqa_9k_DjoIjNb4bifV8iVMFDNyh2XK8dylH8DSQTdD15JX8nP3lEiSpaTGjeSze5Uq48i&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=1600782b-301b-4438-941a-16a95db5d9e4&trk=flagship3_search_srp_jobs
255,5eecf3f8f785fd1e0f04b15f,20:56.2,313,Human Resources Manager,Entegee,"New Castle, Pennsylvania, United States",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
54 applicants",provides hr leadership for the implementation and interpretation of policies and programs leads the talent acquisition  retention program for the company provide overall leadership and guidance by overseeing talent acquisition employee career development succession planning retention programs training and leadership development function as a strategic human resources business advisor to the leadership team develop initiatives policies and programs to complement existing practices and create consistency across the organization understands the business and is closely aligned with the business leaders provides direction and leadership to staff provides interpretation of corporate policies and procedures i e guides managers in handling sensitive issues regarding performance management and other employee relations matters,,human resources,[''],,[''],https://www.linkedin.com/jobs/view/1882707601/?eBP=CwEAAAFyzXI4tNS8DiYT8koKeZpeB06zAXrMR47K7cbtidZcc5KD5JfmoTqTuuzT1P3NvxJHG7OviXIrRGO1eQOc3mH9XmA2Ll7YNDPycBeoCgz11i4kDQb6aRcnESRfqvoOhyCUGjHxRSwrntD_l4sP_vC3ZeCgfy2v6JoTSQ9LdVSeC4DAoTpXHmqDSDA2_lhAkkH8bQkLbrXdeugbSe0rWDI09VmmkEcXcsL0TwGuqLhXOh4sREGaQZLkSB6jfIhYlhv2nSs9_be0-pzR8WpRS1k6xW2WFuXJ0TLBANv72mgW18sub8UaTbrYTRsPtdRmrKrRL-vpRd22I2aTvrOOgqaQFg9p2ndenTdzU7YxYvtEA2-K84XU9OzuEO4fzo-sQocVo2fXCb9m3sWo&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=1600782b-301b-4438-941a-16a95db5d9e4&trk=flagship3_search_srp_jobs
256,5eecf3fff785fd1e0f04b160,21:03.9,314,Human Resources Generalist,Bobcat Company,"Johnson Creek, WI, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
40 applicants",job information to implement human resource strategies and provide a broad range of human resources generalist functions to support the goals and objectives of the operation provide consultation on content and process to individual managers or client groups in areas including but not limited to employee relations policies and procedures hris data management benefits compensation talent management performance management employee development staffing and organizational change  role  responsibility employee relations recommend develop and implement employee relations practices to foster a positive employer employee relationship and support the overall effectiveness of the organization coordinate employee events provide guidance and counsel to employees relative to policy administration and interpretation conducts various hr related training classes  talent management assist managers with succession planning and development discussions employee training opportunities and continuing education  salary benefit administration consults with managers in all job or salary related issues prepares reports as needed to meet local and corporate requirements site contact for all benefit payroll related questions  staffing assist client groups in determining appropriate staffing levels recruitment resources and objective selection techniques administers talent management system recruits interviews and participates in the selection process affirmative action plan administration responsible for new hire orientation and onboarding  administrative responsibilities personnel filing maintains osha log work restriction file worker compensation files orders and maintains office supplies answers phone receives visitors and directs to destination  job requirement education required bachelors degree in human resources or related field experience required 25 years travel required 10 knowledge of federal state and local laws governing employee relations practices high level of customer service and interpersonal skills strong communication and organizational skills ability to maintain a high level of confidentiality phr preferred hr software knowledge skilled in microsoft office specifically excel  doosan bobcat a leading global manufacturer of construction agriculture and landscaping equipment attachments and services is committed to empowering people to accomplish more  as a part of the doosan group which employs more than 43 000 people in 38 countries worldwide the company offers its customers products and solutions to help build stronger businesses and communities based in seoul south korea with its north america headquarters in west fargo north dakota doosan bobcat is home to world renowned brands this includes bobcat® compact equipment doosan portable power products bob cat mowers ryan and steiner grounds care equipment and geith attachments  at doosan bobcat our success is powered by our people through our winning culture and one global team working together we deliver the best products and service to our customers – and make the world a better place join our team today and start building your career with a worldwide leader  doosan is committed to a diverse workforce and is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to sex age race color religion creed citizenship status national origin disability marital status sexual orientation gender identity protected veteran status or any other status or characteristic protected by law individuals with disabilities who require a reasonable accommodation in the application process or who need assistance accessing the information on this website should call 701 241 8700 doosan is a vevraa federal contractor and seeks priority referrals of protected veterans  beware of fraudulent job offers and solicitations any legitimate job offer will be preceded by an official selection process ,Associate,human resources,"['Machinery', 'Consumer Goods', 'Construction']",Full-time,['Human Resources'],https://www.linkedin.com/jobs/view/1902441657/?eBP=CwEAAAFyzXI4tNIEHbwqRcQTpfv_e9eIRYDWGCAVwfw4HI0KIdNVr7f7CzQ-Bq35TEx9fNH3ldBt-2Zl2b9mWxKkPEAVJzJF-Prqx0lFaZliLw4s0iEJYPr6V-LlZZie01jXrjg6KdNFOkzsPxgJwq9zXZX8o728qX4v_QXARLHOswzPYRFrMTgz_It5y_voSEoViaRns-vGLCHBH8vyPXjGHJ4q6FeEbOTrxNVYgvcDGixAhgNZIlCBB-juWbG88QJoT0-N8-KGuMRFL98ILtGQBB1Dn94p0tJlBQqbMM1LRxNxW_5xz50F0AeQ5fLlxtZXu5FN1FgsYGrQQIz4fae_AazkBXWnrxYt5EJmEv8ST0xwDky2qm6NQNH3Njesg8Ykx6cWQ6tlve9JSyUZ&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=1600782b-301b-4438-941a-16a95db5d9e4&trk=flagship3_search_srp_jobs
257,5eecf40cf785fd1e0f04b162,21:17.0,316,Associate Human Resources Generalist,Smithfield Foods,,Posted 1 month ago,25,smithfield foods is a 15 billion global food company and the worlds largest pork processor and hog producer in the united states the company is also the leader in numerous packaged meats categories popular brands include smithfield® eckrich® nathan’s famous® farmland® armour® farmer john® kretschmar® john morrell® cook’s® gwaltney® carando® margherita® curly’s® healthy ones® morliny® krakus® and berlinki® smithfield foods is committed to providing good food in a responsible way and maintains robust animal care community involvement employee safety environmental and food safety and quality programs for more information visit www smithfieldfoods com and connect with us on facebook twitter linkedin and instagram  the associate human resources generalist provides general human resource assistance to the corporate hr department which will include support surrounding talent development training hr information systems compensation and or benefits this position will work closely with these areas within the corporate hr department however is able to work autonomously and assist in cross functional hr duties  the above statements are intended to describe the general nature and level of work being performed by people assigned to this job they are not intended to be an exhaustive list of all responsibilities duties and skills required of personnel so classified may perform other duties as assigned  to perform this job successfully an individual must be able to perform each essential duty satisfactorily the requirements listed below are representative of the knowledge skill and or ability required reasonable accommodations may be made to enable individuals to perform the essential functions ,Entry level,human resources,"['Construction', 'Food & Beverages', 'Food Production']",Full-time,[''],https://www.linkedin.com/jobs/view/1904169192/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=1600782b-301b-4438-941a-16a95db5d9e4&trk=flagship3_search_srp_jobs
