num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
117,5eed1ce2f785fd1e0f04b89d,15:30.4,128,Graphic Designer,House Of Sillage,,Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
191 applicants",house of sillage is seeking a passionate 3d designer that stands out above and beyond their peers and can appreciate the exquisite quality of the process and the great end product this individual will take project ownership and oversee the full cycle of product development this is an excellent opportunity for a self motivated individual to join our team and make a difference in our dynamic rapidly growing organization  local candidates only  orange county area no relocation     pay rate d o e this job description is not all inclusive we reserve the right to amend this job description at any time we are an equal opportunity employer committed to a diverse and inclusive work environment  job type full time i grew to admire the brilliance of scent and how it can transport you to another place and time with this in mind i have created a line of luxurious and sophisticated fragrances gathering wisdom from people who have devoted their lives to this particular kind of beauty rare components were collected from exotic locales from across the globe at house of sillage we have poured our hearts in the art of fragrance to achieve a perfect synthesis of artistry craft transition and innovation in both scent and presentation our creations offer timeless elegance designed for the most discerning clientele  nicole mather founder  ceo,Entry level,design and graphic design,"['Marketing & Advertising', 'Consumer Goods', 'Retail']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1896979482/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
118,5eed1ce8f785fd1e0f04b89e,15:36.9,129,Design Internship,MCD Partners,,Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
132 applicants",mcd partners a member of mc saatchi worldwide is currently seeking a design intern to join our growing team this is a great opportunity for someone who is looking to gain experience working with major brands on large scale projects involving complex user experience design  description primary responsibility is to execute design solutions based on initial conceptual and visual direction under the guidance of art directors associate designers work across a wide range of web related projects including website designs motion graphics animations banner campaigns graphic user interfaces style guides and presentation materials ,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1884441386/?eBP=JOB_SEARCH_ORGANIC&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
119,5eed1cf0f785fd1e0f04b89f,15:44.6,130,Graphic Designer,Mediabistro,"Los Angeles, CA, US",Posted 6 days ago,"Posted Date
Posted 6 days ago
Number of applicants
93 applicants",our technology client is looking for a graphic designer! this is an exciting opportunity to be creative and build new brand assets for the client! the graphic designer will work 3 days a week must be available wed fri and have own laptop graphic designer responsibilities build design new assets digital and print design graphics for social media  websites banner ads one sheets print collateral and powerpoint graphics graphic designer requirements has experience with consumer facing  b2b products electronic cpg and or fashion experience highly preferred proficient in photoshop illustrator indesign clean modern sophisticated design aesthetic 2 yrs of experience must have laptop video editing and powerpoint skills are a plus! cal,Entry level,design and graphic design,"['Marketing & Advertising', 'Information Technology & Services', 'Financial Services']",Full-time,"['Design', 'Art/Creative', 'Information Technology']",https://www.linkedin.com/jobs/view/1903902719/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
120,5eed1cf7f785fd1e0f04b8a0,15:51.2,131,Graphic Design Intern,Atlanta Community Food Bank,,Posted 4 weeks ago,25,job description graphic design internship atlanta community food bank 732 joseph e lowery blvd  nw atlanta ga 30318 www acfb org  the atlanta community food bank is working to end hunger in our community with the food people and big ideas needed so that no one worries where their next meal is coming from since 1979 weve been providing food for a growing network of nonprofit partners  including food pantries community kitchens child care centers night shelters and senior centers we currently serve more than 600 partners in 29 counties across metro atlanta and north georgia   the graphic design intern provides design and production support for the marketing and public affairs department projects including print and digital promotional flyers banners newsletters and ads for internal and external audiences additionally the graphic design intern will provide creative support to various departments in the organization     what youll need  this role may be a fit for you if you,Internship,design and graphic design,"['Non-profit Organization Management', 'Computer Software', 'Financial Services']",,"['', '']",https://www.linkedin.com/jobs/view/1906666779/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
121,5eed1cfdf785fd1e0f04b8a1,15:57.7,132,Creative Designer,The Alliance,,Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
37 applicants",the opportunity love branding work? interested in a small company with a big mission? this is the job for you! the alliance is looking for an experienced creative designer to manage a range of online offline video and design needs from concept through production we are currently in the midst of a rebranding project including everything from powerpoint presentations to video to website design so we’re looking for a talented individual that is interested in variety when it comes to their work and wants to be a part of a great team!,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1866206795/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
122,5eed1d04f785fd1e0f04b8a2,16:04.5,133,Graphic Design Work Study,Liberty University,,Posted 1 month ago,25,posting number stu00102p classification title position type student disclaimer liberty universitys hiring practices and eeo statement are fully in compliance with both federal and state law federal law creates an exception to the religion component of the employment discrimination laws for religious organizations including educational institutions  and permits them to give employment preference to members of their own religion liberty university is in that category position title graphic design work study does this position require driving? no contact julie king contact phone ext 5925900 contact email jbking1liberty edu job summary basic function assist sada department secretary and art gallery assistant when needed assist sada faculty with projects as needed assist with various aspects related to the production of materials needed for art exhibits assist with gallery during regular hours and weekends assist with all activities related to art exhibits assist with social media promptly respond to internal emails minimum qualifications graphic design studio art sada major must have familiarity with graphic design software have computer skills in microsoft office applications such as ms word excel powerpoint must be work study approved must be dependable and trustworthy must be familiar with our area to give directions to visitors and students have a professional demeanor preferred qualifications graphic design studio art sada major must have familiarity with graphic design software must have computer skills in microsoft office applications such as ms word excel powerpoint must be work study approved must be dependable and trustworthy must be familiar with our area to give directions to visitors and students able to take professional photographs for various events familiar with video software marketing and social media experience good written and oral communication skills work hours dependent on class schedule ,Internship,design and graphic design,['Staffing & Recruiting'],Full-time,"['Education', 'Training']",https://www.linkedin.com/jobs/view/1905656608/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
123,5eed1d0af785fd1e0f04b8a3,16:11.0,134,Graphic Designer,TurnKey Marketing,"Orange, CA, US",Posted 4 days ago,"Posted Date
Posted 4 days ago
Number of applicants
169 applicants",turnkey marketing is looking for a talented graphic designer who also has a client facing experience we are adding a team member to a key account consisting of 13 automotive dealerships this team member will be responsible for collecting vehicle offers from the stores each month and building out graphics in numerous sizes to be used in all of our digital marketing platforms also responsible for building out eblast graphics submitting graphics through compliance portals and sending updates to store on deployment dates status   candidates should have a strong production graphics skillset and an above average understanding of using different software most of our design is done in photoshop however experience using canva is a big plus as well you will be responsible for the modification and adjustment of graphics files as well as communication with legal and compliance platforms   candidate must be comfortable communicating directly with the client and working under quick turn around times equally important are organizational skills and the ability to work on multiple projects while managing due dates and high expectations  turnkey marketing is an automotive digital marketing firm located in corona ca we offer full benefits a gym program regular staff events snacks and a fun and productive environment we are looking for a dynamic individual to join an established team and help us wow this very important client  turnkey marketing is a boutique integrated marketing firm that specializes in automotive dealerships we represent many of the largest dealerships in the usa and have a passion for improving marketing for car dealerships enjoy a fun work environment with competitive pay rapid growth and advancement opportunities and perks such as free team based events and more  are you driven enthusiastic and committed to making great things happen in a team environment? we want to know how you can help grow our awesome team and we would love to hear from you!,Entry level,design and graphic design,"['Marketing & Advertising', 'Automotive', 'Internet']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1906459400/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
124,5eed1d11f785fd1e0f04b8a4,16:17.5,135,Designer,Hive Brands,Greater New York City Area,Posted 1 week ago,200,about us we believe in a future where products are crafted quality comes first and real people make the things we use instead of giant factories we also believe that today’s challenges need to be solved by people and companies rather than relying on the government   hive is building the first online marketplace that makes it easy to buy what you believe in we curate brands who craft excellent products delicious foods household goods that really do the job while improving the world around us we practice carbon neutral shipping that is fast and free and we make our impact visible to shoppers while ensuring our partners uphold their high standards our mission is to build a company that not only earns financial profits but also improves people’s lives and the planet ,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1898817679/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
125,5eed1d18f785fd1e0f04b8a5,16:24.8,136,Digital Designer,Deckers Brands,"Santa Barbara, CA, US",Posted 5 days ago,"Posted Date
Posted 5 days ago
Number of applicants
95 applicants",the primary duties of the digital designer will be to assist and execute high level digital workflow and design for ugg digital marketing assets the workflow will consist of monthly ugg com site asset updates email layout and design video sizing and reformatting for web usage for both the ugg com site as well as supporting all international ecomm needs and requests for seasonal brand campaign video formatting in addition this individual will assist in the creation of animated content for ecomm and owned social media channels while this is a design specific role meaning no coding required day to day  having a background in front end code enough to keep your designs on point as well as provide forward thinking ui ux solutions in partnership with the developers is highly sought after  supervisory responsibilities n a organizational relationships reports directly to design manager but works closely with all members of the marketing team from copywriters to junior graphic designers  duties and responsibilities ugg ecomm site design and email development with a ‘mobile first’ focus and understanding of ux and ui design the direction and create assets for the ugg ecomm site and seasonal directives design email content for seasonal directives and work closely with brand leadership and design manager to deliver assets for development stay up to date on ux ui and digital design trends looking for opportunities to enhance the digital presentation of the ugg brand with a keen understanding of responsive design detail oriented self starter who can easily multitask and who understands project stages and deadlines excellent presentation communication and computer skills video animation development and editing when necessary edit length and format of brand campaign video content for owned paid social media programmatic display ads or other channels of distribution conduct market research for trends in digital media across all channels and platforms generate high quality marketing motion graphic and video content design and create digital prototypes and mock ups of motion graphic content when necessary make improvements to existing motion graphic or video content cross functional communication develop and maintain productive effective and professional relationships with peers superiors vendors and others represent the company in a positive and supportive manner at all times  collaboration provide regular feedback to team members that foster skill development and performance improvement adheres to company policies and procedures as they pertain to digital media  required qualifications education experience minimum 5 years of digital design experience required experience developing directing and implementing high level creative concepts and initiatives required competencies the following are the required competencies an individual needs in order to successfully perform the duties and responsibilities of this position  demonstrated skills knowledge behavior knowledge of primary adobe creative suite apps listed in order of importance  photoshop after effects premiere illustrator indesign extremely organized and process driven ability to manage multiple projects across many different design disciplines ability to maintain flexibility  continually adapt to changes in business needs demonstrated positive energetic working style self directing and self confident knowledgeable in current digital marketing and industry trends experience working effectively in complex global organizations satisfying the needs of diverse constituents and often working under the pressure of competing and sometimes conflicting priorities strong written and verbal communication skills to professionally and effectively interact with staff colleagues and the executive management basic understanding of html5 certificates licenses registrations none,,design and graphic design,"['Apparel & Fashion', 'Consumer Goods', 'Retail']",Full-time,['Information Technology'],https://www.linkedin.com/jobs/view/1706370399/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
126,5eed1d1ff785fd1e0f04b8a6,16:31.4,137,"Product Designer, Growth Platform",Honey,,Posted 1 day ago,200,honey is a fast growing startup based in los angeles our online shopping platform offers users a smarter way to shop through a simple browser extension we open up instant access to exclusive savings deals rewards and discovery all powered by the collective knowledge of honey’s community of online shoppers we are helping millions save when they shop online and were hiring! we are actively seeking a product designer to join the product team in our los angeles office  about the role we are looking for a product designer to join our team and focus on designing ux ui for the consumer experience you will work in non linear terms capturing interactions edge cases and the various states of these experiences through deliverables such as user flows wireframes prototypes to high fidelity final deliverables you will follow an agile approach to design with an emphasis on user testing and rapid iteration you’ll collaborate cross functionally with growth marketing revenue and creative stakeholders through the business to understand areas of opportunity   as a product designer growth at honey you will   at honey we are committed to building a diverse and inclusive company we seek to create a culture where everyone can belong because we believe that people do their best work when they can show up every day as their authentic selves we welcome people of different backgrounds experiences abilities and perspectives  honey is an equal opportunity employer we do not make hiring or employment decisions on the basis of race religion color national origin gender gender identity sexual orientation age marital status veteran status disability status or genetic information in compliance with applicable federal state and local law ,Associate,design and graphic design,"['Marketing & Advertising', 'Computer Software', 'Internet']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1826075009/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
127,5eed1d25f785fd1e0f04b8a7,16:37.9,138,Photographer/Graphic Design Specialist,Bare Naked Wools Boutique,"Canton, Ohio, United States",Posted 4 days ago,"Posted Date
Posted 4 days ago
Number of applicants
70 applicants",job summary bare naked wools knitspot llc in canton oh has a part time opening for a multi talented fashion photographer and graphic artist a creative mind and a design eye is a must! reporting directly to the brand manager you’ll be working closely as an essential team member to produce various marketing campaigns across all of our digital platforms and channels  the successful candidate should be a passionate fashion enthusiast able to style outfits and accessories with flare products too  capture them digitally then professionally edit them for multiple media platforms ,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1907037994/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
128,5eed1d2cf785fd1e0f04b8a8,16:44.4,139,Head of Design,Rockets of Awesome,,Posted 1 week ago,25,rockets of awesome is reinventing the way parents shop for kids by leveraging technology data brand personalization and exceptional merchandise were making shopping for kids apparel convenient and fun  this is the future of vertical commerce  we are a new york city based venture backed startup with extensive executive expertise join our creative and strategic team working to fundamentally innovate the kids apparel space this team cultivates a culture of learning and continuous improvement by investing in automated testing learning from real world problems and immediately adapting  we value fun over the top creativity and teamwork   the head of design will lead the creation of on trend balanced compelling and innovative product continually tweaked in response to real time consumer feedback this will result in strong consumer engagement and retention with an emphasis on growing lifetime value and brand dimensionalization  with a focus on making rockets of awesome the go to kids clothing destination the head of design will be challenged to test iterate shift and elevate the brand category product assortments and strategies brand enhancement consistency and product differentiation will lead to stronger customer loyalty and in turn increased sales this role oversees all product categories at rockets of awesome  the head of design must have a contemporary mens or womens market relevant style sense and the ability to apply that directionally to the older kids customer all through the existing rockets of awesome brand lens they will be hands on in every step of the design process in all product categories including artwork creation design to protect brand identity while registering trends that appeal to older kids  moms alike embrace start up mentality to assist  innovate in all areas   the head of design is charged with making sure that every product designed and produced is filtered through the rockets of awesome brand ethos their responsibilities are but not limited to making rockets of awesome the destination for kids clothing,Director,design and graphic design,"['Apparel & Fashion', 'Consumer Goods', 'Retail']",Temporary,"['', '', '']",https://www.linkedin.com/jobs/view/1905940748/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
129,5eed1d33f785fd1e0f04b8a9,16:51.7,140,Graphic Designer,Seed Health,"Los Angeles, CA, US",Posted 1 month ago,200,the marriage of words and images is your storytelling superpower that juxtaposition has the power to build global brands and you know how to do it you think in marketing and cultural relevance and know when to pull the brand lever vs the conversion lever but also believe they inform each other while you make things look feel and read beautiful you’re low fi and scrappy and can move projects from dream to reality with technical skill and competence a touchpoint is a touchpoint is a touchpoint from pixels to party favors you can weave brand magic and consistency  ideally you’re a swiss army knife comfortable working across and unifying many different platforms including photography motion digital web branding landing pages drip campaigns emails paid assets experiential packaging art direction etc maybe you dabble in motion design set design photography illustration or experiment with ar…or build plant walls…or maybe you’re just a badass specialist  in addition to your obsession with typography and tight visual systems you seek to improve and push the company beyond current trends—we are not looking to create yet another “millennial” startup you could wake up every day with the mission to make science accessible and cool pushing boundaries and buttons as a method to counter program against the noise especially when it comes to science is intriguing you empathically know how to meet people where they are and how to bring them along for the journey metrics do not make your skin crawl they inspire in your experience you’ve told a lot of stories created a lot of stuff and you’re ready for something that satisfies you’ll be pushed outside of your comfort zone and required to work within mediums outside your typical gig  regardless of your background you’ll work with the design director and creative ep to push the brand forward as we launch new products channels markets and partnerships  who you are 6 years of professional design experience preferably with print and brand development expert adobe creative suite photoshop illustrator indesign and figma basic knowledge of video editing  gif creation bonus after effects photography and retouching positive and open to feedback strong communicator curious experimenter,Entry level,design and graphic design,"['Marketing & Advertising', 'Design', 'Internet']",Full-time,"['Design', 'Art/Creative', 'Information Technology']",https://www.linkedin.com/jobs/view/1857177067/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
130,5eed1d3bf785fd1e0f04b8aa,16:59.4,141,Graphic Designer,Vyber Media,New York City Metropolitan Area,Posted 2 weeks ago,200,the ideal candidate will have strong creative skills and a portfolio of work which demonstrates their passion for illustrative design and typography this candidate will have experiences in working with numerous different design platforms such as digital and print forms  about vybermedia is a growing digital media marketing company aimed at helping fortune 500 brands executives and professionals athletes better connect engage and monetize their relationships via social media and digital marketing strategies we are looking for a graphic designer to utilize their skills to create graphics based on our client needs  responsibilities collaborate with the team to ensure consistency of designs across various media outlets create compelling and effective logos designs print and digital media maintain awareness of current industry and technology standards social media competitive landscape and market trends qualifications bachelors degree in graphic design or related field preferred 1 3 years of experience in graphic design proficient in adobe creative suite preferred strong communication conceptual thinking typography skills and design skills portfolio of work preferred ,Entry level,design and graphic design,"['Online Media', 'Marketing & Advertising', 'Warehousing']",Full-time,"['Design', 'Art/Creative', 'Advertising']",https://www.linkedin.com/jobs/view/1863193105/?eBP=JOB_SEARCH_ORGANIC&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
131,5eed1d42f785fd1e0f04b8ab,17:06.1,142,3D Motion Designer,Altair,"Torrance, CA, US",Posted 1 month ago,25,transforming the future with the convergence of simulation and data 3d motion designer job summary our client in torrance ca is looking for a 3d motion designer  this is a long term contract position          altair is a global technology company that provides software and cloud solutions in the areas of product development high performance computing hpc and data analytics altair enables organizations in nearly every industry to compete more effectively in a connected world while creating a more sustainable future with more than 3 000 engineers scientists and creative thinkers in 25 countries we help solve our customer’s toughest challenges and deliver unparalleled service helping the innovators innovate drive better decisions and turn today’s problems into tomorrow’s opportunities   for more than 30 years we have been helping our customers integrate electronics and controls with mechanical design to expand product value develop ai simulation and data driven digital twins to drive better decisions and deliver advanced hpc and cloud solutions to support unlimited idea exploration to learn more please visit altair com  altair productdesign is a global multi disciplinary product development consultancy which is a wholly owned subsidiary of altair engineering ,Entry level,design and graphic design,"['Information Technology & Services', 'Computer Hardware', 'Computer Networking']",,"['', '', '']",https://www.linkedin.com/jobs/view/1893631856/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
132,5eed1d48f785fd1e0f04b8ac,17:12.6,143,Design Intern,REDIST,,Posted 6 days ago,"Posted Date
Posted 6 days ago
Number of applicants
149 applicants",summer internship in graphic and user interface design for a growing real estate software company prior experience in architecture construction real estate development brokerage banking investment or related fields a plus we are based at columbia startup lab in new york city but are working virtually in light of covid 19 ,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1903967551/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
133,5eed1d4ff785fd1e0f04b8ad,17:19.4,144,Design Lead/Senior Designer,Storied,"East Los Angeles, California, United States",Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
72 applicants",about storied storied is a strategic messaging firm we help leaders and teams build the future through the power of storytelling—with a specialty in telling the story of innovation and disruption our clients are typically heads of product design and marketing in silicon valley and fortune 500s and include the likes of facebook google and uber as trusted advisors and experienced facilitators we demystify the complex and support leaders on the journey of business transformation since 2002 our advisory and training work has been delivered to thousands of leaders across 34 industries and 16 countries in the midst of covid 19 we are experiencing more demand than ever as everyone needs a new story  your role a full time design lead senior designer who will build design as a capability inside storied this is an exciting fast growth role that gives you the opportunity to work directly with clients plus serve the internal design needs of our company you’ll solve for design solutions and people problems faced by some of the most iconic companies in the world ー our clients are mostly heads of product design and marketing who are building the future we craft the narratives that bring their vision strategy and roadmap to life and we build go to market messaging and positioning that differentiates their offerings in the marketplace you are well versed in the world of tech innovation communications b2b complex solutions this is an ambitious role you’ll be expected to roll up your sleeves and do the work though you’ll have technical creative and business partners to climb with  ultimately this role will take ownership for many work streams including but limited to presentation design for clients — bringing to life their strategic narratives in decks and briefs art direction at strategic conceptual level for all design related projects visual design of sales enablement materials  pitch decks proposals case studies white papers design system and templates for all process deliverables design system for storied brand marketing content digital design and ux for our website landing pages and other web media human centered design for user understanding customer understanding and client solutions visual design for our storied os curriculum templates lessons etc visual and information design for mental models frameworks articles content visual design for social content via li fb e newsletter video etc skills and qualities you have 5 years experience in visual design presentation design information design digital marketing human centered design and professional services you excel at big concept thinking detailed craft and bringing stories to life through visual solutions you self identify as systems thinker ー who loves translating the complex into the simple ability to be widely versed designer and effectively work across disciplines and functions ability to communicate and collaborative effectively with clients ability to create designs that are artistically interesting and appealing to clients experience in b2b software tech preferred over consumer advertising entertainment flexibility and creativity to draw outside the lines ー artistry with relevance passionate about the ways that design can shape perception meaning and behavior excellent time management skills you ship often and regularly you can follow and support the industrys best practices  logistics you are based in north america time zone  west coast preference given to candidates based in 1 los angeles first  2 sf and 3 seattle,Associate,design and graphic design,['Management Consulting'],Full-time,"['Design', 'Art/Creative', 'Information Technology']",https://www.linkedin.com/jobs/view/1877044023/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
134,5eed1d56f785fd1e0f04b8ae,17:26.6,145,Product Designer,Chefling Inc,San Francisco Bay Area,Posted Date,"NEW
Posted Date
Posted 10 hours ago
Number of applicants
57 applicants",chefling is looking for a product designer to help us imagine the future of people’s kitchen life  short description of company and what we do…  what youll do collaborate with other design product business and engineering partners to define problems  goals map user flows prototype interactions and launch new product features and services design prototype and develop elegant solutions for our mobile app on both ios android platforms expand and contribute to a scalable user experience strategy rooted in proven best practices oversee the build process with developers in a tight feedback loop utilize usability metrics and design principles to help refine design decisions and prioritize your work and product decisions collaborate with marketing team to communicate our brand product and values to customers executive in a fast paced environment with ambiguity  qualifications ba bs degree in design e g interaction graphic visual communications product industrial  hci or a related field or equivalent practical experience proficiency in figma sketch principle adobe cc suite 2 3 years of experience with end to end product design experience have cross platform design experiences android ios web emails print proven to have a refined aesthetic sense and can both work within and expand the visual style of the product excellent communication skills have shipped product have contributed as a design advocate and a strong collaborator with product managers and engineers experience working with video and animation is a plus,Mid-Senior level,design and graphic design,['Computer Software'],Full-time,"['Design', 'Art/Creative', 'Information Technology']",https://www.linkedin.com/jobs/view/1890321387/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
135,5eed1d5cf785fd1e0f04b8af,17:33.0,146,Creative Designer,Gator Cases Inc.,,Posted 3 weeks ago,"Posted Date
Posted 3 weeks ago
Number of applicants
132 applicants",are you looking for an opportunity to create kick ass visual content for a global manufacturing leader in the music industry? do you have a passion for storytelling through graphic and creative design? do you thrive in a fast paced team environment and embrace change? are you a self starter and up for any challenge? if so gator would like to hear from you  the creative designer position is responsible for creating engaging and fresh visual content for our expanding brand families for digital and print media this role collaborates openly and positively with internal and external customers multi tasks creative projects effectively and contributes to the elevation of our brand and marketing assets extra marketing functions will be a part of the marketing team’s responsibilities as an enterprise shared service  duties and responsibilities  skills and requirements  experience,,design and graphic design,"['Electrical & Electronic Manufacturing', 'Marketing & Advertising', 'Consumer Goods']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1880516540/?eBP=NotAvailableFromVoyagerAPI&refId=08c45572-e153-4580-ab2b-a5f87f8bf2f6&trk=flagship3_search_srp_jobs
136,5eed1d64f785fd1e0f04b8b0,17:40.5,147,Unity UI/UX Programmer,"Big Red Button Entertainment, Inc.","El Segundo, California, United States",Posted Date,25,summary big red button brb is a collection of game industry veterans coming together to make fun and unique games we’d personally like to play on new and established platforms  a brb career is about moving fast with a focused small experienced indie team to find solutions to unique technical gameplay and visual problems  we are looking for an experienced ux ui programmer for a well known legacy pc title with hd characters and rpg systems revising for mobile the ideal candidate possesses expert level experience in unity on ui systems scripting and layouts for games with minimally 2 3 years’ industry experience on released titles this multi skilled individual will have a broad understanding of the technical issues spanning both engineering and art since brb also developed pc  console titles ue4 ui implementation experience will be a bonus! brb is currently observing the california safer at home order we’ll continue to work remotely as needed in the coming months this position can later elect to continue to work remotely or for candidates outside of los angeles area to relocate to sunny el segundo los angeles  responsibilities implement complicated and custom ui systems in unity take ux wireframes or mockups through to working ui on device iterate and polish with design and ui leads for maximum effect on device work with ui and tech leads to optimize and manage ui for various devices work with the gameplay programmers to implement core game features master internal custom tools to maximize development pipelines and runtime performance requirements  skills 2 3 years’ of ui programming and implementation experience experience in using unity canvas ui creating and implementing ui elements possess a good art sense e g knowledge of composition color graphic design and text layout  preference to applicants with 2 years of c expertise unity 3d game development experience proven experience in shipping applications with unity front end components experience developing on cross platform mobile games passion for game and simulation development and desire to mentor and share your knowledge with other reels must include examples of professional work with breakdown of your specific contribution  qualifying candidates should expect to go through a technical interview process we want you to grow your career with us by collaborating with our team averaging 15 years of gaming experience our goal is for you to do your best work with us as we all elevate our craft  brb offers competitive salaries and benefits and is committed to achieving a diverse workforce people from all walks of life irrespective of race color religion gender sexual orientation national origin ancestry age marital status and disability are encouraged to apply ,Mid-Senior level,design and graphic design,['Computer Games'],Full-time,"['Art/Creative', 'Engineering']",https://www.linkedin.com/jobs/view/1890340344/?eBP=CwEAAAFyzcj2RAewQT6ctSRFGxa2d1dmkeEki9NYxT1jz1Z3t9uNUTB8vSVHlK8R4LnDcHXfZbgRy9zsl04lLST1TC-ucJq32O12Ok6g7OqFMrVpnbzu4qLr3NcsRGupu98v2Na8NnxIrVIeJGDmI3d47n79QQXgt0WE4kkl8ZrC683PiU0nKWDjWnEGlvmhy1yzDT1tZ3JmaySSUKc58lYK4iJY0TtGwmYqp-GPEUAPmrjtvhWtAuarELE5Nyn-kx-G32PKrykgZGq9IXvZahggraXssv304QlJZ5ZlZR88r6gO59XVCGsiLJeDyLAWTWAuXyLayjZGfJzy7x4SvQMfU1mdCyp2YB7oePIR2oKpgG2Sjt0XqJ74R5sb3R7b4T7UDAk7UUkONBWTWg&refId=f9025982-ba89-4c3e-958a-abc46bb59750&trk=flagship3_search_srp_jobs
