job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Certified Nurse Assistant - Float Pool - Per Diem 8hr - Evenings,,description salary range 29 69 33 42 summary duties direction supervision rn assumes responsibility accountability assignments designated time frame assisting nursing staff providing patient care according established methods policies standards addition performing essential functions listed may also assigned duties required educational requirements high school graduate equivalent work experience including ability read write comprehend medical terminology english licensure certification requirements cna certification required actively enrolled graduated recently accredited rn program american heart association basic life support bls certification required experience requirements previous six 6 months experience certified nursing assistant required satisfactory completion certified nursing assistant training program special skills abilities good organizational skills handle large volume patient care activities emotional physical stamina work stressful work environment related patients staff visitors washington hospital health system utilize form electronic chatting google chat purposes interviewing candidates employment contacted entity individual attempting engage format disclose personal information contact washington hospital healthcare system washington hospital health system utilize form electronic chatting google chat purposes interviewing candidates employment contacted entity individual attempting engage format disclose personal information contact washington hospital healthcare system 510 818 5447,hospital and healthcare,178,6,5,0,0,0,6,5,0.033707865168539325,0.028089887640449437
Superintendent - Healthcare Construction,"Seattle, WA, US",want part explosion growth seattle commercial construction scene? international industry leading general contractor impressive backlog work seattle office seeking highly experienced construction superintendents extensive hospital healthcare construction experience actively urgently hiring healthcare superintendent role superintendent coordinate entire scope field operations work flow according project schedule related healthcare construction site working large scale major hospital healthcare institution construction projects renovations ground need superintendent 10 years experience progressive healthcare construction experience developing leading project logistics safety quality control plans managing project documentation project flow ability develop maintain aspects master schedule project assure adherence including budget cost control experience leading mentoring employees proficient microsoft software scheduling software previous record implementing leading edge technologies building information models bim lean strong record developing maintaining relationships clients internal team members architects engineers consultants subcontractors bs civil engineering construction management equivalent industry experience whats superintendent competitive compensation full benefits plan 401k bonus opportunity opportunity work industry icon superintendent healthcare hospital construction experience ready start newgig apply today,hospital and healthcare,160,6,2,0,0,1,7,2,0.04375,0.0125
"New Graduate Nurse Residency, Adult Med/Surg and Peds","Arlington, VA, US",new graduate nurse residency peds medical surgical unit virginia hospital center strong advocate nurses provides true collaborative environment healthcare team works closely together bringing skill experience mutual respect task providing superior medical care patients virginia hospital center nursing staff exceeds expectations performing top level nursing profession nurses virginia hospital center recognized excellence patient care patients national regional organizations virginia hospital center among 7 hospital staffs nationwide achieve magnet® designation american nurses credentialing center signifying highest level recognition nursing excellence pediatrics medical surgical unit mix adult pediatric medical surgical gyn post surgical telemetry patients unit offers opportunities growth expanding competencies actively participates working towards organizational departmental goals providing exceptional patient experiences collaborates patient healthcare team assess plan implement evaluate patients plan care assures quality care adhering industry standards measuring health outcomes patient care goals benchmarks consistently assesses identifies addresses patients educational needs barriers learning maintains safe working environment patient safety complying hospital policies procedures rules regulations demonstrates knowledge technical skills perform duties required care patients rn licensure reciprocity state virginia bls healthcare provider cpr,hospital and healthcare,173,6,2,0,0,1,7,2,0.04046242774566474,0.011560693641618497
Patient Access Specialist (5:00 am - 1:30 pm Monday - Friday),"Cedar Park, TX, US",job description opportunity available patient access specialist join team full time position working monday friday 500 130 pm patient access specialist primarily responsible accurate timely completion patient registration process accordance hospital policy industry regulations providing excellent customer service involved parties located minutes downtown austin cedar park regional medical center level iv designated trauma center 600 healthcare professionals working together provide inpatient outpatient surgical emergency care cedar park greater austin region position overview opportunity available patient access specialist join team full time position working monday friday 500 130 pm patient access specialist primarily responsible accurate timely completion patient registration process accordance hospital policy industry regulations providing excellent customer service involved parties responsibilities greets visitors hospital timely manner utilizes problem solving techniques ensure questions concerns requests handled appropriately obtains complete accurate demographic financial information variety sources physician offices house departments enters patient information patient registration computer system according hospital policies procedures thoroughly documents incomplete missing information obtains required signatures provides patient necessary documents required registration process completes medical necessity verification process timely manner follows appropriate course action ensures proper documentation signatures physician order forms accurately completes patient registration correct test procedure order physician answers bound calls timely manner using proper customer service techniques identify individual phone verifies insurance coverage benefits various methods documents information patient account completes necessary paperwork documents required ensure proper insurance authorization timely manner accurately computes patient portion liability maintains departmental accuracy rate greater equal 97 corresponding month completes required corrections changes patient registration identified quality assurance qa process timely efficient manner duties assigned qualifications minimum high school diploma equivalent required minimum one 1 year patient registration experience hospital healthcare setting strongly desired experience software applications including hms medhost passport tmhp ability adapt quickly constantly changing new environments must able process patient payments including copays deductible pocket coinsurance amounts ability reach target goals point service accuracy set management flexibility work different shifts across points registration within patient access required ability manage multiple tasks effectively work high stress fast paced environments must effective communication skills written verbal must able read write document follow instructions english ability communicate spanish highly preferred required offer competitive pay shift differentials medical dental vision life insurance generous paid time pto extended illness bank eib tuition reimbursement rn loan repayment program matching 401 k clinical ladder program employee referral bonus program opportunities career advancement rewards recognition programs additional perks discounts,hospital and healthcare,394,4,7,0,0,6,10,7,0.025380710659898477,0.017766497461928935
Construction Assistant Superintendent - Healthcare Projects,"Waltham, MA, US",construction assistant superintendent healthcare projects strong pipeline hospital healthcare projects large boston area clients mid sized general contractor opportunity personal career growth client general contractor rooted boston construction industry 50 years building primarily hospital healthcare sector also taking projects academic institutions life science clients developed extensive business relationships numerous clients provide repeat consistent business every year job description construction assistant superintendent healthcare projects responsible reporting lead superintendent working 1 2 projects time local well known clients managing select subcontractors ensuring accountability quality work collaborating project management team complete project time budget utilizing construction technology enhance projects efficiency successful applicant right construction assistant superintendent healthcare projects completed projects 5 million value worked technical projects within healthcare life science sectors preferred excellent communication skills written verbal bachelors degree construction related field whats offer construction assistant superintendent healthcare projects base salary 80 000 annual discretionary bonuses two weeks vacation healthcare dental insurance 401k company matching program contact luke melody quote job ref 1461432,hospital and healthcare,160,4,6,0,0,0,4,6,0.025,0.0375
Staff Nurse II - 2W (Birthing Center) - Full Time 12hr - Nights Variable,,description salary range 68 65 91 53 summary duties staff nurse ii professional caregiver assumes responsibility accountability group patients designated time frame provides fiscally responsible care patients via therapeutic use self nursing process environment instrumentation health care team members education requirements graduate accredited school nursing required bsn required licensure certification requirements current ca rn license required current aha bls required aap aha nrp certification required must obtain intermediate fetal monitoring acls within 3 months hire date experience requirements one year experience required birthing center special skills abilities ability work productively busy complex environment effective written oral communication skills english washington hospital health system utilize form electronic chatting google chat purposes interviewing candidates employment contacted entity individual attempting engage format disclose personal information contact washington hospital healthcare system 510 818 5447 washington hospital health system utilize form electronic chatting google chat purposes interviewing candidates employment contacted entity individual attempting engage format disclose personal information contact washington hospital healthcare system 510 818 5447,hospital and healthcare,161,4,3,0,0,1,5,3,0.031055900621118012,0.018633540372670808
Sanitation / Dish Worker,"Kansas City, MO, US",description shift evenings rotating weekends schedule full time career opportunities food nutrition services worker want current role? exciting opportunity join research psychiatric center facility part nations leading provider healthcare services hca healthcare benefits offer variety comprehensive medical dental vision plans along unique benefits including rpc want ensure needs met tuition reimbursement assistance programs paid personal leave 401k 100 annual match 3 9 pay based years service identity theft protection discounts auto home life insurance options adoption assistance employee stock purchase program espp great healthcare starts compassion teams committed caring group colleagues want work title position passion creating positive patient interactions valued? dedicated caring well others could next opportunity want knowledge expertise hospital nutrition services ensure patients fed according dietary needs restrictions nutrition aide also known dietary aide assists nutrition services may work number roles depending facility unit culture throughout entire facility team patient focused everyone team motivated leadership committed mentoring career mapping educational personal success patient safety satisfaction number one priority responsibilities dishes general cleaning kitchen tray line shift 1045am 715pm qualifications previous experience hospital healthcare setting preferred food handlers permit required within 30 days employment 30 years research psychiatric center offered complete range acute inpatient day treatment community based outpatient behavioral healthcare 100 bed facility treat adolescents adults senior adults emotional disorders mental illness substance abuse hca healthcare continually named worlds ethical company ethisphere since 2010 2018 hca healthcare spent estimated 3 3 billion cost delivery charitable care uninsured discounts uncompensated expenses looking opportunity provides satisfaction personal growth encourage apply food nutrition services opening promptly review applications highly qualified candidates contacted interviews unlock possibilities apply today equal opportunity employer value diversity company discriminate basis race religion color national origin gender sexual orientation age marital status veteran status disability status notice company’s recruiters help unlock next possibility within career take candidate experience seriously recruitment process recruiter employee request financial personal information social security number credit card bank information etc via email recruiters email public webmail client like gmail yahoo mail feel suspicious job posting job related email let us know clicking questions job application site please contact hcahranswers 1 844 422 5627 option 1,hospital and healthcare,354,4,12,0,0,0,4,12,0.011299435028248588,0.03389830508474576
Registered Nurse - University Hospitals Avon Rehabilitation Hospital,"Avon, OH, US",description uh avon rehabilitation hospital joint venture university hospitals kindred healthcare bringing together expertise world class organizations opened january 2016 uh avon rehabilitation hospital focused improving functional status patients injury illness goal returning patients home safely mission improve health function quality life people communities serve vision rehabilitation provider choice providing high quality care resulting excellent outcomes high patient satisfaction job summary provides planning delivery direct indirect patient care nursing process assessment planning intervention evaluation develops nursing care plan coordination patient family interdisciplinary staff necessary communicates changes patient’s clinical condition physicians nursing supervisor manager co workers appropriate participates discharges planning process rn registered nurse nurse nurse rn nursing rn nurse new grad rn registered nurse rn rn r n registered nurse med surg med surge medical surgical medical surgical med surg med surge icu icu rn icu nurse rn cc ccu critical care critical care rn telemetry acute care intensive care unit post acute emergency room e r er step transitional care transitional care hospitals long term acute care nurse nursing clinical nurse critical care nurse hospital healthcare acls ana acute care admissions nurse admission nurse bls bsn cardio nurse cardio rn cardio registered nurse cardiac nurse cardiac rn cardiac registered nurse case management case manager critical care er emergency room healthcare health care homecare home care home health homehealth hospital icu intensive care unit msn medical medical care med surg med surg medicare nurse nurse care manager nurse job nurse jobs oncology rn oncology nurse oncology registered nurse palliative care nurse ortho nurse ortho rn ortho registered nurse palliative care rn palliative care registered nurse registered nurse rn job rn jobs registered nurse job registered nurse jobs nursing oasis prn pdm progressive care nurse rehab rn rehab registered nurse rehab nurse registered nurse registered nurse case manager rn r n rn case manager skilled visit staff rn staff nurse staff registered nurse step unit step unit step unit rn tele telemetry telemetry nurse telemetry rn travel nurse travel rn travel registered nurse visit nurse mon hrs qualifications qualifications graduation accredited bachelors science nursing associate degree nursing nursing diploma program current state licensure registered nurse cpr bcls certification acls preferred crrn preferred minimum six months’ medical surgical experience acute care setting preferred excellent oral written communication interpersonal skills 630 pm 700 must work every holiday every weekend current kindred rehabcare employee click,hospital and healthcare,391,3,6,0,0,0,3,6,0.0076726342710997444,0.015345268542199489
"Manager, Capacity Management",,job summary job details responsible oversight patient placement capacity management team responsibilities oversees daily operations patient placement capacity management department manages personnel activities patient placement department capacity management including limited interviewing hiring training counseling evaluation disciplining terminating conformance organizational policies procedures oversees utilization teletracking prioritize assign change bed status based patient needs provides assistance users teletracking needed addresses patient placement concerns provides feedback timely manner collaborates director interfacility transfers strengthen relationships referring organizations facilitate timely transfers increase transfer volume collaborates md’s case mangers unit managers ensure patients move efficiently system develops workflows improve efficiencies within department evaluating effectiveness modifying activities necessary identifies analyzes resolves issues timely manner works collaboratively actively communicates departmental leaders ensure maximum organizational efficiency productivity responds complaints concerns participates professional development activities manages assigned projects directed performs duties requested qualifications requirements experience minimum 3 4 years hospital healthcare related setting required education bachelor’s degree healthcare related field required licenses certifications,hospital and healthcare,153,10,6,0,0,1,11,6,0.0718954248366013,0.0392156862745098
Continuing Medical Education Director Assistant/Associate/Full Extension Professional,"Columbia, MO, US",job description location columbia missouri university missouri mu office extension engagement’s distinct land grant mission improve lives communities economies producing relevant reliable responsive educational strategies throughout missouri dedicated knowledgeable faculty staff collaborate researchers community leaders develop deliver programs address needs missourians including educational attainment environmental concerns community economic business workforce development global food systems health systems information mu extension engagement please visit university missouri seeks collaborative innovative visionary leader manage grow continuing medical education cme efforts improve healthcare missouri beyond collaboration partnership mu school medicine mu extension position provide visionary program development leadership build coalitions key constituents stay abreast emerging trends issues manage financial human resources ensure successful continuation accreditation conduct evaluation quality improvement efforts grow sustainable revenue opportunities including grants contracts fees gifts 12 month academic position appointment may made non tenure track mu extension subject departmental university approval summary responsibilities lead continuing medical education cme program ensuring alignment mu school medicine mu extension missions collaborate mu school medicine mu extension sinclair school nursing springfield clinical campus missouri telehealth network mtn community based health care organizations mu health care strategically grow continuing medical education department one continuous professional development lifelong learning continuing support long standing success cme department manage supervise financial human resources cme oversee work generate manage revenue e g contracts grants fees partnerships gifts expenses lead supervise faculty staff creating environment fosters diversity collegiality professionalism customer driven results direct development educational opportunities advance continuous professional development integrate evidence based standards care promote positive change identifying gaps implementing adult learning principles develop needs assessments oversee conferences educational workshops evaluate impacts perform corrective action quality improvement needed inform administration new requirements related maintenance licensure mol board maintenance certification moc cme develop programs aide clinician faculty meeting requirements along leadership develop plan conduct overall cme program analysis identifies plans implements needed desired changes overall program required improve ability meet cme mission successful candidate also demonstrate following organizational leadership experience including management personnel organizations projects inter agency partnerships information data systems resources finances include experience successful organizational process improvement project management leading design development delivery educational programs expertise applying adult education principles introducing effective approaches educational planning instructional design evaluation outcomes measurement deep understanding teaching learning methods practice pedagogy impact supported technology proven record ability communicate influence key stakeholders educational arena including senior administrators course directors educational professionals across university setting superior analytic skills assess compliance accme ama medical specialty boards stanford selected accrediting bodies’ standards regulations appropriate determination needed action steps knowledge understanding abms moc requirements leadership received administrative supervision received associate dean school medicine senior program director extension health safety university information university missouri also known mizzou mu flagship university four campus university missouri system state’s land grant university one comprehensive universities united states mu’s broad undergraduate programs its’ graduate professional research programs attract annual enrollment 30 000 students mu centrally located columbia mo consistently ranked one america’s livable cities mu extension engagement programs located four campuses 114 counties st louis city qualifications advanced degree relevant field ideally education organizational development quality improvement healthcare related field e g public health nursing health education hospital healthcare administration minimum five years’ experience demonstrates successful interprofessional collaboration program evaluation improvements education health professionals applications screened first preferred qualifications preferred qualifications terminal degree phd edd jd md application materials complete brief online application prepared upload cover letter resume cv copies academic transcripts list 3 5 references benefit eligibility position eligible university benefits university offers comprehensive benefits package including medical dental vision plans retirement educational fee discounts additional information university benefits please visit faculty staff benefits website diversity commitment university missouri fully committed achieving goal diverse inclusive academic community faculty staff students seek individuals committed goal core campus values respect responsibility discovery excellence equal employment opportunity equal opportunity shall provided employees applicants employment basis demonstrated ability competence without unlawful discrimination basis race color national origin ancestry religion sex pregnancy sexual orientation gender identity gender expression age disability protected veteran status status protected applicable state federal law policy shall interpreted manner violate legal rights religious organizations recruiting rights military organizations associated armed forces department homeland security united states america information call vice chancellor human resource services affirmative action officer 573 882 4256 request ada accommodations please call disability inclusion ada compliance manager 573 884 7278 eeo law read equal employment opportunity eeo please use following links eeo law eeo law eeo law columbia missouri information columbia mo known ideal college town combining small town comforts community spirit low cost living big city culture activities resources home nationally renowned public schools colleges educational centers columbia packed restaurants entertainment venues hosts dozen annual cultural festivals summary responsibilities lead continuing medical education cme program ensuring alignment mu school medicine mu extension missions collaborate mu school medicine mu extension sinclair school nursing springfield clinical campus missouri telehealth network mtn community based health care organizations mu health care strategically grow continuing medical education department one continuous professional development lifelong learning continuing support long standing success cme department manage supervise financial human resources cme oversee work generate manage revenue e g contracts grants fees partnerships gifts expenses lead supervise faculty staff creating environment fosters diversity collegiality professionalism customer driven results direct development educational opportunities advance continuous professional development integrate evidence based standards care promote positive change identifying gaps implementing adult learning principles develop needs assessments oversee conferences educational workshops evaluate impacts perform corrective action quality improvement needed inform administration new requirements related maintenance licensure mol board maintenance certification moc cme develop programs aide clinician faculty meeting requirements along leadership develop plan conduct overall cme program analysis identifies plans implements needed desired changes overall program required improve ability meet cme mission successful candidate also demonstrate following organizational leadership experience including management personnel organizations projects inter agency partnerships information data systems resources finances include experience successful organizational process improvement project management leading design development delivery educational programs expertise applying adult education principles introducing effective approaches educational planning instructional design evaluation outcomes measurement deep understanding teaching learning methods practice pedagogy impact supported technology proven record ability communicate influence key stakeholders educational arena including senior administrators course directors educational professionals across university setting superior analytic skills assess compliance accme ama medical specialty boards stanford selected accrediting bodies’ standards regulations appropriate determination needed action steps knowledge understanding abms moc requirements leadership received administrative supervision received associate dean school medicine senior program director extension health safety university information university missouri also known mizzou mu flagship university four campus university missouri system state’s land grant university one comprehensive universities united states mu’s broad undergraduate programs its’ graduate professional research programs attract annual enrollment 30 000 students mu centrally located columbia mo consistently ranked one america’s livable cities mu extension engagement programs located four campuses 114 counties st louis city,hospital and healthcare,1121,45,34,0,0,13,58,34,0.05173951828724353,0.030330062444246207
Emergency Manager,"Portland, OR, US",emergency manager support adventist health’s mission “living gods love inspiring health wholeness hope ” jll emergency manager responsible supporting coordinating emergency management emergency preparedness program adventist health portland tillamook portland tillamook systems consist acute care general hospital critical access hospital clinics rural health clinic home health hospice emergency manager implements hospital preparedness program hpp grant initiatives within healthcare coalition must willing work outside normal working hours weekends holidays needed support adventist medical center portland amcp adventist health tillamook ahtm hcc activated designated chairperson emergency preparedness committee maintain disaster equipment supplies clean secure location ensures disaster resources easily accessible available rapid deployment following disaster maintains hpp grant documentation ensure documentation complete available review external agencies support development maintenance hospital decontamination program present training least annually support maintenance active shooter policy training initiatives maintain team training records documentation develop annual emergency management report defines objective scope program performance participate development annual maintenance facility’s written disaster plans procedures ensure effective multi hazard disaster response coordinate annual review facility’s hazard vulnerability analysis hva plan coordinate required emergency exercises maintain exercise records prepare action reports facility improvement plans according local state federal accreditation standards participate leadership capacity hospital command center activation ensure leadership trained nims hics provide required emergency preparedness training staff levels including clinical providers supports safe work environment staff ensuring adherence safety infection control policies procedures practices include limited wearing appropriate protective clothing gear proper handling contaminated equipment tools comply jll policies procedures including limited ethics business practice attend actively participate hospital healthcare coalition sponsored committee meetings may include limited infection control safety quality emergency preparedness develops policies procedures relating emergency preparedness consistent hospital’s policies confidentially privacy corporate compliance programs including federal state laws possesses philosophy consistent hospital’s mission deliver high quality compassionate health care services patients physicians communities serve focusing customer service qualifications four year college degree equivalent combination education experience chep cem aem emergency management hospital emergency management credential highly desirable must obtain within 90 days employment ics 100 200 700 em certifications ics 300 400 800 highly desirable experience working knowledge hics mandatory excellent interpersonal skills experience leading managing large complex site strong verbal written report communications skills presentation skills strong judgment problem solving crisis management skills proficient microsoft office power point visio microsoft outlook software knowledge applicable standards emergency management e joint commission state regulations federal regulations standards functions chairperson emergency preparedness committee coordinates organization wide efforts ensure consistent effective processes responsive needs facility lead committee develop review hospital emergency management plan direct ongoing organization wide process collect information deficiencies opportunities improvement emergency preparedness program duties assigned including regional system wide em tasks activities li jll privacy notice jones lang lasalle jll together subsidiaries affiliates leading global provider real estate investment management services take responsibility protect personal information provided us seriously generally personal information collect purposes processing connection jll’s recruitment process endeavour keep personal information secure appropriate level security keep long need legitimate business legal reasons delete safely securely information jll processes personal data please view candidate privacy statement additional details please see career site pages country employees united states please see fully copy equal employment opportunity affirmative action policy jones lang lasalle “jll” equal opportunity employer committed working providing reasonable accommodations individuals disabilities need reasonable accommodation disability part employment process including online application overall selection process may email us accommodation requesam jll com email request accommodation please direct general recruiting inquiries contact us page want work jll,hospital and healthcare,569,19,20,0,0,0,19,20,0.033391915641476276,0.0351493848857645
REASONS EATING DISORDER DIET AIDE - SAN MARINO,"Rosemead, CA, US",bhc alhambra hospital reasons eating disorder diet aide per diem san marino one nation’s largest respected providers hospital healthcare services universal health services inc built impressive record achievement performance growing steadily since inception esteemed fortune 500 corporation annual revenues 11 4 billion 2019 2020 uhs recognized one world’s admired companies fortune 2019 ranked 293 fortune 500 2017 listed 275 forbes inaugural ranking america’s top 500 public companies headquartered king prussia pa uhs 90 000 employees subsidiaries operates 26 acute care hospitals 328 behavioral health facilities 42 outpatient facilities ambulatory care access points insurance offering physician network various related services located 37 u states washington c puerto rico united kingdom bhc alhambra hospital 103 bed facility established 1924 bhc alhambra hospital private fully accredited full service acute psychiatric hospital serving children adolescents adults bhc alhambra hospital dedicated providing quality behavioral health substance abuse eating disorder treatment options communities san gabriel valley los angeles county surrounding areas bhc alhambra hospital provide emergency services mission bhc alhambra hospital develop implement manage ethical efficient manner network superior behavioral health services optimal client outcome learn visit http www bhcalhambra com https www reasonsedc com reasons eating disorder center comprises inpatient partial hospitalization intensive outpatient eating disorder program hospital rosemead residential eating disorder programs pasadena hancock park san marino hospital programs treat women men adolescents adults residential program treats adult women focus primary eating disorder diagnoses programs reasons eating disorder center hiring diet aide position newest soon open residential location san marino ca serving women beautiful neighborhood setting diet aide works closely registered dietitian monitoring maintaining dietary program diet aide performs essential duties supporting patients following meal plans recording conveying resident information related eating patterns compliance ensuring safety nutritional care food service residents eating meals patients providing support key responsibilities include assist registered dietitian ensuring resident nutritional needs plan prepare resident meals eat meals patients monitor order food supplies check food logs diaries daily ensure exchanges met implement monitor sanitation kitchen safety protocols maintain monitor emergency food supply ensure protocols followed facilitate supervise resident therapeutic food outings qualifications position requirements education bachelors degree nutrition currently enrolled accredited dietetics dietetic technician program experience knowledge experience field eating disorders treatment preferred working knowledge diabetic exchange system meal planning process license must maintain valid driver license applicable state within 90 days employment additional requirements cpr certification within 90 days employment may required work overtime flexible hours opportunity provides following challenging rewarding work environment growth development opportunities within uhs subsidiaries competitive compensation uhs registered trademark uhs delaware inc management company universal health services inc wholly owned subsidiary universal health services inc universal health services inc holding company operates subsidiaries including management company uhs delaware inc,hospital and healthcare,445,6,10,0,0,1,7,10,0.015730337078651686,0.02247191011235955
Registered Nurse- The Rehabilitation Hospital of Montana,"Billings, MT, US",description kindred healthcare inc billings clinic st vincent healthcare partnership operate 34 bed inpatient rehabilitation hospital billings montana rehabilitation hospital montana offers private rooms treats patients recovering conditions stroke traumatic brain injury spinal cord injury career growth begins join interdisciplinary team doctors nurses therapists experts work together form individualized care plans patients residents opportunities rehabilitation hospital montanas development programs training seminars university partnerships allow continual career growth emphasize commitment investing employees developing future healthcare leaders goal team rehabilitation hospital montana focus patient individual ensure meeting clinical needs creating fun dynamic healing environment employee’s dedication essential meet exceed needs patient resident family serve ranked one fortune magazine’s “most admired healthcare company” 8 years kindred welcomes join team build career touches lives registered nurse rn provides planning delivery direct indirect patient care nursing process assessment planning intervention evaluation develops nursing care plan coordination patient family interdisciplinary staff necessary communicates changes patient’s clinical condition physicians nursing supervisor manager co workers appropriate participates discharge planning process rn registered nurse nurse nurse rn nursing rn nurse new grad rn registered nurse rn rn r n registered nurse med surg med surge medical surgical medical surgical med surg med surge icu icu rn icu nurse rn cc ccu critical care critical care rn telemetry acute care intensive care unit post acute emergency room e r er step transitional care transitional care hospitals long term acute care nurse nursing clinical nurse critical care nurse hospital healthcare acls ana acute care admissions nurse admission nurse bls bsn cardio nurse cardio rn cardio registered nurse cardiac nurse cardiac rn cardiac registered nurse case management case manager critical care er emergency room healthcare health care homecare home care home health homehealth hospital icu intensive care unit msn medical medical care med surg med surg medicare nurse nurse care manager nurse job nurse jobs oncology rn oncology nurse oncology registered nurse palliative care nurse ortho nurse ortho rn ortho registered nurse palliative care rn palliative care registered nurse registered nurse rn job rn jobs registered nurse job registered nurse jobs nursing oasis prn pdm progressive care nurse rehab rn rehab registered nurse rehab nurse registered nurse registered nurse case manager rn r n rn case manager skilled visit staff rn staff nurse staff registered nurse step unit step unit step unit rn tele telemetry telemetry nurse telemetry rn travel nurse travel rn travel registered nurse visit nurse mon hrs qualifications registered nurse rn graduate accredited bachelors science nursing associate degree nursing nursing diploma program current state licensure registered nurse bcls certification acls preferred minimum six months irf setting preferred current kindred rehabcare employee click,hospital and healthcare,433,5,5,0,0,1,6,5,0.013856812933025405,0.011547344110854504
Emergency Manager,"Tillamook, OR, US",emergency manager support adventist health’s mission “living gods love inspiring health wholeness hope ” jll emergency manager responsible supporting coordinating emergency management emergency preparedness program adventist health portland tillamook portland tillamook systems consist acute care general hospital critical access hospital clinics rural health clinic home health hospice emergency manager implements hospital preparedness program hpp grant initiatives within healthcare coalition must willing work outside normal working hours weekends holidays needed support adventist medical center portland amcp adventist health tillamook ahtm hcc activated designated chairperson emergency preparedness committee maintain disaster equipment supplies clean secure location ensures disaster resources easily accessible available rapid deployment following disaster maintains hpp grant documentation ensure documentation complete available review external agencies support development maintenance hospital decontamination program present training least annually support maintenance active shooter policy training initiatives maintain team training records documentation develop annual emergency management report defines objective scope program performance participate development annual maintenance facility’s written disaster plans procedures ensure effective multi hazard disaster response coordinate annual review facility’s hazard vulnerability analysis hva plan coordinate required emergency exercises maintain exercise records prepare action reports facility improvement plans according local state federal accreditation standards participate leadership capacity hospital command center activation ensure leadership trained nims hics provide required emergency preparedness training staff levels including clinical providers supports safe work environment staff ensuring adherence safety infection control policies procedures practices include limited wearing appropriate protective clothing gear proper handling contaminated equipment tools comply jll policies procedures including limited ethics business practice attend actively participate hospital healthcare coalition sponsored committee meetings may include limited infection control safety quality emergency preparedness develops policies procedures relating emergency preparedness consistent hospital’s policies confidentially privacy corporate compliance programs including federal state laws possesses philosophy consistent hospital’s mission deliver high quality compassionate health care services patients physicians communities serve focusing customer service qualifications four year college degree equivalent combination education experience chep cem aem emergency management hospital emergency management credential highly desirable must obtain within 90 days employment ics 100 200 700 em certifications ics 300 400 800 highly desirable experience working knowledge hics mandatory excellent interpersonal skills experience leading managing large complex site strong verbal written report communications skills presentation skills strong judgment problem solving crisis management skills proficient microsoft office power point visio microsoft outlook software knowledge applicable standards emergency management e joint commission state regulations federal regulations standards functions chairperson emergency preparedness committee coordinates organization wide efforts ensure consistent effective processes responsive needs facility lead committee develop review hospital emergency management plan direct ongoing organization wide process collect information deficiencies opportunities improvement emergency preparedness program duties assigned including regional system wide em tasks activities li jll privacy notice jones lang lasalle jll together subsidiaries affiliates leading global provider real estate investment management services take responsibility protect personal information provided us seriously generally personal information collect purposes processing connection jll’s recruitment process endeavour keep personal information secure appropriate level security keep long need legitimate business legal reasons delete safely securely information jll processes personal data please view candidate privacy statement additional details please see career site pages country employees united states please see fully copy equal employment opportunity affirmative action policy jones lang lasalle “jll” equal opportunity employer committed working providing reasonable accommodations individuals disabilities need reasonable accommodation disability part employment process including online application overall selection process may email us accommodation requesam jll com email request accommodation please direct general recruiting inquiries contact us page want work jll,hospital and healthcare,569,19,20,0,0,0,19,20,0.033391915641476276,0.0351493848857645
