job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Design Internship,,position design internship requirements bachelor’s higher relevant field graphic design web design etc adobe creative cloud sketch invision team looking talented design intern join team creative genius making passion design? recent soon graduate looking real world experience talented fun team? eager expand skills take creative challenges? need hear you! role you’ll contributing member design team collaborating produce illustrative assets high quality design work variety clients produce you’ll need manage time effectively hit key deadlines demonstrate attention detail think box design moreover you’ll need open feedback stay current best practices share team you’re ready take next step launching career pursuing opportunity could turn long term role! want hear sure include cover letter sharing you’re interested role updated portfolio! perks summer remote half day fridays may september pet friendly office full bar beer tap times more!,design and graphic design,134,1,5,0,0,2,3,5,0.022388059701492536,0.03731343283582089
Graphic Designer,"Washington, District of Columbia, United States",well rounded designer 3 years experience across print publications branding digital? looking opportunity organization makes social impact? focused finding position eventually convert full time? share knock socks portfolio shows conceptual abilities business acumen? interested? lets talk! design new brands publications 20 200 page reports indesign digital design social media graphics website elements etc job 46735,design and graphic design,55,1,1,0,0,0,1,1,0.01818181818181818,0.01818181818181818
Graphic Designer/ Photo Editor,,graphic designer photo editor integral part design team groundbreaking e commerce company taking 5 1b rug market next level ruggable ruggable los angeles based venture backed e commerce company revolutionizing market residential commercial rugs patented 2 piece rug system allows remove top layer rug wash home washing machine offering affordable stylish convenient solution young families pet owners busy individuals small entrepreneurial team big ambitions strong brand established traction amazing advisors fueling steady growth opportunity get ground floor quickly growing e commerce startup exciting time ruggable design team collaborative dynamic aims deliver beautiful rug designs elevate home interior design learn fast adapt latest trends keep textile designs room shot imagery unique relevant aspirational trend forward yet classic graphic designer photo editor responsible preparing producing files ready web production collection role needs creative highly detail oriented individual great time management meeting deadlines enjoys technical side designing ideal candidate skilled cad tools especially adobe photoshop show strong organizational skills working knowledge web management excited interior design staying top home decor trends pertains room styling role requires candidate work well pressure fast deadlines handle constructive criticism grace perpetually striving optimize efficiency pertains tasks job type full time site pay based prior experience position based gardena ca powered jazzhr,design and graphic design,204,8,3,0,0,0,8,3,0.0392156862745098,0.014705882352941176
Graphic Design Intern,,company developing retaining high potential employees top priority c level executives worldwide cariclub partners industry leading firms like morgan stanley deloitte davis polk apollo place employees non profit boards proprietary matching platform corporate clients know professional leadership skills learned non profit board service exactly ones companies struggle cultivate traditional leadership training programs cariclub mission develop next generation inclusive leaders corporate philanthropic world empowering community ambitious young professionals become driving force good currently 25 top tier clients across finance law consulting including citigroup morgan stanley davis polk apollo deloitte blackstone unilever platform hosts 1 000 nonprofits 1 000 young professional members currently active 5 cities across united states plans scale nationally check promo video opportunity graphic design intern youll working directly every team cariclub business development nonprofit engagement member engagement ceo youll start getting familiar current branding style guide ideally skills vector illustrations enhance extend brand aligning general theme opportunity meet get know mission operations team within cariclub organization use knowledge understand materials team uses accomplish goals working team leverage design skills overhaul marketing materials used within department better accomplish objective simple brand way want extremely detail oriented ask thoughtful questions proactively bring suggestions table contribution help cariclub move closer mission empower community leaders become driving force good vision democratize inspire impact across globe ideal candidate eager take initiative moving us closer future youll creating enhancing cariclubs marketing sales materials social media graphics one pagers etc revising company branding potentially redesigning logo working directly ceo build deck templates investors new clients members nonprofits looking impressive portfolio showcasing strong understanding graphic design fundamentals color typography spacing layout etc adobe illustrator whiz specifically vector illustrations icons experience designing wide variety promotional graphics interest branding experience tools sketch figma familiarity html css plus self starter enjoy taking initiative seeing project start finish constantly focused user his her experience whoever may value working diverse team varying skill sets backgrounds entrepreneurial spirit like get shit done business marketing experience plus passionate cariclub’s mission internship details part time ~20 hours week preferred june august dates flexible whole team working remotely summer youre interested learning please reach wed love chat! cariclub press wall street journal nonprofits turn matchmakers fill boards crains former trader connects young professionals charitable boards forbes meet startup helping employees join non profit junior boards companies like citigroup kkr bloomberg elite law firms circling little start fast company want give back nonprofit board? site help entrepreneur holiday thought philanthropic involvement advance career heres compensation compensation commensurate position’s requirements applicants experience full time roles performance based environment include base salary possible stakeholder position company cariclub equal opportunity employer discriminate qualified applicants employees basis race color religion gender identity sex sexual preference sexual identity pregnancy national origin ancestry citizenship age marital status physical disability mental disability medical condition military status characteristic protected federal state local law rule regulation,design and graphic design,471,16,10,1,1,4,21,11,0.044585987261146494,0.02335456475583864
Volunteer: Flexible Graphic Design Support for Photo Start Foundation (Remote),"Long Beach, CA, US",help photo start foundation critical graphic design needs course 4 weeks areas like designing virtual flyers program materials branded digital assets mission photo start makes difference lives children underserved communities teaching life skills photography fun fact us love students mentors! youll work ongoing graphic design support 10 15 hours course 4 weeks support may include logo design flyer design branded assets social media note devised project connect nonprofits volunteers flexible immediate impact strongly suggest start 4 weeks decide youd like continue working additional details two three flow charts need turned graphics skills graphic design experience experience working graphic design professional capacity availability works remotely anywhere 10 15 hours 4 weeks youll love volunteering us enhance skills supporting cause care gain samples work references add portfolio directly impact community organization ground work remotely create schedule catchafire committed helping nonprofits affected covid 19 need virtual volunteers ever take look projects available see help volunteer opportunity originally posted catchafire online tool connects nonprofits social enterprises passionate professionals want donate skills pro bono catchafire volunteer opportunities well scoped flexible include access support catchafires team nonprofit advisors linkedin good volunteering,design and graphic design,185,6,17,0,0,3,9,17,0.04864864864864865,0.0918918918918919
"Design Team Lead, Facilities","Los Angeles, CA, US",you’ll design team leads create develop overall design concepts formulate design presentation strategies provide creative process leadership studio phases projects variety interior architecture based project types addition mentorship development design team leads lead example rolling sleeves get details projects processes responsible overall success every project within studio including hitting facets schedule budget quality department facilities design location los angeles ca rivian mission keep world adventurous forever goes emissions free electric adventure vehicles build curious courageous souls seek attract company constantly challenge what’s possible never simply accepting always done reframe old problems seek new solutions operate comfortably areas unknown backgrounds diverse team shares love outdoors desire protect future generations operate development centers plymouth mi irvine ca san jose ca surrey england well manufacturing facility normal illinois rivian equal opportunity employer prohibits discrimination harassment kind rivian committed principle equal employment opportunity employees providing employees work environment free discrimination harassment employment decisions rivian based business needs job requirements individual qualifications without regard race color religion belief family parental status status protected laws regulations locations operate rivian tolerate discrimination harassment based characteristics rivian encourages applicants ages,design and graphic design,182,14,7,0,0,0,14,7,0.07692307692307693,0.038461538461538464
Digital Designer,"Pullman, Washington, United States",founded 1890 washington state university wsu land grant university system campuses pullman spokane vancouver everett tri cities kennewick pasco richland online global campus university offers 98 undergraduate majors 78 master’s degree programs 65 doctoral programs three professional degrees medicine pharmacy veterinary medicine faculty members include 11 members national academies outstanding work led wsu recognized one 131 u doctoral colleges universities—out 4 300 public private institutions—with “very high research activity” carnegie classification 2018 designation represents highest level research activity doctoral institutions,design and graphic design,80,1,0,0,0,2,3,0,0.0375,0.0
Web Designer,"Los Angeles, CA, US",web designer content technology platform nativo helps advertisers create meaningful brand connections consumers empowers publishers breakthrough monetization solutions we’re preparing world age content digital advertising becoming seamless authentic helpful consumer experience invite join us exciting rewarding experience web designer role oversee deployment advanced nativo platform publisher products across publications premium platform clients web designer nativo talks tech breathes design think creative solutions fly play critical role ensuring clients internal external happy without compromising established standards youll design create custom advertising executions using markup scripting languages absence scalable internal tools web mobile web mobile apps biggest publishers world promote existing design guidelines best practices finding opportunities establish new standards product offerings expand help account management technical project management support teams needed assess customer’s technical environment manage interpret customer requirements establish stable deployment plan execute technical tasks without guidance documentation capture document feedback around internal tools feature improvements optimize project management process conjunction relevant team leads integrate 3rd party ad servers custom publisher cms environments need 1 2 years experience front end web development relevant internship experience strong understanding html css xml javascript vanilla jquery eye design principles layout typography color strong grasp responsive mobile design cross browser development ability hand write clean efficient compliant code without frameworks familiarity css javascript frameworks version control git command line candidates online portfolios urls work considered degree arts graphic design engineering preferred offer nativo make immediate impact nativo made smart talented driven people looking potential team members attitude innovation excellence offer incredible opportunities learn work projects transform digital advertising offer competitive compensation benefits package includes stock options health coverage employer matched 401k cutting edge work opportunity join rapidly growing startup proven product nativo nativo empowers brands publishers world’s advanced platform content brands nativo enables storytelling scale largest native reach reveals insights unlock return content publishers nativo enriches monetization comprehensive platform next generation ad formats breakthrough technology accelerated webpages nativo’s mission equip advertising age content improving web experience creating meaningful connections today’s digital consumer hands minds amazing team nativo engineered platform recognized best available market nativo respected well funded recognized one top tech companies work nativo well positioned play vital role forging path media advertising coming years opportunity join team making huge impact applicable california residents information personal information nativo collects use please see ccpa privacy notice https nativo1 box com a0j9eonmrveq3ot6mgldvy3jm4f0msu4 powered jazzhr,design and graphic design,388,7,14,0,0,2,9,14,0.023195876288659795,0.03608247422680412
Creative Designer/Manager,,passion higher education? want make positive impact college admissions process? staff helps remove barriers encourage students forge path better future common app profit organization dedicated pursuit access equity integrity college admission process year support 1 million students one third first generation apply nearly 900 diverse member college universities using common apps free online application graphic design visual communications professional creative manager designer position could right fit you! member marketing communications team creative manager designer leads coordinates design production visual media organization including print digital media assets including web content data visualizations digital presentations video graphics individual position create engaging graphics tell visual story common app’s mission initiatives across variety marketing channels ensure staff trained apply branding standards develop supporting templates creative assets support evolution brand identity creative manager designer lead manage creative projects concept completion defining requirements developing graphics communicate intended message soliciting feedback collaboration teams ensure effective brand visual communications target audiences ensuring creative deliverables schedule within budget ideal candidate possess associate’s bachelor’s degree graphic visual design related field least three years professional experience digital video print design management brand standards assets templates product marketing experience preferred individual selected position must experience evolving brand interpreting applying brand identity standards effortlessly across mediums enjoy pushing creative boundaries experience translating concepts visual communications across variety media including digital social collateral print broadcast corporate communications combined multichannel design storytelling preferred candidates must proficient adobe cs possess strong project time management skills web design video experience preferred candidates must passionate higher education excellent verbal written communication skills strong interpersonal relationship building skills ability work effectively collaborative team environment well individual contributor role common app values employees’ time efforts commitment success enhanced competitive salary extensive benefits package including paid time medical dental vision benefits retirement transportation benefits future growth opportunities within organization plus work maintain best possible environment staff people learn grow strive provide collaborative team oriented creative environment person feels encouraged contribute processes decisions planning culture interested opportunity please submit resume cover letter salary expectations,design and graphic design,332,11,25,0,0,3,14,25,0.04216867469879518,0.07530120481927711
"Director, Graphic Design","Irvine, CA, US",description kore1 nationwide provider creative staffing executive recruiting solutions immediate opening director graphic design one clients irvine ca summary looking strong graphic design director manage help grow world class design team currently twelve designers staff work across digital packaging marketing artwork applicant ten years experience branding packaging graphic design looking someone strong progressive aesthetic compass eye quality control loves push innovation drive complete packaging experiences leadership skillset steer team concept production applicant good collaborator work departments including product design copywriting photography sales marketing also looking someone strong presentation skills process driven deep understanding brand building specializing creative technical recruiting kore1 committed supporting top creative professionals career paths build deep relationships leading companies connecting exceptional talent every day extensive industry expertise unmatched opportunities goal provide unique experience contractors consultants prepare next role passionate matching right people right companies kore1 provides equal employment opportunities eeo employees applicants employment without regard race color religion sex national origin age disability genetics addition federal law requirements kore1 complies applicable state local laws governing nondiscrimination employment every location company facilities policy applies terms conditions employment including recruiting hiring placement promotion termination layoff recall transfer leaves absence compensation training kore1 expressly prohibits form workplace harassment based race color religion gender sexual orientation gender identity expression national origin age genetic information disability veteran status improper interference ability kore1s employees perform job duties may result discipline including discharge,design and graphic design,229,4,11,0,0,1,5,11,0.021834061135371178,0.048034934497816595
Design Associate,"Atlanta, GA, US",associate help build next amazing batch startups grow early stage venture backed companies entrepreneurs investors mentors network explode opportunity sit mentor meetings get know best entrepreneurs investors city close personally also access full involvement techstars social events founders local community basically chance get amazing experience broaden network ways could never imagine get exposure greatest coming companies teams country historically associates end employed one teams someone met program many also go build companies looking dynamic designers love getting involved many different aspects design graphic design ui ux even physical print design able assess needs companies create beautiful impactful materials whether creating unique memorable logos pitch decks presentations youll consulting multiple top caliber startups clients final month accelerator program techstars investment innovation group connects entrepreneurs investors corporations city governments solve challenges across industries geographies pioneered accelerator program model 2006 working toward vision connected global economy innovation,design and graphic design,144,1,8,0,0,1,2,8,0.013888888888888888,0.05555555555555555
Graphic Designer,,polar power inc high tech company located gardena california engineers manufactures electronic controls generators cooling systems solar hybrid systems sell products globally applications telecommunications military remote homes business electric hybrid vehicles yachts products services exciting well respected around world power systems support broadband services rural remote locations throughout world technologies help reduce pollution carbon emissions polar power public company traded nasdaq stock exchange ticket pola business since 1979 please view web site http www polarpower com seek creative talented graphic designer make technologically advanced products shine markets serve work along side ceo team engineers sales executives give products high tech look deserve various means electronic media include website sales presentations brochures product labels need smart creative versatile person strong graphics skills basic understanding technology experience instructional videos still photography plus permanent position either full time part time person require work performed premises working products technical writers engineers face face please submit resume youre unable work site great thing industries work people truly nice professional interesting work place busy calm compensation competitive skill level job market please include resume link portfolio careerspolarpowerinc com please phone calls understaffed covid 19 period medical dental vision holiday pay vacation sick pay 401k equal employment opportunity polar power inc equal opportunity employer qualified applicants receive consideration employment without regard race color religion sex national origin ancestry pregnancy age sexual orientation marital status protected veteran status medical condition disability characteristic protected law polar power inc nasdaq company ticker pola highly vertically integrated manufacturing company designer global distributor dc power generators renewable energy solar electric solar hybrid systems cooling systems telecommunications military commercial marine markets started business 1979 innovative solar products operate three facilities gardena ca,design and graphic design,279,9,8,0,0,1,10,8,0.035842293906810034,0.02867383512544803
Sr. Graphic Designer,,you’ll producing visually rich materials quickly effectively convey value products technology provided customers build digital assets supporting lead generation programs email digital ads videos sales enablement assets leveraged inside outside channel sales teams decks one sheets case studies help product teams technical diagrams branding elements within products lack things youll need bonus points working veritone https vimeo com 339909527 what’s company provides equal employment opportunities eeo employees applicants employment without regard race color religion sex national origin age disability genetics,design and graphic design,80,1,2,0,0,0,1,2,0.0125,0.025
Digital Designer,,keefe real estate looking highly motivated digital designer help service ever growing creative needs company key member cross functional marketing team digital designer responsible conceptualizing developing digital design solutions meet stated strategy goal telling keefe story effective creative way aligning corporate identity guide digital style guide industry best practices position manage multiple digital design projects simultaneously ranging scope priority complexity supports range keefe’s digital vehicles including websites portals videos e mail e newsletters white papers case studies social media ability handle print marketing advertising billboards projects also required position,design and graphic design,89,2,5,0,0,1,3,5,0.033707865168539325,0.056179775280898875
Email Design Specialist,,email design specialist responsible creation email campaigns use graphic design ensuring consistency branding essential job functions create build daily emails including segmented emails automated emails campaign emails etc platforms klaviyo develop implement new email marketing campaigns build brand awareness conception completion,design and graphic design,41,0,2,0,0,1,1,2,0.024390243902439025,0.04878048780487805
"Specialist, Global Innovation Creative Content",,role global innovation creative content specialist partner key partners throughout company develop meaningful relevant communications support employee engagement strategies improve employee knowledge business objectives drive action satisfaction company’s global innovation program position develop release innovation training curriculums create produce digital assets communication updates herbalife nutrition’s crowdsourcing platform program activities initiatives results duties include producing publishing creative content training curricula writing editing proofreading creating digital assets well formulating new content strategies improve amplify mission chief innovation office cultivate sustainable culture innovation herbalife nutrition candidate comfortable finding creative ways building internal external presence content strategy include newsletters multimedia articles blog posts images videos specialist also develop monitor key analytics track campaign results impact,design and graphic design,111,6,8,0,0,2,8,8,0.07207207207207207,0.07207207207207207
Designer - Kids,,mud pie actively seeking designer join kids division! searching experienced apparel designers knowledge exposure infant toddler industry essential duties responsibilities experience apparel design preferably baby toddler understanding knowledge fabrics apparel construction experience gift hard good design capability work collaborate lead small team,design and graphic design,42,3,2,0,0,0,3,2,0.07142857142857142,0.047619047619047616
UX Interaction Designer,"Charlotte, North Carolina, United States",required 5 years professional web mobile digital design experience experience using sketch invision strong verbal written communication skills ability prioritize work meet deadlines achieve goals work pressure dynamic complex environment ability work effectively team environment across organizational levels flexibility collaboration adaptability important knowledge understanding ux user experience ui user interface methods platforms including mobile knowledge understanding mobile development touch interfaces ability meet stringent deadlines responsibilities cx interaction designer 2 multifaceted designer translates complex investment product requirements flows quality digital experiences brokerage clients accessible intuitive easy use effectively designer crafts fully articulate designs account access research trading digital services clearly communicates business technology partners stakeholders participate early stages product feature definition ideation creation conduct benchmarking services applications discover define best practices given subject area define overall information architecture user flow interactions throughout product create rapid prototypes digital experiences format level fidelity audience create accurate detailed functional ui specifications digital experiences actively collaborate cases lead designers solving problems creating full design solutions collaborate designers front end developers ensure pages screens produced beautiful properly branded usable well constructed provide wireframes graphic assets specifications use development according needs specifications skilled giving receiving design critique direction appropriate,design and graphic design,192,6,12,0,0,2,8,12,0.041666666666666664,0.0625
Creative Designer,"Washington, District of Columbia, United States",seeking talented designer national organization based dc area torchlight seeks creative designer contract hire join national organization located northern virginia creative designer responsible creating compelling designs variety traditional digital channels he she develop produce creative interactions based brand design standards meet business customer expectations,design and graphic design,44,0,5,1,1,0,1,6,0.022727272727272728,0.13636363636363635
Graphic Designer,,authentic influential expert colliers international colliers international help leaders succeed helping build amazing workplaces businesses communities around world thinking differently sharing innovative ideas offering unique collaborative workplace succeed creative innovative team player colliers international join team graphic designer irvine ca creative thinker loves concept design development high quality visual communications deliverables! looking experienced creative individual join team graphic designer role work team design professionals support regional brokerage teams executing creative marketing solutions bring experience print digital design ability successfully guide projects concept execution fast paced deadline driven environment well known constantly delivering accurate top quality work clients excellent communicator support multiple professionals across organization regard design needs love working independently collaboratively determine effective design solutions clients! direct applicants please agencies colliers international provides equal employment opportunity persons employee applicant employment discriminated race creed origin marital status sexual orientation age otherwise qualified disabled veteran status characteristic protected law,design and graphic design,147,7,14,0,0,3,10,14,0.06802721088435375,0.09523809523809523
Digital Graphic Design Intern (Remote),,talend leader data integration data integrity enables every company find clarity amidst chaos talend data fabric brings together single platform necessary capabilities ensure enterprise data complete clean compliant readily available everyone needs throughout organization simplifies aspects working data analysis use driving critical business outcomes domino’s l’oréal 4 250 organizations across globe rely talend deliver exceptional customer experiences make smarter decisions moment drive innovation improve operations talend recognized leader field leading analyst firms industry publications including forbes infoworld sd times talend nasdaq listed tlnd headquartered redwood city california talend seeking digital graphic design intern summer 2020! looking candidate visual graphic design typography experience strong time management organizational skills eye detail! digital graphic design intern knowledgeable comfortable using adobe creative cloud applications create alter graphic images media elements finished product deployment online platforms business applications looking candidate able manage multiple projects simultaneously work tight deadlines self starter takes initiative willing learn! entry level full time internship us roll manager digital media services customer success team interested please apply submit portfolio! talend received pretty impressive accolades along way passionate helping companies become data driven honest geeks heart pride vibrant company culture built,design and graphic design,189,10,6,0,0,0,10,6,0.05291005291005291,0.031746031746031744
Learning Designer,"Dallas, TX, US",collaborative respectful place dream words describe life like toyota one world’s admired brands toyota growing leading future mobility innovative high quality solutions designed enhance lives delight serve we’re looking diverse talented team members want dream grow us learning designer primary experience designer learning experience within institute person role expected proficient variety development tools order create valuable learning experiences instructor led elearning video audio future learning channels partnering learning master stakeholder define learning objective determine best possible learning channel ensure success comprehension skill development needed clearly articulate executional vision learning developers understand vision required deliverables reporting learning master person role support toyota financial services digital academy vision provide learning experience build upon talent agility leveraging variety tactics channels experience driven formats raise technical prowess team members information systems information technology us tx dallas plano tfs toyota financial services yes 10 time jun 17 2020 84718 interview process team fill details industry leading benefits career development opportunities highlights include success begins ends people embrace diverse perspectives value unique human experiences proud equal opportunity employer celebrates diversity communities live business applicants positions considered without regard race ethnicity national origin sex sexual orientation gender identity expression age disability religion military veteran status characteristics protected law question need assistance application? check apply section careers page toyota com information systems information technology,design and graphic design,216,8,6,0,0,3,11,6,0.05092592592592592,0.027777777777777776
Motion Graphic Designer / Animator,,haus looking add experienced motion graphics designer animator los angeles team role would responsible collaborating producers create stunning effective original design animation marketing assets trailers date announcements social spots detail oriented individual experienced managing one concurrent project high speed high performance environment force calm good judgment well adaptable person revels change team player want raise bar creatively team first environment reporting producer art directors motion leads join team creates marketing assets original content! haus help brands reach connected generation creating experiences services across digital channels multi cultural clicker happy individuals working world’s interesting innovative digitally savvy brands google named us company knows ‘harness magic online’ weve recognized work mtv new york times mashable thefwa techcrunch we’re first ever unite aol google yahoo’s combined online reach streaming presidential debates still pales comparison joy get seeing someone interact work giant smile face,design and graphic design,140,4,7,0,0,0,4,7,0.02857142857142857,0.05
"Visiting Asst Prof, Visual Communication Design/Graphic Design","West Lafayette, IN, US",location start date west lafayette august 17 2020 job family faculty instruction non tenure track responsibilities teach four undergraduate design classes per semester one following subject areas web design ux foundations motion graphics typography graphic design teach adobe creative suite products including photoshop illustrator indesign adobe xd contribution curriculum development participation usual departmental activities expected required qualifications include graduate degree mfa visual communication design graphic design related field professional practice experience equivalent combination teaching professional experience prior university teaching experience preferred department department art design offers undergraduate concentrations majors minors seven areas including art education art history studio arts industrial design interior design visual communication design masters fine arts degree offered areas except art history phd program art education offered conjunction college education department art design consistently educates approximately 350 undergraduate majors 40 graduate students one departments divisions patti rusty rueff school design art performance learn visual communication program purdue visit https www purdue edu cla vcd application send letter application designer statement teaching philosophy statement résumé curriculum vitae official transcripts contacts three references name phone email include twenty 20 samples professional work applicable students work separate pdf documents available please send list hyperlinks videos motion graphics interaction web designs purdue universitys patti rusty rueff school design art performance committed advancing diversity areas faculty effort including scholarship instruction engagement candidates address least one areas letter application indicating past experiences current interests activities future goals promote climate values diversity inclusion universitys nondiscrimination policy available https www purdue edu purdue eaeoustatement php candidates submit application materials electronically via https careers purdue edu job requisition id number position 9221 preferential deadline march 01 2020 applications accepted position filled miscellaneous candidates wishing submit confidential letters references digital portfolio* materials sent rueffpurdue edu processing please reference job requisition id number 9221 candidate name receive confirmation materials equal opportunity background check required employment position purdue university eoe aa employer individuals including minorities women individuals disabilities veterans encouraged apply,design and graphic design,322,4,8,0,0,4,8,8,0.024844720496894408,0.024844720496894408
Graphic Design Intern,,hiring company real equity management privately owned design build full service property management firm rems asset portfolio centered around commercial residential real estate primary focus however market rate student apartment communities known campus student apartments rem currently oversees properties addition properties located missouri oklahoma kentucky looking hire part time graphic design intern work within design team create content graphics social media event marketing every brand different voice interns must able provide appropriate content brand,design and graphic design,74,1,2,0,0,0,1,2,0.013513513513513514,0.02702702702702703
Urban Designer,,city west hollywoods urban design architecture studio looking design oriented urban designer diverse multiple skill sets promote design thinking environmentally responsive solutions strong graphic communication skills 3d modeling expertise familiarity land use zoning policy capacity generate analyze proposed design solutions successful candidates must also demonstrate ability communicate effectively private property owners developers community members decision makers stakeholders addition ideal candidates also would demonstrate capacity elevate public awareness share knowledge built environment public settings position design based position however also include administrative management tasks well collaborating frequent basis colleagues divisions departments detail description list duties please review job bulletin listed employment site www weho org jobs minimum requirements education experience bachelors degree accredited college university urban design architecture closely related field masters degree architecture related field preferable four five years progressively responsible experience combination education training experience provides required knowledge skills abilities perform essential functions job licenses certifications licensed architect required aia member preferred possession ability maintain valid california drivers license apply considered please submit online application career site www weho org jobs select position title urban designer please include education work history proof certification license licensed architect detail response supplemental questions attach writing samples portfolio file size larger 10mb application deadline tuesday june 1 2020 500pm pdt online application late applications accepted eoe aa attention human resources division,design and graphic design,218,8,10,0,0,1,9,10,0.04128440366972477,0.045871559633027525
Digital Designer,"San Francisco, California, United States",client overview client well known company presenting revolutionary award winning digital platform forward thinking collaborative technologically advanced approach offers easy use tools build businesses like digital designer overview digital designer responsible developing graphic design elements various digital campaigns including emails banners advertisements,design and graphic design,42,0,2,0,0,0,0,2,0.0,0.047619047619047616
User Experience Designer,,hiring full time user experience designer new york office company profile macy’s digital business largest nyc one ten largest u driven 10 consecutive years double digit growth unique opportunity join digital business massive scale growing investing development we’re building new type customer centric shopping experience intersection content commerce technology help customers find buy things love member team responsible accelerating growth redefining strategic long term vision help integrate digital technology customers seamless experience across retail channels,design and graphic design,75,1,4,0,0,0,1,4,0.013333333333333334,0.05333333333333334
Production Artist,"Sunnyvale, CA, US",job marketing new business development primary location united states california sunnyvale us ca sunnyvale schedule full time requisition id 201203 description joining intuitive surgical means joining team dedicated using technology benefit patients improving surgical efficacy decreasing surgical invasiveness patient safety highest priority production artist demonstrates passion managing composition print standards working closely graphic designer instructional designers multimedia team education teams production artist translate instructional brand strategies comps visuals render successfully print digital media he she also responsible producing range print interactive projects working graphic designer deliver clean correct files time position includes design duties majority work production position emphasizes technical excellence consistent look making deadlines eye toward clarity aesthetics occasional projects require design skills aa eeo veterans disabled employer consider employment qualified applicants arrest conviction records accordance fair chance laws,design and graphic design,130,3,2,1,1,0,4,3,0.03076923076923077,0.023076923076923078
Instructional Design Manager - Graphic Design,,dexcom founded 1999 dexcom inc provides continuous glucose monitoring technology help patients clinicians better manage diabetes since inception focused better outcomes patients caregivers clinicians delivering solutions people diabetes empowering community take control diabetes summary love combine images symbols text create powerful learning experience customers? dexcom looking graphic designer create combine distill symbols images text form visual representations ideas messages graphic designer loves work informational design role individual contributor role functional description professional individual contributor designs develops aesthetics visual design layout instructional artwork enhance product image works closely product instruction team produce instruction different customer segments product usage ensures visuals within instructional materials address levels customers use company products services designs instructional images gathers supporting technical documentation works instructional designers graphically develop instruction using relevant media video elearning written instruction job aids web content app content etc audience diagnoses meeting employees consultants vendors assess effectiveness product imagery presentation needs requires knowledge industry relevant multimedia software essential duties responsibilities develop instruction graphic design illustration collaboration instructional design team us ous markets work cross functional teams member instructional design team translate product design features user instruction visual design printed digital app form teams may include regulatory research development clinical quality marketing ux industrial design international customer facing departments prepare instructional material human factors testing update needed maximum understanding successful use create manage instructional materials consistency brand centricity using house style illustration library ensure simplicity succinctness instructional materials visual design regions work agencies vendors needed support graphic design initiatives projects tailor graphic style various age groups audiences adults pediatrics seniors health care providers international prepare charts graphs forms go along instructional materials keep tends field graphic design apply within scope work build files across media print digital form required qualifications perform job successfully individual must able perform essential duty satisfactorily timely manner accept responsibility ownership assigned project position requires results oriented self disciplined fast paced motivated individual requires minimal supervision multitask several projects one time portfolio information design visual design illustration someone adapt multiple defined styles looking illustration style digital work 3 years work experience graphic design role marketing agency environments demonstrated expertise digital print file production strong visual design layout typographic skills sharp attention detail must able communicate effectively strong time project management skills work within deadlines manage multiple projects one time expert knowledge following software sketch adobe creative cloud specifically photoshop indesign illustrator articulate 360 effects madcap flare content management system experience building html 5 media files preferred versatility pc mac environments necessary preferred qualifications develop understanding brand style guide express brand language still adhering overall brand look feel experience graphic design illustrative digital complex products health care medical devices pharmaceuticals preferred familiarity responsive design agile development mobile best practices must thrive fast paced creative environment experience heavily regulated industry preferred must possess high level attention detail positive attitude proven ability work collaboratively take direction well experience education requirements typically requires bachelor’s degree minimum 8 12 years related experience level graduate degree may desirable 4 years related experience bachelor degree graphic design equivalent experience preferred travel required 25 may fluctuate functional business knowledge wide ranging experience uses professional concepts knowledge company objectives resolve complex issues creative effective ways possesses knowledge advanced concepts techniques standards viewed expert field within function scope works complex issues analysis situations data requires depth evaluation work reviewed upon completion adequacy meeting objectives networks key contacts outside area expertise judgement exercises judgment selecting methods techniques evaluation criteria obtaining results exercises considerable latitude determining objectives approaches assignment determines methods procedures new assignments may coordinate activities colleagues language skills must able communicate effectively english ability read interpret documents safety rules operating maintenance instructions procedure manuals ability write routine reports correspondence ability speak effectively groups customers employees organization physical demands physical demands described representative must met employee successfully perform essential functions job reasonable accommodations may made enable individuals disabilities perform essential functions may required perform following physical activity standing walking sitting using hands handle feel reach hands arms climb balance stoop kneel crouch crawl talk hear taste smell may required lift 0 lbs 100 lbs work environment work environment characteristics described representative employee encounters performing essential functions job reasonable accommodations may made enable individuals disabilities perform essential functions may exposed following environmental conditions wet humid conditions work near moving parts work high precarious places fumes airborne particles toxic caustic chemicals outdoor weather conditions extreme heat non weather extreme cold non weather risk electric shock work explosives risk radiation vibration noise level work environment range quiet loud please note information contained herein intended inclusive list duties responsibilities job intended inclusive list skills abilities required job management may discretion assign reassign duties responsibilities job time duties responsibilities job description may subject change time due reasonable accommodation reasons equal opportunity employer qualified applicants receive consideration employment without regard race color religion sex sexual orientation gender identity national origin protected veteran status discriminated basis disability individual disability would like request reasonable accommodation part employment selection process please contact talent acquisition talentacquisition@dexcom com staffing recruiting agencies careers site individuals seeking job dexcom authorized staffing recruiting agencies may use site submit profiles applications resumes specific requisitions dexcom accept unsolicited resumes applications agencies please forward resumes talent acquisition team dexcom employees company location dexcom responsible fees related unsolicited resumes applications,design and graphic design,871,26,33,0,0,6,32,33,0.03673938002296211,0.03788748564867968
