job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Human Resources Manager,"Newport Beach, California, United States",company overview edison energy expert independent advisor commercial industrial institutional energy users delivering comprehensive data driven integrated global energy solutions provide full suite sustainability driven energy management solutions including specialized delivery renewables supply demand engineering portfolio advisory analytics services serving market leaders facing increasingly complex energy environment,human resources,47,5,0,0,0,1,6,0,0.1276595744680851,0.0
Business Manager | Human Resources,"Covina, California, United States",vitas healthcare nations leading provider end life care hospice make difference change lives one patient family time excellent opportunity business manager vitas healthcare view comprehensive job description please visit career center www vitas jobs business manager primary function manage human resource department organize develop implement office system enhance smooth operation hospice internal description maintain policy procedure manuals manage human resources functions office manage inventory office supplies equipment include cellular phones office keys inventory coordinate office repairs maintenance including office machines supply vendors participate administrator call rotation manage supervise office staff including limited courier office clerk receptionist qualifications qualified candidates must least two years experience human resources administrative services general finance hands fiscal budgetary experience healthcare experience preferred full time position position based program located covina ca serving san gabriel cities service area education college degree preferred location position based program located covina ca serving san gabriel cities service area offer competitive compensation health dental vision life disability insurance pre tax healthcare dependent care flexible spending accounts life insurance 401 k plan numerous investment options generous company match cancer critical illness benefit tuition reimbursement paid time employee assistance program legal insurance affinity program education qualification hands fiscal budgetary experience eoe aa f v job type full time eoe,human resources,207,2,4,0,0,0,2,4,0.00966183574879227,0.01932367149758454
Human Resources Specialist,"Jacksonville Beach, Florida, United States",tier 1 roofing human resources specialist typical daily tasks hr include limited •consult employers identify needs preferred qualifications •interview applicants experience education skills •contact references perform background checks •inform applicants job details benefits conditions,human resources,34,1,0,0,0,1,2,0,0.058823529411764705,0.0
"Administrative Assistant, Human Resources","Bastrop, TX, US",job description job title administrative assistant human resources evaluation type paraprofessional department human resources pay grade p8 flsa non exempt date revised june 2020 supervisor executive director administrative services human resources basic function responsibility moderate supervision organize manage routine work activities hr department office provide clerical support executive director administrative services human resources staff members characteristic duties responsibilities essential functions pursuant americans disabilities act may include characteristic duties responsibilities knowledge skills abilities noted herein however comprehensive listing functions tasks performed positions found job description major responsibilities duties records reports correspondence prepare correspondence forms manuals schedules reports executive director administrative services human resources department staff members compile maintain file reports records documents required including preparing various federal state local reports maintain files human resources department completion public information request assist compiling maintaining updating departmental policies procedures maintain communication select outside parties behalf department including suppliers business contacts shareholders etc assist updating hr district website respond request employee verification prepare recruitment new hire packets work campus staff related loan forgiveness services assist campus administrative assistance maintaining retrieval storage records accounting perform bookkeeping tasks including arithmetic operations executive director human resources prepare purchase orders payment authorizations assist department budgetary matters developing maintaining monitor process employee time records including leave requests reports act confidential assistant administration perform clerical duties relating personnel confidential matters maintain schedule appointments make travel arrangements designated administrator receive sort distribute mail documents department staff receive store issue supplies equipment department keep informed comply state district policies regulations concerning primary job functions project positive image school community assist communications department organization years service district awards answer respond incoming calls take reliable messages route appropriate staff greet visitors assist employees applicants completing applications required paperwork maintain schedule appointments assist scheduling interviews meetings make meeting arrangement department activities including preparing materials scheduling setting facilities arranging equipment make travel arrangements department organize employee information software application follow district safety protocols emergency procedures register external job fair opportunities maintain schedules prepare job fair materials needed equipment used personal computer printer calculator copier fax machine experience three years secretarial experience preferably public education environment campus experience required bilingual preferred supervision exercised none knowledge skills abilities excellent interpersonal organizational communication skills requires good mathematical skills ability evaluate data statistics translate format meets needs requirements administration department ability use personal computer software develop spreadsheets databases word processing ability initiate complete projects programs ability research compile analyze report data clearly working knowledge skyward employee access proficient skills keyboarding data entry word processing file maintenance ability prioritize workflow address multiple needs supervisor department ability multi task numerous complex administrative activities entry qualifications high school diploma ged mental demands physical demands environmental factors tools equipment used standard office equipment including personal computer peripherals posture prolonged sitting occasional bending stooping pushing pulling twisting motion repetitive hand motions including frequent keyboarding use mouse occasional reaching lifting occasional light lifting carrying 15 pounds environment may work prolonged irregular hours occasional districtwide travel mental demands work frequent interruptions maintain emotional control stress,human resources,497,9,15,0,0,1,10,15,0.02012072434607646,0.030181086519114688
Human Resources Generalist,,human resources generalist stabilus global leader production gas springs dampers five continents since 1934 stabilus offered components diverse applications started manufacturer retro fittable stabilizers american automotive industry 1962 first company world produce gas springs standard equipment since continued establish pioneering role wide range applications unique product range decades experience worlds leading manufacturer solutions based gas springs dampers electro mechanical drives,human resources,60,3,0,0,0,0,3,0,0.05,0.0
Human Resources Manager,"Clarksville, Tennessee, United States",summary senior human resources manager responsible leading team hr professionals repsonsible hr activities manufacturing plants south clarksville tn bowling green ky dickson tn including recruitment staffing benefits administration payroll policies procedures employee engagement communication talent management employee development training employee relations organizational regulatory compliance etc,human resources,45,2,3,0,0,1,3,3,0.06666666666666667,0.06666666666666667
Human Resources Generalist,"Sacramento, California, United States",position summary responsible partnering dc leadership teams corporate human resources department ensure departmental needs fulfilled emphasis employee engagement associate relations talent acquisition associate retention day day hr activities essential duties responsibilities supports recruitment process conducts interviews background checks schedules employee physicals drug screens prepares new hire paperwork conducts orientations attends job fairs,human resources,52,3,4,0,0,0,3,4,0.057692307692307696,0.07692307692307693
Human Resources Partner Manager,"Seattle, WA, US",description amazon believe every day still day one day take first step day look forward new challenges day part something great day make ideas come life day join company redefines every day thats energy passion behind amazon amazon working customer centric company earth get need exceptionally talented bright driven people help amazon continue enable people discover new worlds chance make history human resources partner manager work hr resources aws business leaders organizations establish implement hr programs support organizational talent development dynamic growing business includes facilitating annual hr goals performance management career development employee relations employee engagement bias action thought leadership position team win fast paced environment role report sr hr partner manager aws infrastructure operations business oversee work multiple hr resources within us also receive hr administrative support hr admin addition perform hands project management development project plans scheduling planning monitoring status reporting planned deliverables benefits milestones resource program tracking development management risk issue action logs amazon committed diverse inclusive workplace amazon equal opportunity employer discriminate basis race national origin gender gender identity sexual orientation protected veteran status disability age legally protected status individuals disabilities would like request accommodation please visit https www amazon jobs en disability us amazon com services llc job id a1170190,human resources,205,4,7,0,0,0,4,7,0.01951219512195122,0.03414634146341464
Human Resources Assistant,"Greensboro, NC, US",human resources assistant major duties responsibilities provide administrative support hr department coordinate benefit activities including enrollments changes terminations proactive implementing measures ensure continuous improvement employee relations processes weekly reports corporate hr answering employee questions processing incoming mail creating distributing documents providing customer service organization employees maintaining computer system updating entering data setting appointments arranging meetings qualifications 2 years minimum hr experience demonstrated working knowledge hr related employee law regulations experience employee relations bachelors degree hr related field required,human resources,78,1,7,0,0,0,1,7,0.01282051282051282,0.08974358974358974
Human Resources Intern,"St. Petersburg, FL, US",seeking human resources intern join corporate hr team st petersburg fl seeking student majoring hr sociology business administration psychology applicable major desire work human resources proficient microsoft office applications detailed orientated eager learn selected candidate work collaborative teams various technical projects associate core mission addition receiving competitive wage human resources intern enhance skill set working among talented technically accomplished group colleagues enjoying flexible work environment contributions recognized rewarded part human resources team intern opportunity report directly sr director human resources given meaningful project work across locations successful candidate offered competitive salary benefits package includes comprehensive health dental 401k plan candidate also offered opportunity personal professional growth fast paced challenging work environment,human resources,111,5,1,0,0,1,6,1,0.05405405405405406,0.009009009009009009
Human Resources Intern,"Springfield, Missouri, United States",human resources intern directly assist human resource organization projects related limited hr compliance compensation recruiting onboarding orientation employee benefits hr operations human resources intern provide assistance administrative support various projects essential job functions provides administrative support areas human resources perform general office duties including screening phone calls routing callers sending written correspondence maintaining files,human resources,54,0,3,0,0,0,0,3,0.0,0.05555555555555555
Human Resources Coordinator,"Kansas City, Missouri Area",talentfund partnered growing manufacturing company kansas city missouri area find hr generalist team looking someone extensive hr knoweldge including recruiting interviewing hiring staff administering pay benefits putting processes place enforcing company policies practices looking candidates previous manufacturing experience essential duties responsibilities recruits interviews manages hiring qualified job applicants open positions collaborates departmental managers understand skills competencies required openings conducts recruitment effort exempt nonexempt personnel temporary employees conducts new employee orientations employee relations counseling outplacement counseling exit interviewing perform job task analysis document job requirements objectives write rewrite job descriptions reflect position’s requirements necessary keen understanding differences various roles within organization source recruit candidates prepare recruitment materials post jobs using databases social media professional networks etc screen candidates resumes job applications conduct interviews using various reliable recruiting selection tools methods filter candidates assess applicants’ relevant knowledge skills soft skills experience aptitudes responsible boarding process new employees administers pre employment tests background searches conducts reference checks monitor apply hr recruiting best practices provide analytical well documented recruiting reports rest team act point contact build influential candidate relationships selection process performs routine tasks required administer execute human resource programs including limited compensation benefits leave disciplinary matters disputes investigations performance talent management productivity recognition morale occupational health safety training development reviews tracks documents compliance mandatory non mandatory training continuing education work assessments may include safety training anti harassment training professional licensure aptitude exams certifications implements new hire orientation employee recognition programs handles employment related inquiries applicants employees supervisors referring complex sensitive matters appropriate staff attends participates employee disciplinary meetings terminations investigations maintains compliance federal state local employment laws regulations recommended best practices reviews policies practices maintain compliance maintains knowledge trends best practices regulatory changes new technologies human resources talent management employment law implements annually updates compensation program conducts annual salary surveys develops merit pool salary budget analyzes compensation monitors performance evaluation program revises necessary develops recommends implements personnel policies procedures prepares maintains handbook policies procedures performs benefits administration include claims resolution change reporting approving invoices payment annual evaluation policies cost effectiveness information activities program cash flow develops maintains affirmative action program files eeo 1 annually maintains records reports logs conform eeo regulations establishes maintains department records reports maintains human resource information system records compiles reports database needed participates administrative staff meetings attends meetings seminars evaluates reports decisions results department relation established goals recommends new approaches policies procedures effect continual improvements efficiency department services performed types designs general correspondences memos charts tables graphs business plans etc proofreads copy spelling grammar layout making appropriate changes answer non routine correspondence assembles highly confidential sensitive information deals diverse group important external callers visitors well internal contacts levels organization independent judgment required plan prioritize organize diversified workload recommends changes office practices procedures performs special projects assigned qualifications 2 5 years recruiting hr experience bachelors degree equivalent manufacturing experience sound like opportunity would interested in? please apply member talentfund team prompty touch,human resources,482,12,10,0,0,5,17,10,0.035269709543568464,0.02074688796680498
Human Resources Coordinator,"Buffalo Grove, IL, US",job details description essential duties responsibilities create maintain employee files including maintaining electronic employee files moving files terminated employees performing periodic audits etc submit online background checks reference checks mvr requested new hire investigation requests communicate results appropriate,human resources,38,0,3,0,0,0,0,3,0.0,0.07894736842105263
Human Resources/Safety Administration,"La Puente, CA, US",leapros™ workforce solutions strategically links employers professionals innovative workforce solutions transformative technology catalyze growth impact leapros™ trusted workforce solutions partner offering customized recruitment interim staffing solutions well innovative resources designed empower employers professionals accomplish hiring career objectives operating national platform areas concentration include finance accounting information technology engineering human resources administration sales marketing supply chain operations whether talented professional company looking talented professional welcome take leap us position title human resources safety representative contract hire position summary human resources safety representative completes paperwork performs variety clerical tasks support human resources safety administration preparation workers’ compensation claims completion new employee paperwork essential duties responsibilities,human resources,103,6,3,0,0,4,10,3,0.0970873786407767,0.02912621359223301
Director of Human Resources,"Naples, Florida, United States",seeking director human resources medical facility naples fl bachelor’s degree required minimum six years related experience required bilingual english spanish preferred sphr shrm sp preferred job summary essential job functions  review modify approve job descriptions assuring company standard verbiage used,human resources,41,0,1,0,0,0,0,1,0.0,0.024390243902439025
Human Resources Assistant,,epes transport continues strengthen foothold largest truckload carrier north carolina human resources department busting seams interested becoming integral part exciting times sure check opportunities available immediate fulfillment job overview arelooking human resources assistant join human resources team human resources assistant works closely human resources generalist senior director compliance benefits concerning processes projects related areas compliance employee relations hris system company communication efforts responsible general knowledge federal state local laws include company policies company compliance serves backup hr functions necessary epes transport dedicated providing quality transportation services mission continuously improve quality service meet exceed needs customers continuous improvement quality means use ensure reasonable profits long term growth epes transport system llcis largest truckload carrier based nc,human resources,115,2,4,0,0,0,2,4,0.017391304347826087,0.034782608695652174
Human Resources Generalist,"Sioux Falls, South Dakota, United States",position purpose reporting hr director role responsible providing generalist hr leadership sioux falls sd manufacturing location approximately 200 employees role act first point contact human resources related issues including limited employee engagement recruitment selection health safety workers compensation leaves management performance management communications effective roll corporate wide hr initiatives programs payroll benefits administration employee development ensuring compliance legislative ethical requirements,human resources,60,1,3,0,0,0,1,3,0.016666666666666666,0.05
Senior Human Resources Manager,Greater Los Angeles Area,los angeles county another great opportunity department human resources accepting applications senior human resources manager talent acquisition division senior human resources manager leads division experienced executive recruiters c suite placements directs development operations programs sets strategic direction leads innovative structural changes recruiting processes,human resources,43,3,0,0,0,0,3,0,0.06976744186046512,0.0
Director of Human Resources,"St Paul, Minnesota, United States",location west st paul mn director human resources commercially minded hr professional responsible strategic leadership aspects hr management serve thought leader advancing organizational capabilities effectiveness across safe fleets commercial vehicle group he provide direction lead team human resources professionals across multi site environment support strategic annual business objectives includes coordination implementation processes policies programs regarding organizational development talent development associate engagement immersion boarding succession planning retention acquisition integration,human resources,68,8,2,1,0,2,11,2,0.16176470588235295,0.029411764705882353
"VP, Human Resources","San Diego, California, United States",vp human resources la jolla ca summary vice president human resources key member leadership team lead aspects global hr function vp hr ensure attract top talent develop critical capabilities create infrastructure enable continued growth development vp hr proven experience partnering leadership team build cohesive organization teams working across multiple sites success role requires strategic collaborative thinker undaunted ambiguity rapid change candidates must able operate fast paced dynamic work environment responsibilities serve strategic hr partner leadership team oversee develop core hr functions including talent acquisition learning organizational development compensation benefits employee engagement employee relations advise counsel managers employee relations matters oversee enhance total rewards programs act liaison company competitive marketplace maintain awareness changing field human resources qualifications undergraduate degree required advanced degree mba preferred 10 years progressively responsible experience human resources including 5 years hr leadership role life sciences similarly technical industry proven experience successfully leading hr function including experience managing compensation benefits employee relations training programs talent acquisition significant growth outstanding organizational corporate culture development skills innovative progressive thinker reputation strong leadership integrity ability align corporate goals across teams direct experience executive non executive compensation including equity compensation able operate strategic well operational level outstanding communication presentation skills executive presence ability lead influence example highly emotionally intelligent self aware collaborative supportive nature flexible able adjust priorities based overall business needs culture conscious human resources visionary values integrity transparency,human resources,228,17,10,0,0,0,17,10,0.07456140350877193,0.043859649122807015
Human Resources Specialist,"Atlanta, Georgia, United States",human resource dimensions seeking hr specialist well known client downtown atlanta position partner management teams primary support talent acquisition well areas hr ideal candidate would proactive communicator change agent someone successfully balance employee needs business objectives create integrated solutions responsibilities recruitment hrbp responsible staffing recruiting processes include working hiring managers determine staffing needs drafting reviewing revising job descriptions managing job applicant information applicant tracking system job posting resume review screening interviewing candidates,human resources,72,4,5,0,0,1,5,5,0.06944444444444445,0.06944444444444445
Human Resources Assistant,"Greensboro, NC, US",epes transport continues strengthen foothold largest truckload carrier north carolina human resources department busting seams interested becoming integral part exciting times sure check opportunities available immediate fulfillment job overview looking human resources assistant join human resources team human resources assistant works closely human resources generalist senior director compliance benefits concerning processes projects related areas compliance employee relations hris system company communication efforts responsible general knowledge federal state local laws include company policies company compliance serves backup hr functions necessary qualifications high school diploma college preferred minimum 2 years experience working within hr department excellent work history strong data entry skills accuracy important strong pc skills include excel powerpoint word ability work flexible hours flexible schedules needed ability pass pre employment drug test conviction felonies serious crimes charges pending however conviction automatic disqualification employment ability travel needed ability work independently ability take initiative self starter ability plan organize workload ability handle detailed information ability flexibility handle work pressure work interruptions ability meet work processes deadlines ability handle multiple priorities ability function team player ability handle confidential information essential ability effectively interact communicate professionally customers employees vendors consultants auditors willingness learn accept responsibility strong analytical problems analysis skills ability audit screen reports errors capable analyzing data accurate reporting ability work flexible hours needed responsibilities administers company scholarship program communicates program eligibility drivers non drivers works closely human resources generalist senior director compliance benefits maintaining integrity hris system seeks identify improvement opportunities within system responsible maintaining accurate information hris system scanning uploading hr related documents input records appropriate conducts periodic hris system audits ensure data information integrity appointed human resources generalist accurately assigns time policies tracks employees time taken hris system makes changes time entries needed administers maintains tracks 30 60 90 new hire review forms include new hire orientation form completion works management ensure forms completed timely complete manner participates employee relations committee assisting organizing company events initiatives audits corrects 9 forms files non driver driver employees ensure accuracy compliance federal state laws conducts 90 day follow phone calls along distributing 90 day follow survey newly hired employees prepares sends claim responses employment security commission esc works closely management consolidate documented information case file handles routine hr inquiries employees need hr assistance assist performance management procedure results surveys maintain update hr calendar needed department responsible hr department office supply orders demonstrates support epes transport system llc quality management system objectives applicable assist support human resources generalist senior director compliance benefits projects needed performs duties may become necessary assigned us epes transport dedicated providing quality transportation services mission continuously improve quality service meet exceed needs customers continuous improvement quality means use ensure reasonable profits long term growth epes transport system llc largest truckload carrier based nc,human resources,453,11,15,0,0,1,12,15,0.026490066225165563,0.033112582781456956
Human Resources Intern,,position summary human resources intern support hr team performing blend day day tasks well project work gain experience within profession responsibilities serve point contact hr group helps general questions equal opportunity employer protected veterans individuals disabilities contractor discharge manner discriminate employees applicants inquired discussed disclosed pay pay another employee applicant however employees access compensation information employees applicants part essential job functions cannot disclose pay employees applicants individuals otherwise access compensation information unless disclosure response formal complaint charge b furtherance investigation proceeding hearing action including investigation conducted employer c consistent contractor’s legal duty furnish information 41 cfr 60 1 35 c,human resources,100,2,4,0,0,0,2,4,0.02,0.04
Human Resources Coordinator,Washington DC-Baltimore Area,human resources coordinator cava zoës kitchen number one criteria fit role culture fit that’s core values important us core values positivity believe power positivity every one us ability change someone’s day better transparency believe open respectful communication use transparency help us make decisions inform talk,human resources,45,2,4,0,0,0,2,4,0.044444444444444446,0.08888888888888889
HUMAN RESOURCES COORDINATOR,"Gardena, CA, US",larry flynt’s hustler casino currently search human resources coordinator work gardena casino ideal candidate capable learning systems processes demonstrate willingness develop requisite skills grow role candidate extremely organized great time management skills role supports small hr team reports directly hr leader casino larry flynt’s hustler casino luxurious facility monte carlo style décor located city gardena california facility matches plushest las vegas casinos offering full service cuisine attentive service compares finest hotels 55 000 square foot 50 million facility always open public specialize classic card games 80 tables ranging black jack texas hold ’em california games pai gow poker baccarat pai gow tiles long home largest seed progressive poker jackpots state california youre seeking challenging rewarding career working supportive empowering team consider connecting us responsibilities assist corporate benefits manager benefits inquiries including new enrollments changes terminations well employee payments process leave absence pertaining fmla cfra ada userra etc process work related injuries illnesses manage workers compensation claims coordinate employee events service star month employee anniversary party employee holiday party etc assist employees annual compliance training title 31 responsible gaming recertification assist employees basic leave questions check leave eligibility maintain employee files 100 accuracy perform general administrative clerical support human resources manager qualifications 3 years experience working human resources department must 21 years old solid skills word excel etc excellent communication skills verbal written ability regularly communicate manner respectful professional collaborative must energetic self initiated individual strong desire learn succeed excel ability maintain high level confidentiality strong sense urgency excellent follow excellent customer service interpersonal skills successful candidate required pass drug screen background check obtain work permit gardena police department larry flynt champion breaking boundaries advocate freedom sexuality expression human rights since launching hustler magazine 1974 winning high profile supreme court case 1988 defended free speech 1998 he launched first hustler hollywood store bringing spirit physical retail location since opening flagship store sunset strip hustler hollywood expanded 33 locations across country plans double number 2021 goal hustler hollywood erase shame believe shouldn’t discomfort embarrassment openly discussing sexuality affinity particular unconventional sex act visiting boutique sells sex toys hustler hollywood space intended promote sexual freedom positivity vision world people feel liberated engage dialog sexual preferences able access tools help fulfill fantasies aim provide products information events education supports endeavor empowers people bodies sexualities ages kinks realize desires seeking talented passionate individuals share belief people right receive education knowledge resources enable embrace sexuality explore full spectrum pleasure employee hustler hollywood primary responsibility foster atmosphere individuals walks life feel welcomed come speak freely sexuality you’re sex positive open minded person dedicated elevating customer experience education join mission erase shame,human resources,434,13,19,1,0,1,15,19,0.03456221198156682,0.04377880184331797
SYGMA - HR Generalist - Human Resources,"Columbus, OH, US",company us3086 sygma columbus division sygma network inc zip code 43204 minimum level education bachelor’s degree 5 years full time offer associates opportunity grow personally professionally contribute success dynamic organization serve others manner exceeds expectations we’re looking talented hard working individuals join team come grow us let us show sysco heart food service human resources generalist responsible working leadership successfully execute local regional corporate human resources programs initiatives policies maintain equitable consistent development treatment personnel operating company applicants must currently authorized work united states proud equal opportunity affirmative action employer considers qualified applicants without regard race color creed religion ancestry national origin sex sexual orientation gender identity age disability veteran status protected factor federal state local law opportunity available sysco corporation subsidiaries affiliates,human resources,123,4,1,0,0,2,6,1,0.04878048780487805,0.008130081300813009
Director of Human Resources,"Palm Beach Gardens, Florida",director human resources guide manage services policies programs related human resources functions entire company major disciplines directed recruitment total rewards compensation benefits health wellness hr information systems learning development employment law compliance employee relations employee safety security including facilities management employee communications employee services director human resources design lead human resources practices objectives drive employee centric high performance culture emphasizes engagement empowerment excellence tied key performance indicators relating quality productivity industry standards goal attainment recruitment ongoing development superior workforce,human resources,79,3,4,0,0,1,4,4,0.05063291139240506,0.05063291139240506
Human Resources/Office Assistant,"Hampton Bays, NY, US",looking opportunity make difference work do? home instead senior care ® we’re enhancing lives aging adults families every day opening recruitment engagement coordinator role you’re responsible recruiting hiring managing caregiving work force enjoy recruiting helping people successful inspiring coaching developing role we’re looking someone great communication presentation skills ability make sound decisions timely confident manner work fast paced environment apply today home instead senior care ® looking innovative individual encourage inspire others join us mission enhance lives aging adults families position responsible recruiting hiring managing caregiving work force person needs sincerely interested development success others fast paced growing organization individual must possess excellent presentation skills able make sound decisions timely confident manner,human resources,112,12,4,0,0,0,12,4,0.10714285714285714,0.03571428571428571
Human Resources Specialist,"Montpelier, Vermont, United States",need someone people person enjoys working solid team leadership 2 years experience human resources role knowledgeable recruiting wage comp benefits enjoys training monitoring safety programs competitive salary bonus potential bachelors degree required please feel free share colleagues friends position based new england,human resources,42,2,2,0,0,0,2,2,0.047619047619047616,0.047619047619047616
Human Resources Clerk,"Reading, PA, US",primary purpose position support execution corporate field human resources programs well assist resolving issues management field associates incumbent required perform tasks safe manner consistent corporate policies state federal laws associate responsible functions addition duties assigned 1 handle employee payroll issues review payroll reports research correct errors process pay requests kronos monitor weekly suspense file review punch errors 2 audit maintain personnel files research collect missing information process status changes file documentation field incoming phone calls 3 provide general benefits information associates handle benefits issues including loa ethnic code tracking vacation issues 4 process new hire paperwork run new hire rehire reports set interviews maintain job postings process termination paperwork review accuracy forward processing 5 track performance appraisal dates notify stores appraisals due collect appraisals track audit completion,human resources,127,0,2,0,0,0,0,2,0.0,0.015748031496062992
Human Resources Office Administrator,,job description hr office administrator apollo america immediate need self motivated fast paced detailed oriented hr office administrator excellent opportunity someone passionate attitude toward assisting people entrepreneurial spirt solving problems curious mindset continue learning work alongside supportive leadership team drive future success apollo america us,human resources,45,2,1,0,0,0,2,1,0.044444444444444446,0.022222222222222223
"Human Resources, Campus Recruiting - Coordinator",,firm profile job description blackstone one world’s leading investment firms seek create positive economic impact long term value investors companies invest communities work using extraordinary people flexible capital help companies solve problems asset management businesses 545 billion assets management include investment vehicles focused private equity real estate public debt equity non investment grade credit real assets secondary funds global basis information available www blackstone com follow blackstone twitter blackstone campus coordinator works closely campus recruiting team support facets campus recruiting program full time summer analyst hiring pre mba process traditional mba hiring coordinators involved execution activities necessary successfully attract convert hire top entry level talent firm need reasonable accommodation complete application please contact human resources 212 583 5000 us 44 0 20 7451 4000 emea 852 3656 8600 apac blackstone group affiliates provide equal employment opportunity qualified employees applicants employment regardless race color creed religion sex pregnancy national origin ancestry citizenship status age marital partnership status sexual orientation gender identity expression disability genetic predisposition veteran military status status victim domestic violence sex offense stalking classification prohibited applicable law submit application please complete form fields marked red asterisk required order enter possible employment contract although answered failure provide information may compromise follow application finished click bottom form,human resources,206,5,4,0,0,0,5,4,0.024271844660194174,0.019417475728155338
Human Resources Coordinator,"Irvine, CA, US",officeteam currently looking human resources coordinator irvine ca client financial services company providing specialized consulting debt relief services consumers struggling debt responsibilities assist day day operations hr functions duties performs data entry maintains accurate date hr systems human resource files records documentation maintains integrity confidentiality human resource files records process documentation prepare reports relating personnel activities staffing recruitment training grievances performance evaluations separations etc coordinate hr projects meetings training surveys etc handle employee requests regarding human resources issues policies regulations escalate next level management appropriate performs periodic audits hr files records ensure required documents collected filed appropriately post job openings coordinate communication candidates schedule interviews initiate ensure completion background checks required boarding steps completed within required time frames deliver positive new hire experience education experience completes tasks related boarding employees including final checks communications sent within required time frames associate’s degree related field required minimum 2 years prior related office experience required must 1 2 years human resources related experience required skills abilities excellent verbal written communication skills excellent interpersonal skills ability manage sensitive confidential situations tact professionalism diplomacy highly organized efficient worker excellent time management skills attention detail ability multi task prioritize appropriately willingness take initiative work independently needed demonstrated professional integrity confidential information proficient microsoft office suite related software proficient ability quickly learn payroll management human resource information system hris similar computer applications 1 2 years human resources relevant experience please forward updated resume andrea duganofficeteam com,human resources,239,7,12,0,0,2,9,12,0.03765690376569038,0.0502092050209205
Office Assistant (Human Resources - OD&TM),"San Carlos, CA, US",general office assistant reports manger organizational development talent management provides administrative support client examples essential functions provide clerical administrative data entry support maintain office material supplies sufficient education training experience demonstrate knowledge ability successfully perform essential functions position development required knowledge abilities typically obtained limited,human resources,45,1,2,0,0,0,1,2,0.022222222222222223,0.044444444444444446
Human Resources Specialist,"08360, Vineland, New Jersey, United States",ajm packaging corporation leading manufacturer branded private label paper products including plates bowls cups bags continue grow expand operations looking add hr specialist generalist vineland nj facility position requirements include audit time attendance records 500 employees submit payroll bi weekly basis,human resources,41,1,0,0,0,1,2,0,0.04878048780487805,0.0
Human Resources Specialist,"Columbia, TN, US",greetings youre really interested please share updated copy resume karan gaurexperis com karan senior recruiter working manpower group experis position details direct human resources specialist columbia tn 38401 6 months 1st shift 7 4 pm thanks talent acquisition specialist 414 323 8455 ext 7113 karan gaurexperis com http www linkedin com karan2987 experis equal opportunity employer eoe aa,human resources,58,0,1,0,0,2,2,1,0.034482758620689655,0.017241379310344827
Human Resources Generalist,"Rockville, Maryland, United States",great opportunity part successful healthcare company experiencing significant growth proven product brand name customers significant revenue growth backed leading investors youll get work smartest interesting people around solving unique complex challenges healthcare scale matched companies 170 000 healthcare professionals 67 000 pharmacies 60 healthcare vendors market depend us every day manage medication safety efficiency reduce clinical errors improve patient outcomes,human resources,60,4,1,0,0,1,5,1,0.08333333333333333,0.016666666666666666
Human Resources Specialist,Greater Seattle Area,partnering confidential client eastside search human resources associate join tight knit hr team hr specialist responsible integrating new ats building organization’s performance review process full cycle recruiting ideal candidates exposure aspects hr fast paced environment hands service oriented mindset ideal candidates also thrive positive team based environment upholding confidentiality times responsibilities partner director hr proactively address organizational needs implement new ats ensure employee information maintained accurately developing clear next steps smooth adoption process facilitate build employee onboarding offboarding programs design carry clear concise performance metrics recommend new approaches systems continuous improvements efficiency processes support hr team new ongoing projects run review reports needed requirements 3 5 years experience fast paced high touch hr environment hr administrator associate similar bachelor’s degree business administration human resources management related field strongly preferred experience macos microsoft office suite excellent communication skills written verbal proven ability maintain confidentiality times proactive self starter strong customer service orientation humble task big small attitude ability pick new processes technology systems quickly exceptional attention detail,human resources,166,2,5,0,0,1,3,5,0.018072289156626505,0.030120481927710843
