job_title,employer_location,job_description,industry,job_desc_count,masculine_counts,feminine_counts,mas_pron_counts,fem_pron_counts,sup_counts,mas_tot,fem_tot,mas_ratio,fem_ratio
Information Systems Security Officer (ISSO),"Washington, DC, US",business operational concepts boc recognized leader providing technical program management services information technology support boc enabled government commercial clients achieve organizational initiatives application high quality innovative cost effective professional services solutions provide positive working environment opportunities advancement growing federal sector workforce offer excellent compensation package includes generous salary insurance medical dental etc paid leave 401k plan committed diversity bring marketplace believe customer satisfaction comes first job summary business operational concepts boc currently seeking information systems security officer isso work government client located washington dc selected candidate guide system owners designated security personnel program offices staff fulfilling federal information security management act fisma requirements isso works analyze plan execute work necessary ensure confidentiality integrity availability federal clientrsquos systems network data planning analysis development implementation maintenance enhancement information systems security programs policies procedures tools duties responsibilities middot plan develop review maintain baselines clientrsquos information system system security plans software hardware boundaries documents diagrams control implementation matrix inheritance overlay memos security assessment authorization artifacts ato packages middot lead facilitate meetings system owners executive management staff contract partners technical personnel provide security guidance define system boundaries establish maintain information security standards procedures compliance information security risk management policies standards guidelines middot plan develop conduct vulnerability compliance scans contingency plan testing risk assessment clientrsquos information systems analyze results identify mitigate risk systems identify training opportunities update improve information systems documentation accordance clientrsquos security policies system security plan ssp middot participate internal external reviews inspections security assessments authorizations audits ensure compliance federal laws clientrsquos security policy well fisma nist requirements middot provide expert security advice system development organizations ensure adequate security controls included system lifecycle phase middot lead remediation efforts security controls insufficient weaknesses identified network security configurations vulnerabilities deviate clientrsquos security policy federal guidelines recommending corrective actions mitigate identified deficiencies developing poams middot review analyze information system audit records unusual potentially unauthorized activity conduct investigations activities violation system organization security policies middot incorporate organizational continuous monitoring solutions information system operations ensure compliance clientrsquos continuous monitoring policies procedures qualifications required minimum qualifications ndash education certification experience skills middot basic level understanding basic computer networking technologies tcpip stack windows operating systems linuxunix based operating systems networking technologies routing switching vlans subnets firewalls common networking protocols ndash ssh smb smtp ftpsftp httphttps dns etchellip common enterprise technologies ndash active directory group policy vmware vsphere middot moderate level understanding security principles technologies best practices nist guidance logical access control pki encryption method disa stig security configuration baselines auditing vulnerability discovery management nist sp 800 53 rev 4 control middot excellent communications skills ability communicate senior management federal client staff ndash technical non technical ndash clear concise manner using proper spelling punctuation grammar middot mastery federal security laws federal information security management act fisma policies regulations requirements executive orders presidential decision directives eo 13556 hspd12 omb memos 06 16 07 16 nist 800 series federal security incident reporting hierarchy middot knowledge experience categorizing systems per current nist guidelines defining system boundaries identifying minimum supplementary security controls protect sensitive critical systems middot knowledge experience risk management framework rmf assessment authorization aa ssp development conducting audits security controls middot knowledge experience protecting confidentiality integrity available sensitive critical information systems middot knowledge experience performing network security vulnerability assessments middot knowledge experience areas system development lifecycle sdlc systems preferred qualifications ndash education certification experience skills knowledge abilities middot minimum 2 years experience cyber security assessor andor isso middot certifications interest security certified information systems security professional cissp certified authorization professional cap microsoft certified solutions associate mcsa red hat certified system administrator rhcsa middot bachelorrsquos degree higher information technology information security related field middot interest securityhacking culture ability ldquothink like attackerrdquo middot proficiency cloud computing offerings cloud systems saas iaas paas middot familiarity cloud service providers csps basic cloud deployment models middot experience implementing nist 800 53 rev 4 security controls fedramp cloud environment federal government middot technical background ndash experience working following software application developer system administrator network engineer helpdesk tier ii clearance requirements public trust ability obtain maintain public trust clearance applicants selected subject government security investigation must meet eligibility requirements access classified information business operational concepts llc equal opportunity employer qualified applicants receive consideration employment without regard race color religion sex sexual orientation gender identity national origin protected veteran status discriminated basis disability individual disability would like request reasonable accommodation part employment selection process please contact human resources department via email hrboc us com phone 301 359 1721,security and investigations,736,23,14,0,0,9,32,14,0.043478260869565216,0.019021739130434784
Armed Security Officer/Bourbonnais,"Bradley, IL, US",history guardian security services guardian security services locally owned security organization founded 1975 company established leader security industry providing services respected clients throughout chicagoland area guardian security services provides customized cost effective programs exceed client expectations continuous history service excellence providing customized security programs commercial properties residential communities financial institutions college campuses manufacturing facilities recognized security provider choice continued extraordinary services provided clientele employees pillar success ensuring client satisfaction met aspects position guardian security services opening part time armed officer bourbonnais area day shifts friday saturday applicants must credentials start perc 40hr training f sidearm meet criteria want talk today leading way great starting wage 14 15 hr employment qualifications requirements considered position must go required questions application process questions regarding position reach recruiting team 708 385 3300 guardian security services inc equal opportunity employer eoe qualified applicants considered employment without regard age race color religion sex national origin sexual orientation disability veteran status characteristic protected applicable federal state local laws guardian security services inc offers industry leading wages career advancement great working environments multitude benefits license 122 000419,security and investigations,179,4,3,0,0,0,4,3,0.0223463687150838,0.01675977653631285
Security Officer I,"Rock Island, IL, US",security officer provides safe secure environment unitypoint health trinity properties role monitors hospital buildings premises prevent theft vandalism unauthorized intruders protect patients staffs visitors security officer provides input developing security procedures address day day physical security needs trinity regional health system safety security monitors safety security hospital documented inspection tours customer focused interactions patrol hospital buildings premises prevent fire theft vandalism intruders monitors conduct visitors hospital premises appropriately questions escorts unauthorized persons needed perform investigations reports safety security violations needed monitor manage respond hospital security systems cameras systems panic alarms access control systems infant abduction systems wandering systems maintains daily security log interactions creates incident reports unusual occurrence reports necessary minimum requirements preferred specialized education high school graduate ged equivalent international association healthcare safety security iahss basic certification experience military law enforcement medical background customer service public relations experience license certification valid drivers’ license cpr certification following certifications required prior employment obtained within first 6 months employment crisis prevention intervention patient restraint seclusion handcuffs pepper spray jpx knowledge skills abilities writes reads comprehends speaks fluent english multicultural sensitivity microsoft office basic computer skills customer patient focused use usual customary equipment used perform essential functions position work may occasionally require travel uph facilities may drive uph vehicle rental vehicle,security and investigations,208,4,4,0,0,0,4,4,0.019230769230769232,0.019230769230769232
Privacy Analyst,"Washington, D.C., DC, US",successfully support department homeland security ensuring privacy considerations protections comprehensively integrated dhs programs policies procedures privacy compliance foia processing support privacy policy oversight review privacy compliance documentation including privacy threshold analysis ptas social media operational use templates smouts system record notices sorns privacy impact assessments pias review analyze operational proposed component systems order identify real potential privacy risks develop mitigation strategies manage editorial process including drafting review revision component privacy office compliance documentation establishing timelines deadlines ensure coverage place program goes live case already operational systems authority operate expires facilitate communications workflow senior component level privacy personnel dhs privacy office identify compliance gaps define requirements ensure components programs systems compliant dhs privacy policies procedures legal statutes establish component programmatic priorities provide guidance remediation courses action provide training component level privacy personnel serve discussion panels privacy conferences provide staff level support compliance director chief privacy officer inter agency meetings work assignments may include evaluating dhs programs activities compliance privacy disclosure laws drafting guidance issue papers related privacy freedom information act foia conduct documents analysis assisting privacy complaints incidents accordance federal dhs privacy policies procedures processing foia privacy act requests review privacy impact assessments system record notices attending meetings senior level privacy office officials providing conference meeting support requirements ms preferred bachelor degree accredited college university required prior experience privacy compliance cipp certification plus 2 years experience applicants selected must completed naclc investigation,security and investigations,231,6,7,0,0,1,7,7,0.030303030303030304,0.030303030303030304
Security Manager,"Siler City, NC, US",mountaire? mountaire culture greatest strength employees valued assets offer opportunity shape path towards future growth within newest facility mountaire farms committed providing full suite health benefits including mountaire health wellness center free charge employees retirement savings plan education assistance much mountaire farms provides high quality chicken products customers practicing operational excellence everyday security manager serves subject matter expert security asset protection people products oversee performance multi shift security team responsible maintaining security systems enforcing policies procedures practices security manager responsible crisis emergency management business continuity incident investigations event security executive protection successful position seeking candidates following,security and investigations,96,2,3,0,0,1,3,3,0.03125,0.03125
"Investigations Specialist, External Investigations","Goodyear, AZ, US",description investigations specialist external investigations provide support analysis investigation resolution services pertaining protection people product data amazon individual responsible actionable recommendations derived data analysis impact external loss protection programs investigations driving profitability shrink improvement additionally individual responsible pursuing field investigative matters customer seller vendor fraud leveraging various data points analytics across enterprise identify organized retail crime activity investigating accordingly investigations specialist external investigations key member security loss prevention team position based phoenix az report manager investigations strategic investigative solutions loss prevention global security operations amazon equal opportunity employer minority women disability veteran gender identity sexual orientation age amazon com services llc job id a1165477,security and investigations,104,8,3,0,0,2,10,3,0.09615384615384616,0.028846153846153848
Security Engineer,"Doral, Florida, United States",systems security engineer critical member security engineering architecture team role responsible engineering deploying managing security infrastructure processes specific focus security lennar infrastructure end point protection email application security mobile security identity access management role security engineer key contributor design oversight corporate security solutions supporting lennar’s employees suppliers business partners systems security engineer collaborate closely lennar technology services lts operations business unit teams ensure adequate security solutions place throughout systems platforms achieve maintain security posture commensurate risk tolerance organization meet business objectives regulatory requirements,security and investigations,83,5,2,0,0,0,5,2,0.060240963855421686,0.024096385542168676
Security and Safety Officer,"Polson, MT, US",description providence calling security safety officer hospital administration variable shift 0 0 fte providence st joseph medical center polson montana community caregivers delivering every day mission provide compassionate care accessible especially poor vulnerable position providence st joseph medical center 22 bed critical access hospital beautiful northwest montana employing nearly 250 employees including physicians expanding services building renovations outstanding technology community hospital heart medical care polson montana large sparsely populated surrounding area close ties st patrick hospital providences tertiary center located 66 miles away missoula http www providenceiscalling jobs rewards benefits expressions god’s healing love witnessed ministry jesus steadfast serving especially poor vulnerable providence health services profit catholic network hospitals care centers health plans physicians clinics home health care services guided mission caring sisters providence began 160 years ago providence proud equal opportunity employer providence discriminate basis race color gender disability veteran military status religion age creed national origin sexual identity expression sexual orientation marital status genetic information basis prohibited local state federal law call variable facilities security montana polson 256690,security and investigations,170,0,6,0,0,0,0,6,0.0,0.03529411764705882
Cyber Security Analyst,"Dover, DE, US",position cyber security analyst department bis location dover de responsible exhibiting chesapeake utilities corporations mission vision values regarding external customers agencies vendors internal departments co workers position responsible protecting corporations critical information assets ethically integrating cybersecurity risk management best practices throughout enterprise position responsible detection analysis opportunistic persistent threats deploying counter measures conducting risk vulnerability assessments across enterprise specialist cyber security team participate detection response cyber incidents assist recovery operations assist formulating updating communicating short long term organizational cybersecurity strategies policies addition provide technical support others adjacent technical teams greater organization ideal candidate thorough understanding relevant incident response steps well knowledge various security architectures frameworks zero trust sabsa requires……a total commitment chesapeake utilities corporations mission vision values,security and investigations,117,4,10,0,0,2,6,10,0.05128205128205128,0.08547008547008547
Security Manager,"Birmingham, Alabama, United States",client birmingham water works seeking security manager security manager leads security department reports directly assistant general manager operations technical services security manager responsible development policy standards guidelines procedures build maintain strong culture security within birmingham water works focused safety customers employees integrity assets security manager provides direct leadership security superintendent provides management oversight entire security team serves organization’s primary security subject matter expert,security and investigations,63,3,1,0,0,1,4,1,0.06349206349206349,0.015873015873015872
Administrative Support and Clerical Operations (Fraud Investigator),"Boston, MA, US",security clearance highly preferred job description specific responsibilities duties examine documents medical financial records reports correspondence data order identify patterns verify create relationships facts parties evidence assist client investigative plans provide recommendations overall assistance client document compilation physical evidence demonstratives chronologies powerpoint presentations audio visual materials may used hearings andor trials assist client organization tracking incoming evidence related correspondence including limited productions pursuant subpoenas coordinate effectively office litigation technology staff maintenance review conduct house telephone database research analyze fact patterns communicate findings client assist obtaining documents information related cases perform report research locate potential witnesses communicate witnesses persons interest localstatefederal agency representatives gather facts sequence events statements maintain case files review maintain produce discovery knowledge required ability use electronic resources collect review organize data provide indexing analysis retrieval effective presentation use client investigation litigation strong proficiency powerpoint excel excellent oral written communication skills ability meet fast approaching deadlines must able work well dynamic collaborative team setting cordially raj yedla ph 937 886 6761,security and investigations,163,3,8,0,0,0,3,8,0.018404907975460124,0.049079754601226995
Security Officer,"Dry Prong, LA, US",security officer supervisor security shift supervisor exempt n classification key employee summary general supervision security shift supervisor ensures safety protection casino patrons employees assets accordance applicable laws regulations policies procedures maintains confidentiality privileged information list duties responsibilities illustrative tasks performed position inclusive essential duties responsibilities attends participates security briefings staff meetings patrols gaming floor conducts checks open machines floor bank drop doors lot checks identifies reports suspicious activities appropriate personnel assists training development newly hired staff performs lobby duties verifies age patrons opens doors checks suspicious packages identifies intoxicated patrons verifies fills jackpot winnings credits accuracy transports money chips tokens markers controls access restricted areas checks reports safety hazards performs inspections routine daily monthly basis include inspecting signs aisles walkways fire suppression systems fire extinguishers assists patrons vehicle lockouts lost found safety issues ensures employees adhere gaming policies procedures reports violations appropriate personnel controls emergency situations may include resetting alarms evacuation shutdown building conducts initial investigations interviewing obtaining written statements customers employees completes thorough accurate report timely manner completes verifies gaming paperwork departmental logs reports parking violations communicates security personnel using two way radios according established codes procedures oversees lost found program ensuring items found bagged tagged accounted written documentation confers representatives local government ensure cooperation coordination casino activities law enforcement firefighting agencies contributes team effort accomplishes related results required performs duties required access sensitive areas information required job keys required job duties minimum qualifications high school diploma ged must twenty one 21 years age one year security experience equivalent combination education experience required complete maintain cpr aed tips first aid certifications ability establish maintain professional relationships co workers levels guests varying social cultural backgrounds ability work independently meet strict timelines ability persuasive tactful controversial situations ability prepare accurate complete legible reports well present detailed accurate objective oral presentations response questions ability make intelligent effective decisions routine emergency situations ability communicate efficiently effectively verbally writing must possess problem solving skills must able work independently must ability read analyze interpret operating procedures technical procedures government regulations correspondence ability maintain organization meet deadlines possess integrity confidentiality discretion handling confidential information must able work weekends holidays needed valid drivers license adequate transportation clean driving record gaming industry experience preferred tribal preference tribal preference policy members jena band choctaw tribe shall given absolute preference respect hiring promotions training contracting separation employment persons meet minimum qualifications preferential treatment shall based following criteria shall given following order enrolled members jena band choctaw tribe satisfy minimum job qualifications spouses enrolled members jena band choctaw satisfy minimum job qualifications enrolled members recognized tribes satisfy minimum job qualifications military veterans others satisfy minimum job qualifications education experience knowledge tribal federal state gaming criminal traffic civil code laws knowledge security operations principles practices including investigation patrol communications records community public relations crime prevention knowledge casino gaming operations knowledge applicable tribal federal state gaming regulations skill establishing maintaining effective working relationships law enforcement regulatory agencies departmental staff tribal officials public skill analyzing problems projecting consequences identifying solutions implementing recommendations ability interpret applicable federal state county local laws regulations requirements ability establish maintain professional relationships co workers levels ability work independently meet strict timelines ability persuasive tactful controversial situations ability prepare accurate complete legible reports present detailed accurate objective oral presentations response questions ability establish maintain excellent working relationships individuals varying social cultural backgrounds ability make intelligent effective decisions routine emergency situations ability communicate efficiently effectively verbally writing working conditions performing duties job employee regularly required stand 8 hours walk use hands finger handle feel reach hands arms stoop kneel crouch crawl talk hear employee occasionally required sit climb balance taste smell employee must occasionally lift move 100 pounds specific vision abilities required job include close vision distance vision peripheral vision ability adjust focus work generally performed casino environment employee may frequent contact public exposed moderate high noise levels dirt dust unpleasant odors second hand smoke employee occasionally exposed outside weather conditions prolonged standing walking may required buildings areas situations may occur exposure hazards physical risk extended work hours including swing shifts evenings holidays weekends may required,security and investigations,675,20,21,0,0,2,22,21,0.03259259259259259,0.03111111111111111
Security Officer,"Long Beach, CA, US",overview founded faith based hospital 1923 sisters charity incarnate word dignity health st mary medical center 389 bed acute care nonprofit hospital located long beach california hospital offers full complement services including level ii trauma center cardiac vascular center surgical weight loss maternity care center recognized prep center excellence hospital shares legacy humankindness dignity health one nations five largest health care systems visit information responsibilities security officer expected provide reasonably safe secure environment enter dignity health properties assure physical security buildings grounds expected security officer demonstrate behavior consistent dignity health core value humankindness security officer shall support dignity healths strategic plan goals direction quality improvement process improvement activities protecting staff patients visitors responding calls assistance timely prudent manner violent unruly patients visitors crimes committed progress opening doors responding emergency codes patrol facility grounds foot vehicle monitor security alarms dispatch officers promptly location needed report unsafe acts conditions knowledge emergency procedures equipment supplies reports hippa breaches witnessed investigate security breaches conduct follow investigations write incident reports log activities daily log accurately record events 2 complete clear concise legible reports timely manner use appropriate emergency radio codes dispatching security officers knowing hospital campus ensure dispatched right location hellosecurityofficer security officer guard safety protection guard card iahss law enforcement military service police public safety qualifications minimum requirements minimum 6 months experience security officer involving extensive public contact required completion iahss basic training healthcare security officer within 90 days hire cpr training within 60 days hire must able communicate clearly orally writing must able speak english current drivers license issued state wherein position posted satisfactory dmv report file ability obtain one within 30 days hire current state issued security officer license applicable showing disciplinary actions workplace violence training annually preferred requirements one year experience security officer hospital healthcare setting prior law enforcement military service completion college level education courses criminal justice preferred equal opportunity dignity health equal opportunity affirmative action employer committed diverse inclusive workforce qualified applicants considered employment without regard race color religion sex sexual orientation gender identity national origin age disability marital status parental status ancestry veteran status genetic information characteristic protected law information eeo rights applicant please dignity health discharge manner discriminate employees applicants inquired discussed disclosed pay pay another employee applicant however employees access compensation information employees applicants part essential job functions cannot disclose pay employees applicants individuals otherwise access compensation information unless disclosure response formal complaint charge b furtherance investigation proceeding hearing action including investigation conducted employer c consistent contractors legal duty furnish information 41 cfr 60 1 35 c external hires must pass post offer pre employment background check drug screen qualified applicants arrest conviction considered employment manner consistent federal state laws well applicable local ordinances ban box laws including limited san francisco los angeles fair chance ordinances need reasonable accommodation part employment process please contact us telephone 415 438 5575 let us know nature request respond messages left involve request reasonable accommodation application process accommodate needs qualified candidate requests reasonable accommodation americans disabilities act ada dignity health participates e verify,security and investigations,503,12,7,0,0,0,12,7,0.02385685884691849,0.013916500994035786
Security Officer - Armed,"Lake Charles, LA, US",description unifromed position armed security officers duties include visible detterent criminal activity providing security patients associates visitors protecting patrolling hospital buildings assets premises assigned armed security officer responsible responding emergency codes internal external disaster events needed requested conducting preliminary investigations reported incidents performing security related tasks directed security supervisor manager education skills experience,security and investigations,53,2,2,0,0,0,2,2,0.03773584905660377,0.03773584905660377
Personnel Security Specialist II,"Los Angeles, CA, US",secure nation ignite future become integral part diverse team working industry leading organization employees come first mantech international corporation you’ll help protect national security working innovative projects offer opportunities advancement currently mantech seeking motivated career customer oriented personnel security specialist ii join team los angeles afb personnel security specialist’s primary function handle personnel security functions support customer’s facility organization position provide “day day” persec services collateral sensitive compartmented information sci special access program sap activities  maintain various daily logs variety administrative functions associated persec  maintain extensive customer database point contact listing  perform data entry joint access database maintain customer sponsored billets quota information  assist maintaining personnel security files personnel supported element  build maintain tracking spreadsheets databases customer persec activities  follow enforce customer’s standard operating procedures  provide support security awareness education programs  perform miscellaneous administrative support functions directed contractor site lead government security representative  review track monitor security clearance processing activities appropriate government personnel achieve appropriate clearance actions  prepare process review program access request pars accuracy access eligibility  execute special access program nomination process questionnaires  conduct defense central index investigations dcii joint personnel access system jpas sapnp reviews candidates submitted sap access  perform data entry record checks joint access database jade maintain customer sponsored personnel access information  receive transmit classified visit requests necessary meet customer needs  provide leadership mentoring quality assurance persec team members  interface senior leaders government program managers access approval decisions  6 8 years related experience including 4 years’ relevant sci sap experience minimum 2 years sap related experience highly desired  bachelor’s degree equivalent additional experience 4 years  must complete dod sapco approved sapnp training  must complete jpas training  must complete joint access database environment jade training  current top secret clearance sci eligibility  eligibility access special access program information  willingness submit counterintelligence polygraph  must familiar security policy manuals appropriate icds jafans dod manuals guiding policy documents  must ability work dynamic environment effectively interact numerous dod military civilian personnel industry partners  working knowledge microsoft office word powerpoint excel possess high degree originality creativity initiative requiring minimal supervision  willingness travel within organizational area responsibility aor note could extensive include air ground transportation must able lift 50 pound jw 1 mantech international corporation well subsidiaries proactively fulfills role equal opportunity employer discriminate employee applicant employment race color sex religion age sexual orientation gender identity expression national origin marital status physical mental disability status disabled veteran recently separated veteran active duty wartime campaign badge veteran armed forces services medal characteristic protected law require reasonable accommodation apply position mantech online applicant system please contact mantechs corporate eeo department 703 218 6000 mantech affirmative action equal opportunity employer minorities females disabled protected veterans urged apply mantechs utilization external recruitment job placement agency predicated upon full compliance equal opportunity affirmative action policies mantech accept resumes unsolicited recruiting firms pay fees unsolicited services qualified individual disability disabled veteran right request accommodation unable limited ability use access http www mantech com careers pages careers aspx result disability request accommodation please click careersmantech com provide name contact information,security and investigations,527,13,11,0,1,2,15,12,0.028462998102466792,0.022770398481973434
Data Center Security Specialist,"Reston, VA, US",facebooks mission give people power build community bring world closer together family apps services building different kind company connects billions people around world gives ways share matters helps bring people closer together whether creating new products helping small business expand reach people facebook builders heart global teams constantly iterating solving problems working together empower people around world build community connect meaningful ways together help people build stronger communities getting started facebook seeking forward thinking experienced information security professional join infrastructure data center team data centers global point presence pops systems foundation upon rapidly scaling infrastructure efficiently operates upon innovative services delivered facebook leading edge global data center industry terms data centers designed operated seek information security professional advanced hands technical skills designing supporting assessing security controls procedures ideally data center environment person enjoy working fast paced environment adaptability flexibility key success candidate deep knowledge experience least two following core areas information security engineering network engineering hardware encryption securing physical spaces ideal candidate adept communicating across organization presenting arguments based data driving security improvements via influence position full time based fremont california reston va ability travel 30 required facebook proud equal opportunity affirmative action employer discriminate based upon race religion color national origin sex including pregnancy childbirth related medical conditions sexual orientation gender gender identity gender expression transgender status sexual stereotypes age status protected veteran status individual disability applicable legally protected characteristics also consider qualified applicants criminal histories consistent applicable federal state local law facebook committed providing reasonable accommodations candidates disabilities recruiting process need assistance accommodations due disability please let us know accommodations extfb com,security and investigations,264,6,19,0,0,3,9,19,0.03409090909090909,0.07196969696969698
Security & Protection Agent,"Santa Barbara, CA, US",mission service gavin de becker associates dynamic security firm innovating threat assessment public figure protection mission aims protect enhance lives serve media figures transnational corporations universities womens shelters gdba stands front line assessment prediction management violence gavin de becker associates equal opportunity employer security protection agents advise risk public figure clients protect theyre needed homes offices travel agents manage security operations dispatch command center create localized point analyzing security challenges disseminating information agents responsible enhancing safety security remaining alert times also play crucial role adding comfort convenience lives serve residential protective coverage executive protection physical readiness,security and investigations,96,2,2,0,0,0,2,2,0.020833333333333332,0.020833333333333332
Investigations and Inquiries Specialist,"March Air Force Base, CA, US",dutieshelpdutiessummaryadditional informationthis announcement may used fill one vacancies duties responsibilities vary may increase according grade level public notice may used fill target grades e gs 05 gs 07 learn agencyresponsibilities* performs developmental work assignments* performs recurring work assignments participates special initiatives studies projects prepares written correspondence documentation travel requiredoccasional travel may expected travel position supervisory statusnopromotion potential7* job family series 1801 general inspection investigation enforcement compliance series* requirementshelprequirementsconditions employment* please read public notice entirety prior submitting application consideration u citizenship required* males must registered selective service see www sss gov* total salary varies depending location position* pcs expenses authorized paid iaw jtr air force regulations* recruitment incentives may authorized* position may subject random drug testing* employee may required work normal duty hours include evenings weekends holidays* shift work emergency overtime may required* employee must maintain current certifications* security clearance may required* disclosure political appointmentsqualificationsbasic qualificationsgs 05i least one year specialized experience equivalent gs 04 level federal service equipped particular knowledge skills abilities ksas successfully perform duties position typically related position filled specialized experiencegs 07i least one year specialized experience equivalent gs 05 level federal service equipped particular knowledge skills abilities ksas successfully perform duties position typically related position filled view qualifying educational requirements combination education specialized experience click following linkhttps www opm gov policy data oversight classification qualifications general schedule qualification standards 1800 general inspection investigation enforcement compliance series 1801 knowledge skills abilities ksas qualifications evaluated basis level knowledge skills abilities competencies following areas knowledge basic principles concepts practices inspector general complaints resolution process skill applying basic principles concepts practices occupation sufficient perform entry level assignments inspector general investigations skill communicating factual procedural information clearly orally writing ability analyze problems identify significant factors gather pertinent data recognize solutions ability plan organize work consult effectively co workers part time unpaid experience credit given appropriate unpaid part time work must clearly identify duties responsibilities position held total number hours per week volunteer work experience refers paid unpaid experience including volunteer work done national service programs e peace corps americorps organizations e g professional philanthropic religious spiritual community student social volunteer work helps build critical competencies knowledge skills provide valuable training experience translates directly paid employment receive credit qualifying experience including volunteer experience educationif using education qualify must provide transcripts support educational claims education must accredited accrediting institution recognized u department education foreign education education completed foreign colleges universities may used meet requirements must show proof education credentials deemed least equivalent gained conventional u education program responsibility provide evidence applying,security and investigations,417,16,13,1,0,2,19,13,0.045563549160671464,0.03117505995203837
Security Officer,"Anaheim, CA, US",security professional unarmed fedex part time saturday sunday santa ana allied universal seeking position professional security officer security officers embrace companys core values sure visit jobs aus comfor security jobs learn company professional security officer allied universal responsible security safety clients property personnel allied universal security officer know site specific policies procedures implement emergency response activities appropriate providing superior customer service qualifications requirements least 18 years age high school diploma equivalent possess effective written oral communication interpersonal skills ability deal levels personnel general public professional effective manner valid guard card license required state applying condition employment employee must successfully complete background investigation drug screen accordance federal state local laws display exceptional customer service communication skills intermediate computer skills operate innovative wireless technology client specific sites ability handle crisis situations client site calmly efficiently able work various environments cold weather rain snow heat occasionally lift carry 40 pounds climb stairs ramps ladders occasionally shift stand walk various surfaces long periods time allied universal provides unparalleled service systems solutions people business communities north americas leading security services provider 200 000 employees allied universal delivers high quality tailored solutions allows clients focus core business information proudly support veteran jobs mission group 200 companies committed collectively hiring total one million military veterans eoe minorities females vet disability allied universal services equal opportunity employer committed hiring diverse workforce gd sw *zr sw,security and investigations,227,11,10,0,1,5,16,11,0.07048458149779736,0.048458149779735685
Sr. Information Security Analyst (Incident Response),"Los Angeles, CA, US",spacex founded belief future humanity exploring stars fundamentally exciting one today spacex actively developing technologies make possible ultimate goal enabling human life mars sr information security analyst incident response target nation states people focused brand destruction information drives business must protect unauthorized changes improper destruction loss theft information highly visible dynamic organization must also value guard damage reputation brand finally paramount defend loss control confidence systems order guarantee highest probability mission success spacex information security analysts responsible network monitoring preventative detective controls forensics investigations security awareness security vulnerability management cyber threat intelligence activities spacex equal opportunity employer employment spacex governed basis merit competence qualifications influenced manner race color religion gender national origin ethnicity veteran status disability status age sexual orientation gender identity marital status mental physical disability legally protected status applicants wishing view copy spacexs affirmative action plan veterans individuals disabilities applicants requiring reasonable accommodation application interview process notify human resources department 310 363 6000,security and investigations,155,9,3,0,0,0,9,3,0.05806451612903226,0.01935483870967742
